date,GEOCODE_MUNICIPIOS_DESPUES_2007,Población,Población. Edad media,Población. Edad media Densidad,Población Hombres,Población Mujeres,Población. Índice de feminidad,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Población. Índice de dependencia,Población. Índice de dependencia mayores de 64 años,Población. Índice de dependencia menores de 15 años,Índice de Vejez,Índice de Juventud,Índice de Sobreenvejecimiento,Índice de Ancianidad,superficie,Densidad de Población,Densidad de Población Extranjera,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
2013-01-01,38003,2066,42.913359148,42.907435862,1105,961,86.968325792,1735,331,16.021297193,268,1421,377,195,147,35,12.971926428,68.780251694,18.247821878,45.390570021,26.530612245,18.859957776,140.67164179,71.087533156,9.2838196286,38.99204244,4960.680000,41.647516066,6.6724723223,41,46,121,86,36,330,1560,98,408,75.508228461,4.7434656341,19.748305905
2013-01-01,38004,5497,42.437966163,42.435769769,2716,2781,102.39322533,5358,139,2.528651992,808,3692,997,472,374,151,14.698926687,67.163907586,18.137165727,48.889490791,27.004333694,21.885157096,123.39108911,81.043129388,15.145436309,37.512537613,3436.180000,159.97415735,4.0451897165,130,160,339,239,93,961,4890,195,412,88.957613244,3.5473894852,7.4949972712
2013-01-01,38005,7392,42.083468615,42.092906922,3825,3567,93.254901961,6531,861,11.647727273,983,5165,1244,697,430,117,13.298160173,69.872835498,16.829004329,43.11713456,24.085188771,19.031945789,126.55137335,79.019292605,9.4051446945,34.565916399,17893.400000,41.311321493,4.8118300602,182,172,423,262,117,1156,5993,291,1108,81.074134199,3.9366883117,14.989177489
2013-01-01,38006,80987,39.54264882,39.5445082,41695,39292,94.236719031,46163,34824,42.999493746,11378,59717,9892,6385,2873,634,14.049168385,73.736525615,12.214306,35.617998225,16.564797294,19.053200931,86.939708209,115.02224019,6.4092195714,29.043671654,8159.850000,992.50598969,426.77255097,2051,2458,4629,2971,1419,13528,31928,9195,39864,39.423611197,11.353674046,49.222714757
2013-01-01,38007,2085,48.308153477,48.318326037,1051,1034,98.382492864,2014,71,3.4052757794,217,1279,589,248,245,96,10.407673861,61.342925659,28.24940048,63.017982799,46.051602815,16.966379984,271.42857143,36.842105263,16.298811545,41.595925297,4349.520000,47.936324008,1.632364031,37,42,88,69,26,262,1769,28,288,84.8441247,1.3429256595,13.81294964
2013-01-01,38008,7455,41.259221999,41.257027908,3676,3779,102.80195865,6871,584,7.8336686787,1141,5071,1243,622,473,148,15.305164319,68.021462106,16.673373575,47.012423585,24.511930586,22.500492999,108.93952673,91.794046661,11.906677393,38.053097345,3089.340000,241.31367865,18.903714062,192,243,482,282,153,1352,5984,393,1078,80.268276325,5.2716297787,14.460093897
2013-01-01,38009,5523,40.909922144,40.913456675,2805,2718,96.898395722,4886,637,11.533586819,773,3924,826,443,297,86,13.996016658,71.048343292,14.955640051,40.749235474,21.049949032,19.699286442,106.85640362,93.583535109,10.411622276,35.956416465,1415.880000,390.07543012,44.989688392,172,158,305,202,117,954,3992,496,1035,72.279558211,8.9806264711,18.739815318
2013-01-01,38010,4961,45.279681516,45.292832899,2529,2432,96.164491894,4657,304,6.1277968152,534,3341,1086,525,410,151,10.763958879,67.345293288,21.890747833,48.488476504,32.505237953,15.983238551,203.37078652,49.171270718,13.904235727,37.753222836,6636.410000,74.754272265,4.580789915,91,101,219,167,91,669,4290,127,544,86.474501109,2.5599677484,10.965531143
2013-01-01,38011,26134,39.643185123,39.643956407,12772,13362,104.61948011,24203,1931,7.3888421214,4069,18639,3426,1917,1223,286,15.569755874,71.320884671,13.109359455,40.211384731,18.380814421,21.83057031,84.197591546,118.76824285,8.3479276124,35.697606538,4948.050000,528.16766201,39.025474682,755,834,1678,1021,516,4804,19310,2989,3835,73.888421214,11.437208234,14.674370552
2013-01-01,38012,2873,46.425861469,46.433451905,1489,1384,92.948287441,2796,77,2.6801253046,309,1898,666,284,274,108,10.75530804,66.063348416,23.181343543,51.369863014,35.089567966,16.280295047,215.53398058,46.396396396,16.216216216,41.141141141,4524.910000,63.492975551,1.7016913044,45,70,129,87,47,378,2569,85,219,89.41872607,2.9585798817,7.622694048
2013-01-01,38013,4058,44.065549532,44.079220907,2062,1996,96.799224054,3366,692,17.052735338,519,2645,894,465,302,127,12.789551503,65.179891572,22.030556925,53.421550095,33.799621928,19.621928166,172.25433526,58.053691275,14.205816555,33.780760626,8150.900000,49.785913212,8.4898600155,85,108,216,141,101,651,2608,194,1256,64.268112371,4.780680138,30.951207491
2013-01-01,38014,1798,45.853726363,45.845550498,910,888,97.582417582,1639,159,8.8431590656,207,1157,434,201,152,81,11.512791991,64.349276974,24.137931034,55.401901469,37.510803803,17.891097666,209.66183575,47.695852535,18.66359447,35.023041475,5590.020000,32.164464528,2.8443547608,38,40,88,57,36,259,1468,54,276,81.646273637,3.0033370412,15.350389321
2013-01-01,38015,5086,45.5043256,45.510010839,2526,2560,101.34600158,4807,279,5.4856468738,590,3345,1151,568,437,146,11.600471884,65.768777035,22.630751081,52.047832586,34.409566517,17.638266069,195.08474576,51.259774109,12.684622068,37.96698523,2743.200000,185.40390784,10.170603675,111,111,236,163,73,694,4350,152,584,85.528902871,2.9885961463,11.482500983
2013-01-01,38016,1645,51.07993921,51.083432466,835,810,97.005988024,1320,325,19.756838906,141,987,517,229,197,91,8.5714285714,60,31.428571429,66.666666667,52.380952381,14.285714286,366.66666667,27.272727273,17.601547389,38.104448743,10258.400000,16.035639086,3.1681353817,23,27,65,36,13,164,1209,50,386,73.495440729,3.0395136778,23.465045593
2013-01-01,38017,43608,37.555494405,37.556459132,22107,21501,97.25878681,31845,11763,26.974408365,7219,32219,4170,2491,1341,338,16.554301963,73.883232434,9.5624656026,35.348707285,12.942673578,22.406033707,57.764233273,173.117506,8.1055155875,32.158273381,16250.400000,268.35031753,72.385910501,1202,1526,3080,1910,763,8481,23613,4850,15145,54.148321409,11.121812511,34.72986608
2013-01-01,38018,5448,42.735682819,42.733373135,2681,2767,103.2077583,5269,179,3.2856093979,747,3644,1057,559,384,114,13.711453744,66.886930984,19.401615272,49.506037322,29.006586169,20.499451153,141.49933066,70.671712394,10.785241249,36.32923368,2380.470000,228.86236752,7.5195234555,137,169,296,196,103,901,4918,82,448,90.271659325,1.5051395007,8.2232011747
2013-01-01,38019,20537,40.345449676,40.34489521,10284,10253,99.698560871,15875,4662,22.700491795,3043,14428,3066,1809,1016,241,14.817159274,70.253688465,14.929152262,42.341280843,21.250346548,21.090934294,100.75583306,99.249836921,7.8604044357,33.137638617,14410.200000,142.51710594,32.352083941,520,594,1250,861,429,3654,13833,951,5753,67.356478551,4.6306666017,28.012854847
2013-01-01,38020,18589,41.465409651,41.4658031,9217,9372,101.68167517,17703,886,4.7662596159,2728,12768,3093,1563,1166,364,14.675345635,68.685781914,16.638872451,45.590538847,24.22462406,21.365914787,113.3797654,88.199159392,11.768509538,37.698027805,10288.800000,180.67218723,8.6113054972,558,566,1061,712,303,3200,15915,824,1850,85.615148744,4.4327290333,9.9521222228
2013-01-01,38021,2103,47.518069425,47.531133614,1076,1027,95.446096654,1960,143,6.7998097955,192,1402,509,243,186,80,9.1298145506,66.666666667,24.203518783,50,36.305278174,13.694721826,265.10416667,37.721021611,15.717092338,36.542239686,3915.870000,53.704540753,3.6518066228,25,29,77,72,37,240,1833,73,197,87.161198288,3.4712315739,9.3675701379
2013-01-01,38022,23092,43.121080894,43.122906049,11408,11684,102.41935484,21546,1546,6.6949592933,2990,15736,4366,2379,1534,453,12.948207171,68.144812056,18.906980773,46.746314184,27.745297407,19.001016777,146.02006689,68.483737975,10.375629867,35.135135135,9585.800000,240.89799495,16.1280227,405,592,1278,933,414,3622,19561,492,3039,84.708990126,2.1306080028,13.160401871
2013-01-01,38023,151718,40.513393269,40.514207638,73977,77741,105.08806791,143399,8319,5.4831990931,20940,109139,21639,11628,7759,2252,13.801921987,71.935432843,14.262645171,39.013551526,19.827009593,19.186541933,103.33810888,96.769721336,10.407135265,35.856555294,10245.200000,1480.8690899,81.199000508,3511,4220,8678,6014,3032,25455,125115,9076,17527,82.465495195,5.9821510961,11.552353709
2013-01-01,38024,20930,42.196416627,42.197139777,10217,10713,104.85465401,18176,2754,13.158146202,2936,14170,3824,1959,1373,492,14.027711419,67.701863354,18.270425227,47.706422018,26.98659139,20.719830628,130.24523161,76.778242678,12.866108787,35.904811715,3560.430000,587.85034392,77.3502077,473,582,1241,869,414,3579,15601,900,4429,74.538939322,4.3000477783,21.1610129
2013-01-01,38025,8944,40.137745975,40.143717881,4538,4406,97.091229617,8324,620,6.9320214669,1355,6273,1316,711,478,127,15.149821109,70.136404293,14.713774597,42.579308146,20.978798023,21.600510123,97.121771218,102.96352584,9.6504559271,36.32218845,1405.070000,636.55191556,44.125915435,297,275,529,335,136,1572,7791,262,891,87.108676208,2.9293381038,9.9619856887
2013-01-01,38026,41255,40.285674464,40.285596361,20335,20920,102.87681338,39818,1437,3.4832141559,6373,28703,6179,3440,2172,567,15.447824506,69.574597019,14.977578475,43.730620493,21.527366477,22.203254015,96.955907736,103.13966661,9.1762421104,35.151318984,20688.700000,199.40837269,6.9458206654,1021,1268,2707,1787,906,7689,36512,1518,3225,88.503211732,3.6795539935,7.8172342746
2013-01-01,38027,7928,43.421291625,43.421267796,3963,3965,100.05046682,6599,1329,16.763370333,1069,5301,1558,828,524,206,13.483854692,66.864278507,19.651866801,49.556687417,29.390681004,20.166006414,145.74368569,68.613607189,13.222079589,33.632862644,13594.000000,58.319846991,9.7763719288,173,206,457,311,167,1314,5918,235,1775,74.646821393,2.9641775984,22.389001009
2013-01-01,38028,28929,45.686456497,45.692667329,14128,14801,104.76359003,24535,4394,15.188910782,3110,19347,6472,3731,2156,585,10.750458018,66.87752774,22.372014242,49.527058459,33.452214814,16.074843645,208.10289389,48.05315204,9.0389369592,33.312731768,882.590000,3277.7393807,497.85291018,483,665,1340,835,387,3710,19521,3320,6088,67.479000311,11.47637319,21.044626499
2013-01-01,38029,2057,43.335196889,43.334646357,1040,1017,97.788461538,1632,425,20.661157025,259,1413,385,184,132,69,12.591152163,68.692270297,18.71657754,45.576786978,27.246992215,18.329794763,148.64864865,67.272727273,17.922077922,34.285714286,3080.580000,66.773140123,13.796103331,44,41,107,86,42,320,1378,74,605,66.990763247,3.5974720467,29.411764706
2013-01-01,38030,2346,45.403239557,45.391412882,1184,1162,98.141891892,2198,148,6.3086104007,282,1528,536,250,210,76,12.020460358,65.132139812,22.847399829,53.534031414,35.078534031,18.455497382,190.07092199,52.611940299,14.179104478,39.179104478,3505.040000,66.932189076,4.2224910415,48,60,123,81,39,351,1955,52,339,83.333333333,2.2165387894,14.450127877
2013-01-01,38031,37970,41.091967343,41.095450369,18724,19246,102.78786584,34830,3140,8.2696865947,5667,26188,6115,3343,2176,596,14.924940743,68.970239663,16.104819594,44.990071789,23.350389491,21.639682297,107.90541733,92.673753066,9.7465249387,35.584627964,5646.810000,672.41504495,55.606616833,935,1149,2389,1606,755,6834,31743,1210,5017,83.600210693,3.1867263629,13.213062944
2013-01-01,38032,17465,39.451732035,39.453543167,8900,8565,96.235955056,16296,1169,6.6933867735,2867,12663,1935,1097,668,170,16.41568852,72.50501002,11.07930146,37.921503593,15.280739161,22.640764432,67.492152075,148.16537468,8.7855297158,34.521963824,3931.150000,444.27203236,29.736845452,427,604,1254,740,337,3362,13224,1975,2266,75.717148583,11.308330948,12.97452047
2013-01-01,38033,4473,47.711267606,47.718489812,2250,2223,98.8,4317,156,3.48759222,438,2864,1171,543,456,172,9.7920858484,64.028616141,26.17929801,56.180167598,40.886871508,15.293296089,267.35159817,37.403928266,14.688300598,38.941076003,4287.290000,104.33164073,3.6386621852,71,91,165,146,65,538,3890,143,440,86.966241896,3.196959535,9.8367985692
2013-01-01,38034,5110,41.667318982,41.67122859,2549,2561,100.47077285,4896,214,4.1878669276,672,3589,849,454,297,98,13.150684932,70.234833659,16.614481409,42.379492895,23.655614377,18.723878518,126.33928571,79.151943463,11.542991755,34.982332155,2060.520000,247.99565158,10.385727875,112,143,280,177,100,812,4540,97,473,88.845401174,1.8982387476,9.2563600783
2013-01-01,38035,16099,37.515653146,37.513368068,8121,7978,98.239133112,11104,4995,31.026771849,2886,11529,1684,1109,461,114,17.926579291,71.613143674,10.460277036,39.639170787,14.606644115,25.032526672,58.350658351,171.37767221,6.7695961995,27.375296912,4203.660000,382.97578777,118.82502391,520,608,1213,706,362,3409,8805,1394,5900,54.692838064,8.6589229145,36.648239021
2013-01-01,38036,8699,41.460225313,41.468689353,4391,4308,98.109769984,7780,919,10.564432693,1216,6150,1333,712,463,158,13.978618232,70.697781354,15.323600414,41.447154472,21.674796748,19.772357724,109.62171053,91.222805701,11.852963241,34.733683421,11313.400000,76.891120264,8.1231106476,181,253,517,357,149,1457,6828,533,1338,78.491780664,6.1271410507,15.381078285
2013-01-01,38037,16330,43.522167789,43.522513793,7962,8368,105.0992213,15458,872,5.3398652786,1977,11214,3139,1540,1173,426,12.106552358,68.671157379,19.222290263,45.621544498,27.991795969,17.629748529,158.77592312,62.981841351,13.571201019,37.368588723,4341.210000,376.16240633,20.086565727,286,381,842,630,331,2470,13138,1113,2079,80.453153705,6.8156766687,12.731169626
2013-01-01,38038,206593,42.298633061,42.299046696,98920,107673,108.8485645,192709,13884,6.7204600349,28060,142527,36006,18098,13303,4605,13.582260774,68.989268755,17.428470471,44.950079634,25.262581827,19.687497807,128.31789024,77.931455868,12.789535077,36.946620008,15044.000000,1373.2584419,92.289284765,4824,5941,11539,7646,3743,33693,158532,20708,27353,76.736385066,10.023572919,13.240042015
2013-01-01,38039,14545,39.941663802,39.942784095,7278,7267,99.848859577,12846,1699,11.680990031,2263,10358,1924,1073,667,184,15.558611207,71.213475421,13.227913372,40.422861556,18.575014482,21.847847075,85.019885108,117.61954262,9.5634095634,34.667359667,2237.310000,650.11107088,75.93940938,394,438,963,619,285,2699,11147,778,2620,76.638019938,5.3489171537,18.013062908
2013-01-01,38040,12634,49.049469685,49.055813127,6332,6302,99.526216045,5944,6690,52.952350799,1297,7505,3832,1990,1301,541,10.265949026,59.40319772,30.330853253,68.341105929,51.059293804,17.281812125,295.45104086,33.846555324,14.117954071,33.950939457,5198.760000,243.01948926,128.68453247,207,270,550,355,162,1544,5107,423,7104,40.422668988,3.3481082792,56.229222732
2013-01-01,38041,9076,41.120537682,41.124413539,4490,4586,102.13808463,8343,733,8.0762450419,1334,6400,1342,725,464,153,14.698104892,70.515645659,14.786249449,41.8125,20.96875,20.84375,100.59970015,99.403874814,11.400894188,34.575260805,1820.110000,498.65118042,40.272291235,220,232,561,411,185,1609,7622,432,1022,83.979726752,4.759806082,11.260467166
2013-01-01,38042,5082,47.128886265,47.140970493,2556,2526,98.82629108,4410,672,13.223140496,563,3160,1359,652,530,177,11.078315624,62.180243998,26.741440378,60.82278481,43.006329114,17.816455696,241.38543517,41.427520235,13.024282561,38.999264165,2449.680000,207.45566768,27.432154404,109,107,219,171,66,672,4117,104,861,81.01141283,2.0464384101,16.94214876
2013-01-01,38043,23805,40.336798992,40.337661248,11922,11883,99.672873679,22978,827,3.4740600714,3704,16708,3393,1868,1198,327,15.559756354,70.186935518,14.253308129,42.476657888,20.30763706,22.169020828,91.603671706,109.16592986,9.6374889478,35.307987032,2999.640000,793.59523143,27.569975064,656,746,1600,937,476,4415,21200,968,1637,89.056920815,4.0663726108,6.8767065742
2013-01-01,38044,2815,42.99982238,43.00057456,1377,1438,104.42992012,2696,119,4.2273534636,371,1887,557,282,208,67,13.179396092,67.03374778,19.786856128,49.178590355,29.517753047,19.660837308,150.13477089,66.606822262,12.028725314,37.342908438,2606.480000,108.00006139,4.5655443357,59,70,171,104,51,455,2420,45,350,85.968028419,1.5985790409,12.43339254
2013-01-01,38045,4911,45.259315822,45.263095837,2501,2410,96.361455418,4358,553,11.260435756,580,3213,1118,524,411,183,11.810221951,65.424557117,22.765220933,52.847805789,34.796140678,18.05166511,192.75862069,51.878354204,16.368515206,36.762075134,1156.380000,424.6873865,47.821650323,89,98,259,181,102,729,4009,185,717,81.633068621,3.7670535532,14.599877825
2013-01-01,38046,11078,40.766564362,40.766460562,5478,5600,102.22709018,10882,196,1.7692724318,1606,7822,1650,895,589,166,14.497201661,70.608413071,14.894385268,41.626182562,21.094349271,20.531833291,102.73972603,97.333333333,10.060606061,35.696969697,2644.480000,418.91033398,7.4116650532,278,310,662,469,227,1946,9923,476,679,89.573930312,4.2968044773,6.1292652103
2013-01-01,38047,2776,46.471902017,46.470144013,1412,1364,96.600566572,2103,673,24.24351585,289,1816,671,366,231,74,10.410662824,65.417867435,24.171469741,52.863436123,36.949339207,15.914096916,232.1799308,43.070044709,11.028315946,34.426229508,5354.890000,51.840467311,12.567951909,37,50,122,104,53,366,1909,95,772,68.768011527,3.4221902017,27.809798271
2013-01-01,38048,5048,44.341719493,44.332013221,2580,2468,95.658914729,4614,434,8.5974643423,614,3400,1034,477,402,155,12.163232964,67.35340729,20.483359746,48.470588235,30.411764706,18.058823529,168.40390879,59.381044487,14.99032882,38.878143133,10368.500000,48.685923711,4.1857549308,118,126,240,174,88,746,3734,356,958,73.969889065,7.0522979398,18.977812995
2013-01-01,38049,4240,44.811320755,44.819732543,2156,2084,96.660482375,3126,1114,26.273584906,482,2926,832,417,312,103,11.367924528,69.009433962,19.622641509,44.907723855,28.434723172,16.473000684,172.61410788,57.932692308,12.379807692,37.5,3220.820000,131.64349451,34.587465304,70,84,233,130,69,586,2721,159,1360,64.174528302,3.75,32.075471698
2013-01-01,38050,2945,50.735993209,50.744274743,1514,1431,94.517833554,2706,239,8.1154499151,230,1804,911,371,383,157,7.8098471986,61.256366723,30.933786078,63.248337029,50.498891353,12.749445676,396.08695652,25.246981339,17.233809001,42.041712404,10854.200000,27.132354296,2.2019126237,28,49,98,69,50,294,2522,65,358,85.636672326,2.2071307301,12.156196944
2013-01-01,38051,9069,41.069632815,41.072474328,4553,4516,99.187349001,8625,444,4.8957988753,1282,6331,1456,755,561,140,14.136067924,69.809240269,16.054691807,43.247512241,22.997946612,20.249565629,113.5725429,88.049450549,9.6153846154,38.53021978,1808.630000,501.42925861,24.548968003,242,264,534,308,176,1524,8123,171,775,89.568860955,1.8855441614,8.5455948837
2013-01-01,38052,1804,44.346452328,44.349968357,929,875,94.18729817,1572,232,12.860310421,217,1227,360,177,134,49,12.028824834,68.015521064,19.955654102,47.025264874,29.339853301,17.685411573,165.89861751,60.277777778,13.611111111,37.222222222,5627.110000,32.059085392,4.1228978996,30,39,95,69,43,276,1451,64,289,80.432372506,3.5476718404,16.019955654
2013-01-01,38053,4858,44.212638946,44.211999147,2450,2408,98.285714286,4415,443,9.1189790037,615,3221,1022,482,362,178,12.659530671,66.303005352,21.037463977,50.822725862,31.729276622,19.093449239,166.17886179,60.176125245,17.416829746,35.42074364,7067.200000,68.740095087,6.2683948381,110,115,254,191,91,761,3901,159,798,80.3005352,3.272951832,16.426512968
2013-01-01,38901,1873,47.149759744,47.143470763,966,907,93.892339545,1620,253,13.507741591,218,1156,499,217,201,81,11.639081687,61.719167112,26.641751201,62.024221453,43.166089965,18.858131488,228.89908257,43.687374749,16.23246493,40.280561122,8273.680000,22.638052233,3.0578895969,42,36,91,57,34,260,1262,85,526,67.378537106,4.5381740523,28.083288841
2012-01-01,35001,5767,43.33613664,43.331669117,2906,2861,98.451479697,5452,315,5.4621120166,694,4003,1070,520,405,145,12.033986475,69.412172707,18.553840818,44.066949788,26.729952536,17.336997252,154.17867435,64.859813084,13.551401869,37.85046729,4451.160000,129.56173222,7.0768069447,118,130,325,171,100,844,5163,237,367,89.526616959,4.1095890411,6.3637940003
2012-01-01,35002,29912,36.932970045,36.93386322,15175,14737,97.113673806,27607,2305,7.7059374164,5268,21826,2818,1598,982,238,17.611660872,72.967370955,9.4209681733,37.047557958,12.911206818,24.136351141,53.492786636,186.94109297,8.4457061746,34.84740951,7889.720000,379.12625543,29.215231973,918,1117,2212,1366,659,6272,25268,1447,3197,84.474458411,4.837523402,10.688018187
2012-01-01,35003,11172,38.761099177,38.76607501,6030,5142,85.273631841,6101,5071,45.390261368,1611,8546,1015,714,226,75,14.419978518,76.49480845,9.0852130326,30.727825883,11.876901474,18.850924409,63.004345127,158.71921182,7.3891625616,22.266009852,25024.800000,44.643713436,20.263898213,298,369,624,436,194,1921,4598,1467,5107,41.156462585,13.13104189,45.712495525
2012-01-01,35004,56284,36.41180442,36.413658492,28463,27821,97.74444015,44130,12154,21.594058702,9852,41464,4968,2943,1545,480,17.504086419,73.66924881,8.8266647715,35.74184835,11.981477909,23.760370442,50.426309379,198.30917874,9.6618357488,31.099033816,2427.540000,2318.5611772,500.67146164,1837,2097,4073,2463,1245,11715,33928,7315,15041,60.280008528,12.996588729,26.723402743
2012-01-01,35005,1242,47.717391304,47.724535177,680,562,82.647058824,1234,8,0.6441223833,77,893,272,118,118,36,6.1996779388,71.900161031,21.900161031,39.08174692,30.45912654,8.6226203807,353.24675325,28.308823529,13.235294118,43.382352941,6641.900000,18.699468526,0.1204474623,9,12,37,26,18,102,1211,14,17,97.504025765,1.1272141707,1.3687600644
2012-01-01,35006,36797,39.991262875,39.990181475,18374,18423,100.26668118,36110,687,1.8670000272,5542,26099,5156,2731,1963,462,15.061010408,70.926977743,14.012011849,40.990076248,19.75554619,21.234530059,93.035005413,107.48642358,8.9604344453,38.072148953,3283.870000,1120.5376583,20.920438385,840,1104,2441,1534,763,6682,34143,1361,1293,92.787455499,3.6986710873,3.5138734136
2012-01-01,35007,805,44.162111801,44.174953767,419,386,92.124105012,657,148,18.385093168,91,556,158,84,50,24,11.304347826,69.068322981,19.627329193,44.784172662,28.417266187,16.366906475,173.62637363,57.594936709,15.189873418,31.64556962,10370.900000,7.7621035783,1.4270699746,13,19,40,25,14,111,633,23,149,78.633540373,2.8571428571,18.50931677
2012-01-01,35008,7648,40.520789749,40.523143932,3900,3748,96.102564103,7473,175,2.2881799163,1151,5334,1163,631,427,105,15.049686192,69.743723849,15.206589958,43.38207724,21.803524559,21.578552681,101.04257168,98.968185727,9.0283748925,36.71539123,1602.780000,477.17091553,10.918529056,213,233,485,301,161,1393,7170,217,261,93.75,2.8373430962,3.4126569038
2012-01-01,35009,24319,40.680476171,40.679002531,12218,12101,99.042396464,23825,494,2.0313335252,3649,16830,3840,1903,1561,376,15.004728813,69.205148238,15.790122949,44.49792038,22.816399287,21.681521093,105.23431077,95.026041667,9.7916666667,40.651041667,6254.510000,388.82342502,7.8983005863,564,709,1582,1070,490,4415,23169,442,708,95.271187138,1.8175089436,2.9113039187
2012-01-01,35010,5190,43.559537572,43.564943377,2678,2512,93.801344287,4245,945,18.208092486,667,3515,1008,557,336,115,12.851637765,67.726396917,19.421965318,47.652916074,28.677098151,18.975817923,151.12443778,66.170634921,11.408730159,33.333333333,14565.300000,35.632633725,6.4880229038,114,130,268,197,98,807,3767,414,1009,72.581888247,7.9768786127,19.441233141
2012-01-01,35011,30048,37.717518637,37.718332029,15238,14810,97.191232445,28663,1385,4.6092917998,4827,22072,3149,1769,1117,263,16.064297125,73.455804047,10.479898829,36.136281261,14.266944545,21.869336716,65.237207375,153.2867577,8.3518577326,35.471578279,3908.810000,768.72500838,35.432778774,892,1015,2007,1272,572,5758,26938,1046,2064,89.649893504,3.4810969116,6.8690095847
2012-01-01,35012,24225,41.049308566,41.05114585,12632,11593,91.774857505,12382,11843,48.8875129,3430,17093,3702,2486,1005,211,14.158926729,70.559339525,15.281733746,41.724682619,21.65798865,20.066693968,107.93002915,92.652620205,5.699621826,27.147487844,17142.000000,141.31956598,69.087621048,595,707,1386,953,467,4108,10887,1251,12087,44.941176471,5.1640866873,49.894736842
2012-01-01,35013,8042,42.994528724,42.992651686,4083,3959,96.963017389,7947,95,1.1812981845,1048,5484,1510,739,614,157,13.031584183,68.191992042,18.776423775,46.644784829,27.534646244,19.110138585,144.08396947,69.40397351,10.397350993,40.662251656,3220.460000,249.7158791,2.9498891463,187,199,443,300,151,1280,7666,171,205,95.324546133,2.1263367322,2.549117135
2012-01-01,35014,24079,36.958407741,36.964539977,12860,11219,87.239502333,12844,11235,46.658914407,3773,18432,1874,1265,478,131,15.669255368,76.548029403,7.782715229,30.636935764,10.167100694,20.469835069,49.668698648,201.33404482,6.9903948773,25.506937033,35533.400000,67.7644132,31.618139553,730,809,1520,932,400,4391,8593,4000,11486,35.686697953,16.611985548,47.7013165
2012-01-01,35015,20500,36.489121951,36.498461929,10920,9580,87.728937729,11356,9144,44.604878049,3153,15785,1562,1079,402,81,15.380487805,77,7.6195121951,29.87012987,9.8954703833,19.974659487,49.54012052,201.85659411,5.185659411,25.736235595,38493.800000,53.25532943,23.754474747,727,719,1200,679,303,3628,7524,3626,9350,36.702439024,17.687804878,45.609756098
2012-01-01,35016,382296,41.118499801,41.117127198,186030,196266,105.50233833,351963,30333,7.9344277732,54020,268651,59625,31630,21549,6446,14.130412037,70.273034507,15.596553456,42.302094539,22.194222244,20.107872295,110.37578675,90.599580713,10.810901468,36.140880503,10331.600000,3700.2593984,293.59440938,9046,10855,22978,14775,7331,64985,301350,35435,45511,78.826354448,9.268995752,11.9046498
2012-01-01,35017,36285,35.103003996,35.102070809,18632,17653,94.74559897,28957,7328,20.195673143,6727,27144,2414,1361,746,307,18.539341326,74.807771807,6.6528868679,33.675950486,8.8933097554,24.782640731,35.885238591,278.66611433,12.717481359,30.903065452,29077.100000,124.78892324,25.201963057,1256,1522,2692,1690,786,7946,20872,6807,8606,57.522392173,18.759818107,23.71778972
2012-01-01,35018,18487,36.870530643,36.869307537,9374,9113,97.215703008,14865,3622,19.592145832,3212,13686,1589,964,495,130,17.37437118,74.03039974,8.5952290799,35.079643431,11.610404793,23.469238638,49.470734745,202.13971051,8.1812460667,31.151667716,4076.110000,453.54516929,88.859230982,509,700,1402,816,390,3817,10568,3577,4342,57.164493969,19.348731541,23.48677449
2012-01-01,35019,55954,40.500214462,40.502468428,29279,26675,91.106253629,37180,18774,33.552561032,7217,41754,6983,4507,1984,492,12.898094864,74.622010938,12.479894199,34.008717728,16.72414619,17.284571538,96.757655536,103.35099527,7.0456823715,28.411857368,33241.900000,168.32371194,56.476916181,1222,1415,3060,2026,1000,8723,30259,5068,20627,54.078350073,9.05744004,36.864209887
2012-01-01,35020,8633,40.934148037,40.933640735,4378,4255,97.190497944,7401,1232,14.270821267,1120,6165,1348,628,567,153,12.973473879,71.41202363,15.61450249,40.0324412,21.865369019,18.167072182,120.35714286,83.086053412,11.350148368,42.06231454,12370.800000,69.78530087,9.9589355579,157,200,504,356,183,1400,7232,136,1265,83.771574192,1.5753503996,14.653075408
2012-01-01,35021,18907,41.002988311,40.999814684,9375,9532,101.67466667,18186,721,3.8134024435,2683,13540,2684,1407,999,278,14.190511451,71.613688052,14.195800497,39.638109306,19.822747415,19.815361891,100.03727171,99.962742176,10.357675112,37.220566319,2383.190000,793.34841116,30.253567697,407,506,1150,822,440,3325,16436,1303,1168,86.930766383,6.8916274396,6.1776061776
