date,GEOCODE_MUNICIPIOS_ANTES_2007,Población,Población. Edad media,Población. Edad media Densidad,Población Hombres,Población Mujeres,Población. Índice de feminidad,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Población. Índice de dependencia,Población. Índice de dependencia mayores de 64 años,Población. Índice de dependencia menores de 15 años,Índice de Vejez,Índice de Juventud,Índice de Sobreenvejecimiento,Índice de Ancianidad,superficie,Densidad de Población,Densidad de Población Extranjera,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
2004-01-01,38025,7587,37.997166205,38.003600128,3830,3757,98.093994778,7126,461,6.0761829445,1149,5432,1006,615,293,98,15.14432582,71.596151311,13.259522868,39.672312224,18.51988218,21.152430044,87.554395126,114.21471173,9.7415506958,29.125248509,1405.070000,539.97309743,32.809753251,221,224,457,354,197,1453,6770,168,649,89.231580335,2.2143139581,8.5541057071
2004-01-01,38026,39909,37.446678694,37.445588646,19759,20150,101.97884508,38199,1710,4.2847478012,6584,28397,4928,3016,1463,449,16.497531885,71.154376206,12.348091909,40.539493608,17.353945839,23.185547769,74.848116646,133.6038961,9.1112012987,29.6875,20688.700000,192.90240566,8.2653815851,1138,1333,2687,1935,981,8074,35683,1387,2839,89.41090982,3.4754065499,7.1136836303
2004-01-01,38027,7218,41.046134663,41.044440007,3667,3551,96.836651214,6336,882,12.219451372,1028,4911,1279,672,448,159,14.242172347,68.038237739,17.719589914,46.976175932,26.043575647,20.932600285,124.41634241,80.375293198,12.431587177,35.027365129,13594.000000,53.096954539,6.4881565396,180,186,439,298,177,1280,5763,225,1230,79.842061513,3.1172069825,17.040731505
2004-01-01,38028,30088,41.711114065,41.717959238,14581,15507,106.3507304,25372,4716,15.674022866,3610,21230,5248,3065,1622,561,11.998138793,70.559691571,17.442169636,41.723975506,24.719736222,17.004239284,145.37396122,68.788109756,10.689786585,30.907012195,882.590000,3409.0574332,534.33644161,636,610,1520,1182,646,4594,20933,3309,5846,69.572587078,10.997739963,19.429672959
2004-01-01,38029,1708,43.573185012,43.577906121,852,856,100.46948357,1550,158,9.2505854801,172,1190,346,164,129,53,10.070257611,69.672131148,20.257611241,43.529411765,29.075630252,14.453781513,201.1627907,49.710982659,15.317919075,37.283236994,3080.580000,55.444104682,5.1289042972,10,34,82,60,47,233,1246,33,429,72.950819672,1.9320843091,25.117096019
2004-01-01,38030,2380,43.33697479,43.327219183,1179,1201,101.86598813,2208,172,7.2268907563,298,1564,518,273,175,70,12.521008403,65.714285714,21.764705882,52.173913043,33.120204604,19.05370844,173.82550336,57.528957529,13.513513514,33.783783784,3505.040000,67.902220802,4.9072193185,62,61,113,79,45,360,2020,72,288,84.87394958,3.025210084,12.100840336
2004-01-01,38031,35756,37.358065779,37.361013758,17732,18024,101.64674036,33450,2306,6.4492672558,5969,25353,4434,2761,1328,345,16.693701756,70.90558228,12.400715964,41.032619414,17.48905455,23.543564864,74.283799631,134.61885431,7.7807848444,29.950383401,5646.810000,633.20706735,40.837216056,1122,1141,2420,1752,851,7286,30962,1067,3727,86.592460007,2.9841145542,10.423425439
2004-01-01,38032,15542,36.161176168,36.1604729,8121,7421,91.380371875,14755,787,5.0636983657,2562,11631,1349,892,345,112,16.484364947,74.835928452,8.6797066015,33.625655576,11.598314848,22.027340727,52.654176425,189.91845812,8.3024462565,25.574499629,3931.150000,395.35504878,20.019587144,479,528,1013,699,335,3054,11988,2020,1534,77.132930125,12.997040278,9.8700295972
2004-01-01,38033,5012,44.165203512,44.169823771,2563,2449,95.552087398,4897,115,2.2944932163,503,3423,1086,591,348,147,10.035913807,68.296089385,21.667996808,46.421267894,31.726555653,14.694712241,215.90457256,46.316758748,13.535911602,32.044198895,4287.290000,116.90368508,2.6823471237,56,105,215,177,101,654,4465,168,379,89.086193136,3.3519553073,7.5618515563
2004-01-01,38034,5002,38.975609756,38.980670565,2489,2513,100.96424267,4797,205,4.0983606557,730,3545,727,432,218,77,14.594162335,70.871651339,14.534186325,41.100141044,20.507757405,20.592383639,99.589041096,100.41265475,10.591471802,29.986244842,2060.520000,242.75425621,9.9489449265,135,131,298,219,124,907,4499,80,423,89.944022391,1.5993602559,8.4566173531
2004-01-01,38035,10802,35.79596371,35.787777025,5535,5267,95.158084914,7721,3081,28.522495834,1942,7901,959,618,255,86,17.978152194,73.143862248,8.8779855582,36.716871282,12.137704088,24.579167194,49.38208033,202.50260688,8.9676746611,26.590198123,4203.660000,256.9665482,73.293273005,334,426,786,506,257,2309,6454,909,3439,59.748194779,8.4151083133,31.836696908
2004-01-01,38036,7984,37.411698397,37.41792483,4046,3938,97.330696985,7353,631,7.9033066132,1332,5655,997,602,282,113,16.683366733,70.829158317,12.48747495,41.184792219,17.630415561,23.554376658,74.84984985,133.60080241,11.334002006,28.284854564,11313.400000,70.571181077,5.5774568211,248,270,522,398,196,1634,6602,555,827,82.690380762,6.9514028056,10.358216433
2004-01-01,38037,17857,39.680377443,39.682200026,8780,9077,103.38268793,17081,776,4.3456347651,2575,12427,2855,1521,971,363,14.420115361,69.591756734,15.988127905,43.69517985,22.974169148,20.721010703,110.87378641,90.192644483,12.714535902,34.010507881,4341.210000,411.33693141,17.875200693,429,470,1116,790,398,3203,15043,1326,1488,84.241473932,7.4256594053,8.3328666629
2004-01-01,38038,219446,39.12732973,39.129504792,105797,113649,107.42176054,209296,10150,4.6252836689,31040,157132,31274,17877,9914,3483,14.14470986,71.603948124,14.251342016,39.657103582,19.903011481,19.754092101,100.75386598,99.251774637,11.137046748,31.700454051,15044.000000,1458.6944961,67.468758309,4972,5610,12887,10120,5441,39030,178134,22797,18515,81.174411928,10.38843269,8.4371553822
2004-01-01,38039,12237,36.903693716,36.904317462,6139,6098,99.332138785,10935,1302,10.639862711,2067,8779,1391,866,418,107,16.89139495,71.741439895,11.367165155,39.389452102,15.844629229,23.544822873,67.295597484,148.59813084,7.6923076923,30.050323508,2237.310000,546.95147297,58.194885823,408,429,805,569,300,2511,9855,588,1794,80.534444717,4.805099289,14.660455994
2004-01-01,38040,10777,44.306903591,44.310696398,5426,5351,98.61776631,5606,5171,47.981813121,1259,7254,2264,1442,655,167,11.682286351,67.310012063,21.007701587,48.566308244,31.210366694,17.355941549,179.82525814,55.609540636,7.3763250883,28.931095406,5198.760000,207.29943294,99.466026514,218,259,520,357,202,1556,4859,470,5448,45.086758838,4.3611394637,50.552101698
2004-01-01,38041,8178,38.392027391,38.395976317,4074,4104,100.73637703,7521,657,8.0337490829,1293,5772,1113,643,375,95,15.810711665,70.579603815,13.609684519,41.683991684,19.282744283,22.401247401,86.078886311,116.17250674,8.5354896676,33.692722372,1820.110000,449.31350303,36.096719429,197,257,542,393,207,1596,6958,369,851,85.081927122,4.5121056493,10.405967229
2004-01-01,38042,5547,43.883089959,43.892318112,2773,2774,100.03606203,4841,706,12.727600505,667,3617,1263,751,364,148,12.024517757,65.206417884,22.769064359,53.359137407,34.918440697,18.44069671,189.35532234,52.810768013,11.718131433,28.8202692,2449.680000,226.43773881,28.820090787,101,131,258,224,106,820,4539,104,904,81.828015143,1.8748873265,16.29709753
2004-01-01,38043,21986,37.360365687,37.363486178,11049,10937,98.986333605,21289,697,3.1701992177,3568,15751,2667,1626,798,243,16.228509051,71.641044301,12.130446648,39.584788267,16.932258269,22.652529998,74.747757848,133.78327709,9.1113610799,29.921259843,2999.640000,732.95462122,23.236121668,729,674,1406,1017,510,4336,19870,871,1245,90.375693623,3.9616119349,5.6626944419
2004-01-01,38044,3111,40.05994857,40.058720783,1558,1553,99.679075738,2951,160,5.1430408229,458,2125,528,330,147,51,14.721954356,68.306010929,16.972034716,46.4,24.847058824,21.552941176,115.28384279,86.742424242,9.6590909091,27.840909091,2606.480000,119.35637335,6.1385470059,81,76,179,168,66,570,2670,37,404,85.824493732,1.1893281903,12.986178078
2004-01-01,38045,5797,42.4085734,42.41230394,2921,2876,98.459431701,5480,317,5.468345696,735,3902,1160,610,385,165,12.678971882,67.310677937,20.010350181,48.564838544,29.728344439,18.836494106,157.82312925,63.362068966,14.224137931,33.189655172,1156.380000,501.30579913,27.413134091,125,140,294,240,117,916,4867,235,695,83.957219251,4.0538209419,11.988959807
2004-01-01,38046,10165,37.613133301,37.612606234,5033,5132,101.96701768,9998,167,1.6428922774,1627,7287,1251,784,358,109,16.005902607,71.68716183,12.306935563,39.49499108,17.167558666,22.327432414,76.889981561,130.05595524,8.7130295763,28.617106315,2644.480000,384.38558809,6.3150411423,261,337,651,508,261,2018,9267,419,479,91.165764879,4.121987211,4.7122479095
2004-01-01,38047,2666,42.771192798,42.763170259,1351,1315,97.33530718,2303,363,13.615903976,355,1775,536,305,159,72,13.315828957,66.579144786,20.105026257,50.197183099,30.197183099,20,150.98591549,66.231343284,13.432835821,29.664179104,5354.890000,49.786270119,6.7788507327,54,74,156,97,63,444,2123,86,457,79.632408102,3.2258064516,17.141785446
2004-01-01,38048,4840,41.34338843,41.334147901,2447,2393,97.793216183,4406,434,8.9669421488,684,3244,912,488,299,125,14.132231405,67.024793388,18.842975207,49.198520345,28.113440197,21.085080148,133.33333333,75,13.706140351,32.785087719,10368.500000,46.679847615,4.1857549308,128,136,269,197,97,827,3739,353,748,77.252066116,7.2933884298,15.454545455
2004-01-01,38049,4745,41.404531085,41.416098938,2414,2331,96.561723281,3446,1299,27.376185458,575,3393,777,453,234,90,12.118018967,71.506849315,16.375131718,39.846743295,22.900088417,16.946654878,135.13043478,74.002574003,11.583011583,30.115830116,3220.820000,147.32273148,40.331344192,116,99,246,150,94,705,3073,160,1512,64.762908325,3.3719704953,31.86512118
2004-01-01,38050,3200,47.1184375,47.129037474,1621,1579,97.409006786,2998,202,6.3125,316,1965,919,498,290,131,9.875,61.40625,28.71875,62.849872774,46.768447837,16.081424936,290.82278481,34.385201306,14.254624592,31.556039173,10854.200000,29.481675296,1.8610307531,45,55,147,98,51,396,2860,49,291,89.375,1.53125,9.09375
2004-01-01,38051,8350,38.085508982,38.0862082,4158,4192,100.81770082,8050,300,3.5928143713,1312,5885,1153,732,347,74,15.71257485,70.479041916,13.808383234,41.886151232,19.592183517,22.293967715,87.881097561,113.79011275,6.4180398959,30.095403296,1808.630000,461.67541178,16.587140543,238,248,532,399,220,1637,7716,129,505,92.407185629,1.5449101796,6.0479041916
2004-01-01,38052,1895,40.397097625,40.400971612,978,917,93.762781186,1687,208,10.976253298,293,1275,327,164,120,43,15.461741425,67.2823219,17.255936675,48.62745098,25.647058824,22.980392157,111.60409556,89.602446483,13.149847095,36.697247706,5627.110000,33.676256551,3.6963912204,43,60,123,92,34,352,1548,75,272,81.688654354,3.9577836412,14.353562005
2004-01-01,38053,4777,42.454783337,42.447898232,2418,2359,97.559966915,4391,386,8.080385179,699,3093,985,474,341,170,14.632614612,64.747749634,20.619635755,54.445522147,31.846104106,22.599418041,140.91559371,70.964467005,17.258883249,34.61928934,7067.200000,67.593955173,5.4618519357,90,125,316,225,102,858,3912,154,711,81.892401089,3.2237806154,14.883818296
2003-01-01,35001,5635,40.291836735,40.290113067,2879,2756,95.727683223,5269,366,6.495119787,807,3872,956,567,284,105,14.321206744,68.713398403,16.965394854,45.532024793,24.690082645,20.841942149,118.46344486,84.414225941,10.983263598,29.707112971,4451.160000,126.59621312,8.2225756881,160,113,338,257,131,999,5018,218,399,89.050576752,3.8686779059,7.0807453416
2003-01-01,35002,23572,33.936619718,33.936650323,12178,11394,93.562161274,21864,1708,7.2458849482,4459,17221,1892,1264,493,135,18.916511115,73.0570168,8.0264720855,36.879391441,10.986586145,25.892805296,42.431038349,235.67653277,7.1353065539,26.057082452,7889.720000,298.7685241,21.648423518,898,860,1755,1203,619,5335,20274,1302,1996,86.008824029,5.5235024605,8.4676735109
2003-01-01,35003,6587,33.497722787,33.501656084,3740,2847,76.122994652,4968,1619,24.578715652,1057,5141,389,239,117,33,16.046758767,78.047669652,5.9055715804,28.126823575,7.5666212799,20.560202295,36.802270577,271.72236504,8.4832904884,30.077120823,25024.800000,26.321888686,6.4695821745,216,208,415,282,110,1231,3299,1528,1760,50.083497799,23.197206619,26.719295582
2003-01-01,35004,50785,33.645495717,33.64517629,25923,24862,95.907109517,42939,7846,15.449443733,9092,38012,3681,2215,1092,374,17.902924092,74.848872699,7.2482032096,33.602546564,9.6837840682,23.918762496,40.486141663,246.99809834,10.160282532,29.665851671,2427.540000,2092.0355586,323.20785651,1934,1695,3608,2505,1380,11122,33578,8673,8534,66.117948213,17.077877326,16.804174461
2003-01-01,35005,1357,42.085851142,42.095240689,702,655,93.304843305,1348,9,0.6632277082,130,970,257,158,81,18,9.5799557848,71.481208548,18.938835667,39.896907216,26.494845361,13.402061856,197.69230769,50.583657588,7.0038910506,31.517509728,6641.900000,20.430900796,0.1355033951,11,21,59,57,27,175,1298,35,24,95.652173913,2.5792188651,1.7686072218
2003-01-01,35006,33449,37.09128823,37.090122654,16803,16646,99.06564304,33028,421,1.2586325451,5683,23623,4143,2646,1163,334,16.990044545,70.623934946,12.386020509,41.595055666,17.537992634,24.057063032,72.90163646,137.17113203,8.0617909727,28.071445812,3283.870000,1018.5847795,12.820239534,1116,1083,2298,1588,789,6874,31592,1052,805,94.448264522,3.1450865497,2.4066489282
2003-01-01,35007,721,40.954923717,40.96679549,361,360,99.72299169,648,73,10.12482663,105,485,131,63,47,21,14.563106796,67.267683773,18.169209431,48.659793814,27.010309278,21.649484536,124.76190476,80.152671756,16.030534351,35.877862595,10370.900000,6.952144944,0.7038926226,10,17,49,33,16,125,619,25,77,85.852981969,3.46740638,10.67961165
2003-01-01,35008,7023,37.970596611,37.976207831,3580,3443,96.173184358,6956,67,0.9540082586,1154,4932,937,594,245,98,16.431724334,70.226398975,13.341876691,42.396593674,18.99837794,23.398215734,81.195840555,123.15901814,10.458911419,26.147278549,1602.780000,438.17616891,4.1802368385,218,206,454,360,156,1394,6724,171,128,95.742560159,2.4348568988,1.8225829418
2003-01-01,35009,22763,37.907635197,37.908001995,11425,11338,99.238512035,22562,201,0.8830119053,3606,15995,3162,2029,824,309,15.841497166,70.267539428,13.890963406,42.313222882,19.768677712,22.54454517,87.68718802,114.04174573,9.7722960152,26.05945604,6254.510000,363.94537702,3.2136810078,554,569,1603,1152,546,4424,22055,393,315,96.889689408,1.7264859641,1.3838246277
2003-01-01,35010,4741,39.81575617,39.817282965,2441,2300,94.22367882,4011,730,15.397595444,736,3261,744,440,206,98,15.524151023,68.782957182,15.692891795,45.384851273,22.815087397,22.569763876,101.08695652,98.924731183,13.172043011,27.688172043,14565.300000,32.549964642,5.0119118727,132,157,297,200,79,865,3511,454,776,74.056106307,9.5760388104,16.367854883
2003-01-01,35011,26433,34.751163319,34.757403431,13444,12989,96.615590598,25502,931,3.5221125109,4753,19253,2427,1590,640,197,17.98131124,72.836984073,9.1817046873,37.29288942,12.605827663,24.687061757,51.06248685,195.83848372,8.1170168933,26.37000412,3908.810000,676.24161829,23.817990642,892,856,1894,1480,728,5850,24540,767,1126,92.838497333,2.9016759354,4.2598267317
2003-01-01,35012,15932,36.136015566,36.140036978,8498,7434,87.479406919,11096,4836,30.354004519,2666,11800,1466,981,370,115,16.733617876,74.064775295,9.201606829,35.016949153,12.423728814,22.593220339,54.988747187,181.85538881,7.8444747613,25.238744884,17142.000000,92.941313732,28.211410571,444,536,1117,771,368,3236,9426,1469,5037,59.163946774,9.2204368566,31.61561637
2003-01-01,35013,8307,41.180991935,41.188245039,4194,4113,98.068669528,8262,45,0.5417118093,1009,5848,1450,886,414,150,12.146382569,70.398459131,17.4551583,42.048563611,24.794801642,17.25376197,143.70664024,69.586206897,10.344827586,28.551724138,3220.460000,257.94451724,1.3973159114,33,143,549,392,196,1313,8048,151,108,96.882147586,1.8177440713,1.3001083424
2003-01-01,35014,14042,33.206594502,33.214518759,7548,6494,86.036036036,10408,3634,25.879504344,2395,10836,811,529,212,70,17.055974932,77.168494516,5.7755305512,29.586563307,7.4843115541,22.102251753,33.862212944,295.31442663,8.6313193588,26.140567201,35533.400000,39.517749498,10.226997698,505,454,950,617,317,2843,6458,3642,3942,45.99059963,25.936476285,28.072924085
2003-01-01,35015,16279,32.618004791,32.635457371,9319,6960,74.686125121,11988,4291,26.359112968,2328,13325,626,436,144,46,14.300632717,81.853922231,3.8454450519,22.168855535,4.6979362101,17.470919325,26.890034364,371.88498403,7.3482428115,23.003194888,38493.800000,42.289927209,11.147249687,508,489,869,597,276,2739,6126,5511,4642,37.631304134,33.8534308,28.515265065
2003-01-01,35016,377600,37.994446504,37.995855035,185188,192412,103.90090071,353722,23878,6.3236228814,57325,270800,49475,30084,14792,4599,15.181408898,71.716101695,13.102489407,39.438700148,18.269940916,21.168759232,86.30614915,115.86659929,9.2956038403,29.897928247,10331.600000,3654.8066127,231.11618723,11412,10970,22234,17256,9371,71243,308499,37251,31850,81.699947034,9.8652012712,8.4348516949
2003-01-01,35017,26093,32.581439467,32.582706941,13646,12447,91.21354243,23428,2665,10.213467213,4935,19565,1593,922,525,146,18.913118461,74.981795884,6.1050856552,33.365704063,8.1420904677,25.223613596,32.279635258,309.79284369,9.1650973007,32.956685499,29077.100000,89.737284667,9.1652881477,892,1051,1928,1413,667,5951,16261,6586,3246,62.319396007,25.240485954,12.440118039
2003-01-01,35018,16481,32.715338875,32.717061743,8533,7948,93.144263448,14005,2476,15.023360233,3153,12419,909,564,248,97,19.131120684,75.353437291,5.5154420241,32.7079475,7.3194299058,25.388517594,28.829686013,346.86468647,10.671067107,27.282728273,4076.110000,404.33158085,60.744189926,703,607,1255,765,385,3715,9270,4361,2850,56.246586979,26.460773011,17.29264001
2003-01-01,35019,45559,35.667255647,35.669602063,23724,21835,92.037599056,34145,11414,25.053227683,7403,34554,3602,2436,912,254,16.249259202,75.844509318,7.9062314801,31.848700585,10.424263472,21.424437113,48.65595029,205.5247085,7.0516379789,25.319267074,33241.900000,137.0529362,34.336184153,1331,1259,3143,2275,1124,9132,28112,5027,12420,61.704602823,11.034043767,27.26135341
2003-01-01,35020,8089,37.843552973,37.842117328,4091,3998,97.726717184,7906,183,2.2623315614,1376,5484,1229,793,326,110,17.010755347,67.795772036,15.193472617,47.501823487,22.410649161,25.091174325,89.316860465,111.96094386,8.9503661513,26.525630594,12370.800000,65.387848805,1.4792899408,257,229,556,428,193,1663,7748,132,209,95.784398566,1.6318457164,2.5837557176
2003-01-01,35021,18817,36.984455546,36.9825727,9412,9405,99.925626859,17948,869,4.6181644258,3142,13600,2075,1287,577,211,16.697667003,72.275070415,11.027262582,38.360294118,15.257352941,23.102941176,66.040738383,151.42168675,10.168674699,27.807228916,2383.190000,789.57196027,36.463731385,521,579,1302,968,455,3825,16414,1239,1164,87.229632779,6.5844714885,6.1858957326
2003-01-01,35022,52684,32.701750057,32.703551676,27010,25674,95.053683821,46310,6374,12.098549844,10601,38480,3603,2340,986,277,20.121858629,73.039252904,6.8388884671,36.912681913,9.3633056133,27.549376299,33.987359683,294.22703303,7.6880377463,27.366083819,6252.830000,842.56248771,101.93784254,2169,2081,4167,2907,1344,12668,42331,3356,6997,80.348872523,6.3700554248,13.281072052
2003-01-01,35023,14255,38.628235707,38.630251619,7114,7141,100.37953331,14107,148,1.0382321992,2317,9711,2227,1356,641,230,16.253945984,68.123465451,15.622588565,46.792297395,22.932756668,23.859540727,96.115666811,104.04131118,10.32779524,28.7831163,4261.820000,334.48151259,3.4726947642,370,419,968,715,337,2809,13720,293,242,96.246930901,2.0554191512,1.6976499474
2003-01-01,35024,14214,35.469466723,35.472535537,7339,6875,93.677612754,11791,2423,17.0465738,2475,10470,1269,806,344,119,17.4124103,73.659772056,8.9278176446,35.759312321,12.12034384,23.638968481,51.272727273,195.03546099,9.377462569,27.107959023,22400.600000,63.453657491,10.816674553,507,457,997,705,299,2965,9394,2238,2582,66.089770649,15.745040101,18.16518925
2003-01-01,35025,2351,44.668864313,44.672479505,1229,1122,91.293734744,2320,31,1.318587835,199,1666,486,280,128,78,8.4644831986,70.863462356,20.672054445,41.116446579,29.171668667,11.944777911,244.22110553,40.946502058,16.049382716,26.33744856,10386.300000,22.635587264,0.2984701,9,17,86,108,45,265,2247,62,42,95.576350489,2.6371756699,1.7864738409
2003-01-01,35026,93942,34.890091759,34.89053681,47190,46752,99.071837254,91599,2343,2.4940920994,16920,68144,8878,5659,2398,821,18.01111324,72.538374742,9.4505120181,37.858065274,13.028293027,24.829772247,52.470449173,190.58346474,9.2475782834,27.01058797,10033.100000,936.32077822,23.352702555,3316,3288,6536,5014,2607,20761,85669,4947,3326,91.193502374,5.2660152009,3.5404824253
2003-01-01,35027,12104,38.812045605,38.811808045,6126,5978,97.584067907,11956,148,1.2227362855,1869,8403,1832,1174,490,168,15.441176471,69.42333113,15.135492399,44.043793883,21.801737475,22.242056408,98.020331728,102.01965066,9.1703056769,26.746724891,2580.730000,469.01458115,5.7348114681,326,341,778,540,252,2237,11552,230,322,95.439524124,1.9001982816,2.6602775942
2003-01-01,35028,15636,35.065106165,35.070960519,8136,7500,92.182890855,10282,5354,34.241493988,2621,11922,1093,720,277,96,16.76259913,76.247122026,6.9902788437,31.152491193,9.1679248448,21.984566348,41.701640595,239.79871912,8.7831655993,25.343092406,6432.050000,243.09512519,83.239402679,559,542,1017,674,357,3149,7117,3001,5518,45.516756204,19.192888207,35.29035559
2003-01-01,35029,5066,35.235886301,35.227836366,2667,2399,89.951256093,4542,524,10.343466246,876,3706,484,293,131,60,17.291748914,73.154362416,9.5538886696,36.697247706,13.05990286,23.637344846,55.251141553,180.99173554,12.396694215,27.066115702,13577.900000,37.310629773,3.8592123966,181,172,353,222,117,1045,3967,503,596,78.306356099,9.9289380182,11.764705882
2003-01-01,35030,11261,33.222049552,33.219414574,5998,5263,87.745915305,10085,1176,10.44312228,2188,8191,882,553,248,81,19.429890773,72.737767516,7.8323417103,37.480161152,10.767916005,26.712245147,40.310786106,248.07256236,9.1836734694,28.117913832,27629.800000,40.756719194,4.256274023,417,455,831,603,261,2567,7700,2252,1309,68.37758636,19.998223959,11.624189681
2003-01-01,35031,8381,35.354790598,35.356657986,4277,4104,95.955108721,8123,258,3.0783916,1553,5977,851,539,247,65,18.530008352,71.316072068,10.15391958,40.220846579,14.237911996,25.982934583,54.797166774,182.49118684,7.6380728555,29.024676851,3880.130000,215.9979176,6.6492617515,311,271,620,465,211,1878,7820,236,325,93.306288032,2.8158930915,3.877818876
2003-01-01,35032,4045,41.13881335,41.132130067,2121,1924,90.711928336,3998,47,1.1619283066,519,2814,712,448,193,71,12.83065513,69.56736712,17.60197775,43.745557925,25.302061123,18.443496802,137.18689788,72.893258427,9.9719101124,27.106741573,2212.890000,182.79263768,2.1239193995,97,88,204,182,88,659,3860,71,114,95.42645241,1.7552533993,2.8182941904
2003-01-01,35033,7610,37.919579501,37.926766989,3981,3629,91.158000502,7518,92,1.208935611,1373,5189,1048,602,333,113,18.042049934,68.186596583,13.771353482,46.656388514,20.196569667,26.459818848,76.329206118,131.01145038,10.782442748,31.77480916,3821.390000,199.14219695,2.4075009355,219,203,709,329,148,1608,7300,165,145,95.926412615,2.1681997372,1.9053876478
2003-01-01,35034,7792,34.88411191,34.894182348,4426,3366,76.050610032,5602,2190,28.105749487,989,6301,502,348,120,34,12.692505133,80.864989733,6.4425051335,23.662910649,7.9669893668,15.695921282,50.758341759,197.01195219,6.7729083665,23.90438247,21209.400000,36.738427301,10.325610343,183,213,381,286,123,1186,2866,2609,2317,36.781314168,33.483059548,29.735626283
2003-01-01,38001,27640,34.771562952,34.773776263,14524,13116,90.305700909,17773,9867,35.698263386,4420,21355,1865,1210,498,157,15.991316932,77.26121563,6.7474674385,29.431046593,8.7333177242,20.697728869,42.194570136,236.99731903,8.418230563,26.702412869,10595.200000,260.87284808,93.127076412,645,968,1867,1186,574,5240,11700,5016,10924,42.329956585,18.147612156,39.522431259
2003-01-01,38002,1189,46.776703112,46.792119641,579,610,105.35405872,1139,50,4.2052144659,121,737,331,198,94,39,10.176619008,61.984861228,27.838519765,61.329715061,44.911804613,16.417910448,273.55371901,36.555891239,11.782477341,28.398791541,2500.410000,47.552201439,1.9996720538,21,22,49,42,18,152,1094,19,76,92.010092515,1.5979814971,6.3919259882
2003-01-01,38003,1726,39.623986095,39.626218332,915,811,88.633879781,1555,171,9.9073001159,233,1207,286,178,75,33,13.499420626,69.930475087,16.570104287,42.9991715,23.695111848,19.304059652,122.74678112,81.468531469,11.538461538,26.223776224,4960.680000,34.793617004,3.4471080578,48,54,87,58,32,279,1400,109,217,81.11239861,6.315179606,12.572421784
2003-01-01,38004,5122,40.900624756,40.900923423,2486,2636,106.03378922,5004,118,2.303787583,744,3442,936,521,291,124,14.525575947,67.200312378,18.274111675,48.808832074,27.193492156,21.615339919,125.80645161,79.487179487,13.247863248,31.08974359,3436.180000,149.06087574,3.4340459464,150,150,273,234,93,900,4630,181,311,90.394377196,3.5337758688,6.0718469348
2003-01-01,38005,6928,39.501876443,39.51420102,3590,3338,92.980501393,6011,917,13.236143187,1047,4811,1070,654,315,101,15.112586605,69.442840647,15.444572748,44.003325712,22.2406984,21.762627312,102.19675263,97.85046729,9.4392523364,29.439252336,17893.400000,38.718186594,5.124794617,226,190,410,306,143,1275,5602,269,1057,80.860277136,3.8827944573,15.256928406
2003-01-01,38006,57445,34.705309426,34.708043983,29830,27615,92.57458934,39407,18038,31.400470015,9583,43707,4155,2825,1031,299,16.682043694,76.084950823,7.2330054835,31.432036058,9.5064863752,21.925549683,43.358029845,230.6377858,7.1961492178,24.813477738,8159.850000,703.99578424,221.05798513,1842,1958,3769,2659,1201,11429,26844,10464,20137,46.729915571,18.215684568,35.054399861
2003-01-01,38007,2367,44.87896071,44.88818563,1212,1155,95.297029703,2267,100,4.2247570765,231,1553,583,305,199,79,9.7591888466,65.610477398,24.630333756,52.414681262,37.540244688,14.874436574,252.38095238,39.622641509,13.550600343,34.133790738,4349.520000,54.419798047,2.299104269,39,38,86,88,64,315,2061,30,276,87.072243346,1.2674271229,11.660329531
2003-01-01,38008,6665,38.285146287,38.287726346,3286,3379,102.83018868,6040,625,9.3773443361,1067,4622,976,584,287,105,16.009002251,69.347336834,14.643660915,44.20164431,21.116399827,23.085244483,91.471415183,109.32377049,10.758196721,29.405737705,3089.340000,215.74187367,20.230858371,224,175,443,302,162,1306,5415,305,945,81.245311328,4.576144036,14.178544636
2003-01-01,38009,4187,38.814306186,38.81835027,2136,2051,96.020599251,3814,373,8.9085263912,618,2994,575,333,163,79,14.75997134,71.507045617,13.732983043,39.846359385,19.20507682,20.641282565,93.042071197,107.47826087,13.739130435,28.347826087,1415.880000,295.71715117,26.344040455,110,115,260,172,100,757,3198,391,598,76.379269166,9.3384284691,14.282302364
2003-01-01,38010,5453,40.586191087,40.595279454,2802,2651,94.610992148,5168,285,5.2264808362,760,3738,955,561,287,107,13.93728223,68.549422336,17.513295434,45.880149813,25.548421616,20.331728197,125.65789474,79.581151832,11.204188482,30.052356021,6636.410000,82.167919101,4.2944905453,162,135,277,256,127,957,4760,115,578,87.29139923,2.1089308637,10.599669906
