GEOCODE_SECCIONES_2011,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20110101_35016_D02_S026,1178,38.7,568,610,107.4,1100,78,6.6,186,824,168,97,58,13,15.8,69.9,14.3,43,20.4,22.6,90.3,110.7,7.7,34.5,27,4362.9,288.9,44,30,73,50,20,217,983,79,116,83.4,6.7,9.8
20110101_35016_D02_S027,1327,42.5,643,684,106.4,1220,107,8.1,121,1038,168,83,74,11,9.1,78.2,12.7,27.8,16.2,11.7,138.8,72,6.5,44,4.6,28722.3,2316,24,19,56,37,27,163,1080,91,156,81.4,6.9,11.8
20110101_35016_D02_S028,1466,43.5,672,794,118.2,1311,155,10.6,152,1059,255,121,106,28,10.4,72.2,17.4,38.4,24.1,14.4,167.8,59.6,11,41.6,5.9,24817.6,2624,22,35,64,47,24,192,889,337,240,60.6,23,16.4
20110101_35016_D02_S029,1846,35.1,856,990,115.7,1801,45,2.4,343,1408,95,48,42,5,18.6,76.3,5.1,31.1,6.7,24.4,27.7,361.1,5.3,44.2,40.2,4588.4,111.9,41,71,150,117,79,458,1634,120,92,88.5,6.5,5
20110101_35016_D02_S030,1182,37.2,580,602,103.8,1172,10,0.8,153,973,56,30,23,3,12.9,82.3,4.7,21.5,5.8,15.7,36.6,273.2,5.4,41.1,3.1,37685.3,318.8,26,31,73,32,21,183,1124,33,25,95.1,2.8,2.1
20110101_35016_D02_S032,1689,39.1,796,893,112.2,1675,14,0.8,247,1251,191,127,52,12,14.6,74.1,11.3,35,15.3,19.7,77.3,129.3,6.3,27.2,1.9,87039.4,721.5,32,44,106,83,35,300,1580,74,35,93.5,4.4,2.1
20110101_35016_D02_S033,2237,43.4,1038,1199,115.5,2060,177,7.9,284,1487,466,223,175,68,12.7,66.5,20.8,50.4,31.3,19.1,164.1,60.9,14.6,37.6,9.8,22739.5,1799.2,42,66,123,73,47,351,1714,265,258,76.6,11.8,11.5
20110101_35016_D02_S034,1943,41.7,895,1048,117.1,1781,162,8.3,287,1314,342,173,113,56,14.8,67.6,17.6,47.9,26,21.8,119.2,83.9,16.4,33,7.5,25884.9,2158.2,48,65,120,80,39,352,1484,211,248,76.4,10.9,12.8
20110101_35016_D02_S035,2221,41.5,1041,1180,113.4,2014,207,9.3,310,1535,376,181,134,61,14,69.1,16.9,44.7,24.5,20.2,121.3,82.4,16.2,35.6,7.4,29922.5,2788.8,56,56,131,80,46,369,1528,409,284,68.8,18.4,12.8
20110101_35016_D02_S036,1825,40.5,858,967,112.7,1597,228,12.5,253,1310,262,129,99,34,13.9,71.8,14.4,39.3,20,19.3,103.6,96.6,13,37.8,6.2,29631,3701.8,50,60,104,51,30,295,1271,268,286,69.6,14.7,15.7
20110101_35016_D02_S037,930,44.7,451,479,106.2,873,57,6.1,117,599,214,139,53,22,12.6,64.4,23,55.3,35.7,19.5,182.9,54.7,10.3,24.8,15.4,6044.1,370.4,21,30,48,27,10,136,558,260,112,60,28,12
20110101_35016_D02_S038,705,40.8,333,372,111.7,604,101,14.3,105,486,114,60,39,15,14.9,68.9,16.2,45.1,23.5,21.6,108.6,92.1,13.2,34.2,7.6,9281.4,1329.7,18,24,41,25,12,120,505,72,128,71.6,10.2,18.2
20110101_35016_D02_S039,1671,38.1,792,879,111,1464,207,12.4,280,1192,199,103,69,27,16.8,71.3,11.9,40.2,16.7,23.5,71.1,140.7,13.6,34.7,8.5,19701.2,2440.5,65,62,115,52,23,317,1045,340,286,62.5,20.3,17.1
20110101_35016_D02_S040,1636,43.9,744,892,119.9,1483,153,9.4,206,1092,338,214,95,29,12.6,66.7,20.7,49.8,31,18.9,164.1,60.9,8.6,28.1,6.2,26526.6,2480.8,36,57,76,46,17,232,1031,384,221,63,23.5,13.5
20110101_35016_D02_S041,2239,41.4,1019,1220,119.7,2041,198,8.8,333,1518,388,182,149,57,14.9,67.8,17.3,47.5,25.6,21.9,116.5,85.8,14.7,38.4,8,27883.3,2465.8,45,91,136,85,35,392,1727,197,315,77.1,8.8,14.1
20110101_35016_D02_S042,1505,40.1,709,796,112.3,1333,172,11.4,238,1051,216,107,83,26,15.8,69.8,14.4,43.2,20.6,22.6,90.8,110.2,12,38.4,4.3,34624,3957,31,50,113,61,25,280,1089,168,248,72.4,11.2,16.5
20110101_35016_D02_S043,1009,39.4,455,554,121.8,864,145,14.4,162,698,149,76,56,17,16.1,69.2,14.8,44.6,21.3,23.2,92,108.7,11.4,37.6,3.7,27455.8,3945.6,32,35,71,31,13,182,671,140,198,66.5,13.9,19.6
20110101_35016_D02_S044,2069,42,968,1101,113.7,1872,197,9.5,273,1435,361,166,147,48,13.2,69.4,17.4,44.2,25.2,19,132.2,75.6,13.3,40.7,5.6,37048.3,3527.6,46,55,121,70,38,330,1461,321,287,70.6,15.5,13.9
20110101_35016_D02_S045,1737,43.3,772,965,125,1555,182,10.5,233,1148,356,195,116,45,13.4,66.1,20.5,51.3,31,20.3,152.8,65.4,12.6,32.6,3.1,55730.2,5839.3,36,65,88,56,27,272,1215,238,284,69.9,13.7,16.4
20110101_35016_D02_S046,1303,40.2,615,688,111.9,1135,168,12.9,183,936,184,92,69,23,14,71.8,14.1,39.2,19.7,19.6,100.5,99.5,12.5,37.5,3.4,38867.7,5011.3,37,56,58,46,20,217,828,240,235,63.5,18.4,18
20110101_35016_D02_S047,1807,43.2,844,963,114.1,1699,108,6,241,1227,339,205,95,39,13.3,67.9,18.8,47.3,27.6,19.6,140.7,71.1,11.5,28,9.9,18224,1089.2,49,57,91,59,23,279,1145,431,231,63.4,23.9,12.8
20110101_35016_D02_S048,1827,42.3,846,981,116,1680,147,8,263,1233,331,172,112,47,14.4,67.5,18.1,48.2,26.8,21.3,125.9,79.5,14.2,33.8,5.1,35944.8,2892.1,54,56,110,58,31,309,1116,464,247,61.1,25.4,13.5
20110101_35016_D02_S049,985,40.4,509,476,93.5,929,56,5.7,160,670,155,86,50,19,16.2,68,15.7,47,23.1,23.9,96.9,103.2,12.3,32.3,20,4933.6,280.5,20,33,76,38,13,180,580,314,91,58.9,31.9,9.2
20110101_35016_D02_S050,780,42.6,381,399,104.7,710,70,9,126,505,149,84,50,15,16.2,64.7,19.1,54.5,29.5,25,118.3,84.6,10.1,33.6,7.1,11008.1,987.9,24,22,61,29,7,143,452,203,125,57.9,26,16
20110101_35016_D02_S051,1695,41,825,870,105.5,1468,227,13.4,304,1092,299,178,87,34,17.9,64.4,17.6,55.2,27.4,27.8,98.4,101.7,11.4,29.1,34.2,4953.4,663.4,66,92,110,47,25,340,1134,278,283,66.9,16.4,16.7
20110101_35016_D02_S052,1742,42.5,798,944,118.3,1588,154,8.8,265,1155,322,159,120,43,15.2,66.3,18.5,50.8,27.9,22.9,121.5,82.3,13.4,37.3,26,6694.3,591.8,40,63,112,61,35,311,1221,296,225,70.1,17,12.9
20110101_35016_D02_S053,1241,43.6,560,681,121.6,1058,183,14.7,140,844,257,124,92,41,11.3,68,20.7,47,30.5,16.6,183.6,54.5,16,35.8,4.9,25274.4,3727,28,25,58,39,25,175,792,193,256,63.8,15.6,20.6
20110101_35016_D02_S054,1614,41.9,763,851,111.5,1431,183,11.3,215,1116,283,171,84,28,13.3,69.1,17.5,44.6,25.4,19.3,131.6,76,9.9,29.7,6.4,25318.8,2870.7,29,45,97,62,28,261,1090,261,263,67.5,16.2,16.3
20110101_35016_D02_S055,1409,43.9,674,735,109.1,1208,201,14.3,156,957,296,130,133,33,11.1,67.9,21,47.2,30.9,16.3,189.7,52.7,11.1,44.9,3,47185.3,6731.2,24,38,66,46,20,194,852,277,280,60.5,19.7,19.9
20110101_35016_D02_S056,1086,43.4,538,548,101.9,906,180,16.6,136,750,200,96,72,32,12.5,69.1,18.4,44.8,26.7,18.1,147.1,68,16,36,4.6,23502.9,3895.5,25,23,57,42,14,161,647,182,257,59.6,16.8,23.7
20110101_35016_D02_S057,1640,43.2,769,871,113.3,1265,375,22.9,178,1145,317,159,127,31,10.9,69.8,19.3,43.2,27.7,15.5,178.1,56.2,9.8,40.1,4.6,35752.4,8175.1,31,38,78,42,31,220,932,226,482,56.8,13.8,29.4
20110101_35016_D02_S058,1577,44.6,738,839,113.7,1301,276,17.5,188,1044,345,157,145,43,11.9,66.2,21.9,51.1,33,18,183.5,54.5,12.5,42,6.3,25066.8,4387.1,36,40,73,54,20,223,1056,175,346,67,11.1,21.9
20110101_35016_D02_S059,1889,43,888,1001,112.7,1510,379,20.1,201,1334,354,176,127,51,10.6,70.6,18.7,41.6,26.5,15.1,176.1,56.8,14.4,35.9,3.2,59731.2,11984.2,40,31,88,60,35,254,1013,362,514,53.6,19.2,27.2
20110101_35016_D02_S060,981,44.5,473,508,107.4,831,150,15.3,104,676,201,106,80,15,10.6,68.9,20.5,45.1,29.7,15.4,193.3,51.7,7.5,39.8,1.4,71319.5,10905.1,16,20,48,25,11,120,548,217,216,55.9,22.1,22
20110101_35016_D02_S061,1874,43.8,887,987,111.3,1399,475,25.3,226,1250,398,198,147,53,12.1,66.7,21.2,49.9,31.8,18.1,176.1,56.8,13.3,36.9,2.7,69964.5,17733.8,49,49,93,49,23,263,950,308,616,50.7,16.4,32.9
20110101_35016_D02_S062,815,44.8,382,433,113.4,658,157,19.3,69,550,196,97,79,20,8.5,67.5,24,48.2,35.6,12.5,284.1,35.2,10.2,40.3,1.8,45235.1,8714,12,9,33,22,11,87,443,162,210,54.4,19.9,25.8
20110101_35016_D02_S064,1297,41.4,698,599,85.8,1115,182,14,136,972,189,107,64,18,10.5,74.9,14.6,33.4,19.4,14,139,72,9.5,33.9,19.6,6616.8,928.5,33,26,55,25,10,149,564,472,261,43.5,36.4,20.1
20110101_35016_D03_S001,3052,43,1544,1508,97.7,2071,981,32.1,347,2175,530,300,168,62,11.4,71.3,17.4,40.3,24.4,16,152.7,65.5,11.7,31.7,27.7,11022.7,3543,75,75,139,70,58,417,1443,491,1118,47.3,16.1,36.6
20110101_35016_D03_S002,1876,42.4,954,922,96.6,1166,710,37.8,194,1360,322,178,112,32,10.3,72.5,17.2,37.9,23.7,14.3,166,60.2,9.9,34.8,18.7,10023.5,3793.5,49,43,74,31,21,218,688,370,818,36.7,19.7,43.6
20110101_35016_D03_S003,3510,44.4,1879,1631,86.8,2257,1253,35.7,313,2562,635,339,211,85,8.9,73,18.1,37,24.8,12.2,202.9,49.3,13.4,33.2,9.9,35450.2,12655,63,59,132,80,35,369,1413,660,1437,40.3,18.8,40.9
20110101_35016_D03_S004,2164,42.5,1064,1100,103.4,1644,520,24,205,1627,332,175,116,41,9.5,75.2,15.3,33,20.4,12.6,162,61.7,12.3,34.9,14.1,15337.4,3685.5,44,44,84,42,29,243,1059,462,643,48.9,21.3,29.7
20110101_35016_D03_S005,3145,41.7,1648,1497,90.8,1989,1156,36.8,355,2290,500,278,167,55,11.3,72.8,15.9,37.3,21.8,15.5,140.8,71,11,33.4,5.6,55674.6,20464.2,75,70,147,82,33,407,1396,472,1277,44.4,15,40.6
20110101_35016_D03_S006,1847,44.1,850,997,117.3,1517,330,17.9,200,1288,359,185,121,53,10.8,69.7,19.4,43.4,27.9,15.5,179.5,55.7,14.8,33.7,6,30566.3,5461.2,34,36,90,55,24,239,1059,310,478,57.3,16.8,25.9
20110101_35016_D03_S007,1974,43.9,968,1006,103.9,1618,356,18,204,1403,367,203,132,32,10.3,71.1,18.6,40.7,26.2,14.5,179.9,55.6,8.7,36,5.3,36976,6668.4,28,43,87,65,26,249,1265,241,468,64.1,12.2,23.7
20110101_35016_D03_S008,2138,43.7,1009,1129,111.9,1584,554,25.9,190,1566,382,217,121,44,8.9,73.2,17.9,36.5,24.4,12.1,201.1,49.7,11.5,31.7,7.9,27108.2,7024.3,41,44,60,58,25,228,1131,331,676,52.9,15.5,31.6
20110101_35016_D03_S009,2455,42.6,1219,1236,101.4,1885,570,23.2,259,1777,419,228,142,49,10.5,72.4,17.1,38.2,23.6,14.6,161.8,61.8,11.7,33.9,5.8,42638.6,9899.8,65,43,101,70,48,327,1268,478,709,51.6,19.5,28.9
20110101_35016_D03_S010,2142,43.8,1029,1113,108.2,1838,304,14.2,207,1553,382,218,132,32,9.7,72.5,17.8,37.9,24.6,13.3,184.5,54.2,8.4,34.6,4.5,47134.9,6689.6,25,44,91,67,30,257,1329,399,414,62,18.6,19.3
20110101_35016_D03_S011,2145,43.4,1117,1028,92,1519,626,29.2,214,1561,370,205,121,44,10,72.8,17.2,37.4,23.7,13.7,172.9,57.8,11.9,32.7,5.2,40881.3,11930.9,37,48,84,55,32,256,1093,303,749,51,14.1,34.9
20110101_35016_D03_S012,1269,44,614,655,106.7,1147,122,9.6,138,894,237,151,68,18,10.9,70.4,18.7,41.9,26.5,15.4,171.7,58.2,7.6,28.7,2.5,51029.4,4905.9,25,31,60,34,13,163,884,194,191,69.7,15.3,15.1
20110101_35016_D03_S013,1647,43.8,799,848,106.1,1353,294,17.9,148,1184,315,165,117,33,9,71.9,19.1,39.1,26.6,12.5,212.8,47,10.5,37.1,2.2,76402.1,13638.3,23,35,65,37,21,181,963,293,391,58.5,17.8,23.7
20110101_35016_D03_S014,1877,41.4,898,979,109,1565,312,16.6,198,1400,279,167,85,27,10.5,74.6,14.9,34.1,19.9,14.1,140.9,71,9.7,30.5,5.4,34961.3,5811.4,28,33,91,57,31,240,941,519,417,50.1,27.7,22.2
20110101_35016_D03_S015,1413,43.1,681,732,107.5,1167,246,17.4,165,985,263,114,118,31,11.7,69.7,18.6,43.5,26.7,16.8,159.4,62.7,11.8,44.9,2,70512.5,12276.1,21,27,77,46,33,204,946,150,317,66.9,10.6,22.4
20110101_35016_D03_S016,2138,43.6,1026,1112,108.4,1858,280,13.1,214,1558,366,205,130,31,10,72.9,17.1,37.2,23.5,13.7,171,58.5,8.5,35.5,10.3,20803.1,2724.5,38,42,80,63,28,251,1535,251,352,71.8,11.7,16.5
20110101_35016_D03_S017,1194,40.7,573,621,108.4,1073,121,10.1,161,864,169,86,65,18,13.5,72.4,14.2,38.2,19.6,18.6,105,95.3,10.7,38.5,3.5,34314.3,3477.4,25,33,74,37,21,190,862,173,159,72.2,14.5,13.3
20110101_35016_D03_S018,2483,41.6,1179,1304,110.6,2189,294,11.8,321,1789,373,209,122,42,12.9,72,15,38.8,20.8,17.9,116.2,86.1,11.3,32.7,10.7,23116,2737,60,60,120,99,53,392,1743,304,436,70.2,12.2,17.6
20110101_35016_D03_S019,2475,41.5,1154,1321,114.5,2282,193,7.8,352,1703,420,236,149,35,14.2,68.8,17,45.3,24.7,20.7,119.3,83.8,8.3,35.5,13.2,18761.8,1463,68,68,146,89,43,414,1895,276,304,76.6,11.2,12.3
20110101_35016_D03_S020,1594,43.2,794,800,100.8,1462,132,8.3,192,1109,293,161,95,37,12,69.6,18.4,43.7,26.4,17.3,152.6,65.5,12.6,32.4,27.1,5871.4,486.2,23,42,82,57,31,235,1271,118,205,79.7,7.4,12.9
20110101_35016_D03_S021,1309,44.4,660,649,98.3,1120,189,14.4,116,940,253,144,83,26,8.9,71.8,19.3,39.3,26.9,12.3,218.1,45.8,10.3,32.8,4.5,29366.9,4240.1,27,22,44,32,15,140,944,141,224,72.1,10.8,17.1
20110101_35016_D03_S022,1113,42.6,526,587,111.6,1036,77,6.9,138,802,173,101,54,18,12.4,72.1,15.5,38.8,21.6,17.2,125.4,79.8,10.4,31.2,2.3,48903.7,3383.3,28,28,48,47,21,172,790,200,123,71,18,11.1
20110101_35016_D03_S023,1704,40.4,809,895,110.6,1501,203,11.9,207,1314,183,124,47,12,12.1,77.1,10.7,29.7,13.9,15.8,88.4,113.1,6.6,25.7,3.5,48361,5761.3,35,32,93,60,34,254,1105,306,293,64.8,18,17.2
20110101_35016_D03_S024,1989,46.6,998,991,99.3,1688,301,15.1,180,1330,479,286,155,38,9,66.9,24.1,49.5,36,13.5,266.1,37.6,7.9,32.4,7.9,25262.6,3823,34,37,70,53,28,222,1385,225,379,69.6,11.3,19.1
20110101_35016_D03_S025,1344,44.9,670,674,100.6,1238,106,7.9,158,906,280,128,114,38,11.8,67.4,20.8,48.3,30.9,17.4,177.2,56.4,13.6,40.7,4.6,29381.5,2317.3,20,32,78,38,24,192,1138,70,136,84.7,5.2,10.1
20110101_35016_D03_S026,1583,42.1,760,823,108.3,1531,52,3.3,209,1107,267,157,89,21,13.2,69.9,16.9,43,24.1,18.9,127.8,78.3,7.9,33.3,3.4,46418.2,1524.8,37,32,99,49,20,237,1381,116,86,87.2,7.3,5.4
20110101_35016_D03_S027,977,44.8,490,487,99.4,944,33,3.4,107,657,213,88,104,21,11,67.2,21.8,48.7,32.4,16.3,199.1,50.2,9.9,48.8,4.7,20637.5,697.1,13,25,44,31,23,136,890,30,57,91.1,3.1,5.8
20110101_35016_D03_S028,2323,42.9,1199,1124,93.7,1776,547,23.5,249,1683,391,213,140,38,10.7,72.4,16.8,38,23.2,14.8,157,63.7,9.7,35.8,33.7,6884.7,1621.1,51,56,89,72,33,301,1312,290,721,56.5,12.5,31
20110101_35016_D03_S029,1217,44,594,623,104.9,996,221,18.2,121,865,231,116,83,32,9.9,71.1,19,40.7,26.7,14,190.9,52.4,13.9,35.9,3.7,32784.7,5953.5,21,24,46,37,21,149,870,88,259,71.5,7.2,21.3
20110101_35016_D03_S030,1138,44.2,554,584,105.4,1081,57,5,143,770,225,109,88,28,12.6,67.7,19.8,47.8,29.2,18.6,157.3,63.6,12.4,39.1,4.4,25698.3,1287.2,25,29,69,30,21,174,957,77,104,84.1,6.8,9.1
20110101_35016_D03_S031,1224,43.9,592,632,106.8,1169,55,4.5,148,833,243,118,102,23,12.1,68.1,19.9,46.9,29.2,17.8,164.2,60.9,9.5,42,5.2,23719.6,1065.8,23,22,73,50,20,188,1090,53,81,89.1,4.3,6.6
20110101_35016_D03_S032,1160,42.1,563,597,106,1132,28,2.4,171,759,230,117,97,16,14.7,65.4,19.8,52.8,30.3,22.5,134.5,74.3,7,42.2,4.5,25647.3,619.1,26,34,68,60,25,213,1056,59,45,91,5.1,3.9
20110101_35016_D03_S033,1434,42.1,711,723,101.7,1256,178,12.4,194,992,248,134,88,26,13.5,69.2,17.3,44.6,25,19.6,127.8,78.2,10.5,35.5,5,28879.3,3584.7,33,42,74,56,25,230,1112,100,222,77.5,7,15.5
20110101_35016_D03_S034,1379,43.5,660,719,108.9,1320,59,4.3,180,909,290,124,131,35,13.1,65.9,21,51.7,31.9,19.8,161.1,62.1,12.1,45.2,6.4,21485.1,919.2,29,30,85,48,29,221,1233,54,92,89.4,3.9,6.7
20110101_35016_D03_S035,753,42.6,389,364,93.6,697,56,7.4,98,517,138,60,65,13,13,68.7,18.3,45.6,26.7,19,140.8,71,9.4,47.1,2.4,31456.3,2339.4,11,27,42,29,9,118,661,23,69,87.8,3.1,9.2
20110101_35016_D03_S036,962,41.5,471,491,104.2,921,41,4.3,146,638,178,91,71,16,15.2,66.3,18.5,50.8,27.9,22.9,121.9,82,9,39.9,3.5,27349.7,1165.6,30,20,63,43,21,177,866,46,50,90,4.8,5.2
20110101_35016_D03_S037,1175,42.9,598,577,96.5,976,199,16.9,140,828,207,105,79,23,11.9,70.5,17.6,41.9,25,16.9,147.9,67.6,11.1,38.2,5.3,22233.2,3765.4,20,26,68,35,15,164,865,80,230,73.6,6.8,19.6
20110101_35016_D03_S038,1195,43.7,615,580,94.3,1117,78,6.5,166,771,258,133,96,29,13.9,64.5,21.6,55,33.5,21.5,155.4,64.3,11.2,37.2,5.7,20970.8,1368.8,27,33,72,42,20,194,1061,40,94,88.8,3.3,7.9
20110101_35016_D03_S039,610,43.3,311,299,96.1,605,5,0.8,79,403,128,60,50,18,13,66.1,21,51.4,31.8,19.6,162,61.7,14.1,39.1,2.6,23159.6,189.8,14,19,27,25,6,91,580,16,14,95.1,2.6,2.3
20110101_35016_D03_S040,2064,40.7,1114,950,85.3,1872,192,9.3,288,1461,315,147,145,23,14,70.8,15.3,41.3,21.6,19.7,109.4,91.4,7.3,46,723.1,285.4,26.6,44,59,134,67,38,342,1619,188,257,78.4,9.1,12.5
20110101_35016_D03_S041,1119,40.7,557,562,100.9,1103,16,1.4,162,797,160,90,55,15,14.5,71.2,14.3,40.4,20.1,20.3,98.8,101.2,9.4,34.4,275.3,406.5,5.8,28,29,71,45,26,199,1064,30,25,95.1,2.7,2.2
20110101_35016_D03_S043,387,47.3,178,209,117.4,323,64,16.5,27,265,95,45,38,12,7,68.5,24.5,46,35.8,10.2,351.9,28.4,12.6,40,0.6,65838.7,10888.1,5,4,12,7,7,35,180,102,105,46.5,26.4,27.1
20110101_35016_D04_S001,1413,41,717,696,97.1,1338,75,5.3,195,1014,204,112,71,21,13.8,71.8,14.4,39.3,20.1,19.2,104.6,95.6,10.3,34.8,17,8329.5,442.1,35,32,87,47,33,234,1197,95,121,84.7,6.7,8.6
20110101_35016_D04_S002,1344,43.9,618,726,117.5,1236,108,8,129,967,248,136,79,33,9.6,71.9,18.5,39,25.6,13.3,192.2,52,13.3,31.9,3.8,34945.4,2808.1,14,21,61,49,25,170,1034,143,167,76.9,10.6,12.4
20110101_35016_D04_S003,803,42.3,389,414,106.4,752,51,6.4,105,565,133,75,47,11,13.1,70.4,16.6,42.1,23.5,18.6,126.7,78.9,8.3,35.3,11.7,6847.9,434.9,15,23,47,27,14,126,581,135,87,72.4,16.8,10.8
20110101_35016_D04_S004,1027,42.5,525,502,95.6,943,84,8.2,146,713,168,84,59,25,14.2,69.4,16.4,44,23.6,20.5,115.1,86.9,14.9,35.1,9.7,10583.9,865.7,24,19,61,53,19,176,859,77,91,83.6,7.5,8.9
20110101_35016_D04_S005,1025,48.1,472,553,117.2,976,49,4.8,95,669,261,81,123,57,9.3,65.3,25.5,53.2,39,14.2,274.7,36.4,21.8,47.1,7.6,13489.9,644.9,21,15,40,28,16,120,893,63,69,87.1,6.1,6.7
20110101_35016_D04_S006,1566,44.1,750,816,108.8,1478,88,5.6,196,1033,337,197,105,35,12.5,66,21.5,51.6,32.6,19,171.9,58.2,10.4,31.2,8.6,18146.8,1019.7,32,47,71,57,21,228,1285,131,150,82.1,8.4,9.6
20110101_35016_D04_S007,848,43,436,412,94.5,845,3,0.4,117,561,170,65,85,20,13.8,66.2,20,51.2,30.3,20.9,145.3,68.8,11.8,50,17.3,4897.6,17.3,15,27,50,36,19,147,819,18,11,96.6,2.1,1.3
20110101_35016_D04_S008,1111,38.1,576,535,92.9,1027,84,7.6,182,800,129,66,45,18,16.4,72,11.6,38.9,16.1,22.8,70.9,141.1,14,34.9,7.3,15119.8,1143.2,24,27,88,59,31,229,941,67,103,84.7,6,9.3
20110101_35016_D04_S009,659,46.6,298,361,121.1,623,36,5.5,71,435,153,64,65,24,10.8,66,23.2,51.5,35.2,16.3,215.5,46.4,15.7,42.5,1,63280.2,3456.9,7,18,32,17,12,86,554,38,67,84.1,5.8,10.2
20110101_35016_D04_S010,663,46.1,298,365,122.5,621,42,6.3,79,419,165,61,75,29,11.9,63.2,24.9,58.2,39.4,18.9,208.9,47.9,17.6,45.5,1,65546.2,4152.2,11,17,36,21,6,91,561,42,60,84.6,6.3,9
20110101_35016_D04_S011,1188,47.2,569,619,108.8,1155,33,2.8,131,742,315,102,155,58,11,62.5,26.5,60.1,42.5,17.7,240.5,41.6,18.4,49.2,2.2,54103.3,1502.9,21,31,57,40,22,171,1072,43,73,90.2,3.6,6.1
20110101_35016_D04_S012,765,49.2,347,418,120.5,740,25,3.3,63,479,223,91,90,42,8.2,62.6,29.2,59.7,46.6,13.2,354,28.3,18.8,40.4,1.5,50292.6,1643.5,9,12,30,14,18,83,694,32,39,90.7,4.2,5.1
20110101_35016_D04_S013,1455,42.3,716,739,103.2,1238,217,14.9,195,1000,260,117,114,29,13.4,68.7,17.9,45.5,26,19.5,133.3,75,11.2,43.8,4.2,34971.8,5215.7,31,38,92,44,26,231,1111,64,280,76.4,4.4,19.2
20110101_35016_D04_S014,864,45.7,386,478,123.8,852,12,1.4,108,532,224,89,109,26,12.5,61.6,25.9,62.4,42.1,20.3,207.4,48.2,11.6,48.7,7.5,11565.3,160.6,15,13,61,25,19,133,802,30,32,92.8,3.5,3.7
20110101_35016_D04_S015,1866,39.8,884,982,111.1,1639,227,12.2,302,1273,291,167,98,26,16.2,68.2,15.6,46.6,22.9,23.7,96.4,103.8,8.9,33.7,5.6,33553.3,4081.8,51,53,127,93,39,363,1440,96,330,77.2,5.1,17.7
20110101_35016_D04_S016,743,41.4,364,379,104.1,723,20,2.7,113,511,119,52,51,16,15.2,68.8,16,45.4,23.3,22.1,105.3,95,13.4,42.9,3.1,23622.5,635.9,18,27,47,26,6,124,681,26,36,91.7,3.5,4.8
20110101_35016_D04_S017,657,42.4,316,341,107.9,645,12,1.8,94,445,118,52,42,24,14.3,67.7,18,47.6,26.5,21.1,125.5,79.7,20.3,35.6,1.2,52996.7,968,16,21,34,27,12,110,612,30,15,93.2,4.6,2.3
20110101_35016_D04_S018,640,44,316,324,102.5,603,37,5.8,80,411,149,74,61,14,12.5,64.2,23.3,55.7,36.3,19.5,186.2,53.7,9.4,40.9,1,66903.6,3867.9,13,16,34,23,9,95,565,27,48,88.3,4.2,7.5
20110101_35016_D04_S019,825,43.2,391,434,111,747,78,9.5,114,539,172,72,75,25,13.8,65.3,20.8,53.1,31.9,21.2,150.9,66.3,14.5,43.6,1.5,53925.1,5098.4,28,14,51,28,15,136,687,29,109,83.3,3.5,13.2
20110101_35016_D04_S020,1235,40.7,624,611,97.9,1142,93,7.5,175,853,207,117,74,16,14.2,69.1,16.8,44.8,24.3,20.5,118.3,84.5,7.7,35.7,2.1,58364.8,4395.1,27,32,83,42,28,212,1022,63,150,82.8,5.1,12.1
20110101_35016_D04_S021,1844,43,865,979,113.2,1664,180,9.8,256,1224,364,191,132,41,13.9,66.4,19.7,50.7,29.7,20.9,142.2,70.3,11.3,36.3,5.7,32159.1,3139.2,39,50,112,71,30,302,1518,63,263,82.3,3.4,14.3
20110101_35016_D04_S022,984,43.9,463,521,112.5,968,16,1.6,125,663,196,67,84,45,12.7,67.4,19.9,48.4,29.6,18.9,156.8,63.8,23,42.9,3.4,29070.3,472.7,12,31,61,31,15,150,931,24,29,94.6,2.4,2.9
20110101_35016_D04_S023,1058,43.5,510,548,107.5,1023,35,3.3,136,697,225,96,103,26,12.9,65.9,21.3,51.8,32.3,19.5,165.4,60.4,11.6,45.8,4.2,25376,839.5,23,20,63,43,23,172,948,55,55,89.6,5.2,5.2
