GEOCODE_SECCIONES_2009,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20090101_35016_D02_S038,1034,41.3,476,558,117.2,914,120,11.6,145,723,166,76,66,24,14,69.9,16.1,43,23,20.1,114.5,87.3,14.5,39.8,7.6,13612.8,1579.8,25,28,60,42,20,175,790,95,149,76.4,9.2,14.4
20090101_35016_D02_S039,1625,37.3,769,856,111.3,1427,198,12.2,277,1161,187,95,71,21,17,71.4,11.5,40,16.1,23.9,67.5,148.1,11.2,38,8.5,19158.9,2334.4,65,69,103,50,25,312,1024,333,268,63,20.5,16.5
20090101_35016_D02_S040,1665,42.6,780,885,113.5,1483,182,10.9,195,1178,292,182,85,25,11.7,70.8,17.5,41.3,24.8,16.6,149.7,66.8,8.6,29.1,6.2,26996.8,2951,41,51,72,38,29,231,1045,385,235,62.8,23.1,14.1
20090101_35016_D02_S041,1985,40.6,900,1085,120.6,1811,174,8.8,292,1371,322,148,129,45,14.7,69.1,16.2,44.8,23.5,21.3,110.3,90.7,14,40.1,8,24720.1,2166.9,64,75,105,65,47,356,1546,173,266,77.9,8.7,13.4
20090101_35016_D02_S042,1835,39.9,847,988,116.6,1622,213,11.6,289,1261,285,144,108,33,15.7,68.7,15.5,45.5,22.6,22.9,98.6,101.4,11.6,37.9,4.3,42215.9,4900.3,36,65,142,61,29,333,1347,206,282,73.4,11.2,15.4
20090101_35016_D02_S043,999,39,467,532,113.9,838,161,16.1,157,703,139,69,57,13,15.7,70.4,13.9,42.1,19.8,22.3,88.5,112.9,9.4,41,3.7,27183.7,4381,28,44,57,33,18,180,662,133,204,66.3,13.3,20.4
20090101_35016_D02_S044,2020,40.8,980,1040,106.1,1858,162,8,286,1408,326,167,128,31,14.2,69.7,16.1,43.5,23.2,20.3,114,87.7,9.5,39.3,5.6,36170.9,2900.8,48,60,129,67,40,344,1449,326,245,71.7,16.1,12.1
20090101_35016_D02_S045,1744,42.7,782,962,123,1552,192,11,239,1166,339,190,108,41,13.7,66.9,19.4,49.6,29.1,20.5,141.8,70.5,12.1,31.9,3.1,55954.8,6160.2,53,57,90,53,31,284,1226,228,290,70.3,13.1,16.6
20090101_35016_D02_S046,1323,39.2,637,686,107.7,1147,176,13.3,184,963,176,87,69,20,13.9,72.8,13.3,37.4,18.3,19.1,95.7,104.5,11.4,39.2,3.4,39464.3,5250,39,41,78,42,23,223,841,256,226,63.6,19.3,17.1
20090101_35016_D02_S047,1808,42.7,841,967,115,1696,112,6.2,228,1259,321,196,85,40,12.6,69.6,17.8,43.6,25.5,18.1,140.8,71,12.5,26.5,9.9,18191.9,1126.9,39,54,90,56,20,259,1151,428,229,63.7,23.7,12.7
20090101_35016_D02_S048,1837,41.5,861,976,113.4,1658,179,9.7,252,1290,295,154,98,43,13.7,70.2,16.1,42.4,22.9,19.5,117.1,85.4,14.6,33.2,5.1,36141.5,3521.7,45,55,104,62,45,311,1093,477,267,59.5,26,14.5
20090101_35016_D02_S049,974,40.2,513,461,89.9,924,50,5.1,146,683,145,83,45,17,15,70.1,14.9,42.6,21.2,21.4,99.3,100.7,11.7,31,20,4878.5,250.4,18,44,60,33,15,170,556,336,82,57.1,34.5,8.4
20090101_35016_D02_S050,766,42.2,379,387,102.1,702,64,8.4,120,511,135,74,50,11,15.7,66.7,17.6,49.9,26.4,23.5,112.5,88.9,8.1,37,7.1,10787.7,901.3,19,35,47,21,5,127,458,199,109,59.8,26,14.2
20090101_35016_D02_S051,1637,40.7,788,849,107.7,1432,205,12.5,292,1057,288,170,79,39,17.8,64.6,17.6,54.9,27.2,27.6,98.6,101.4,13.5,27.4,34.3,4779.2,598.5,79,71,106,50,31,337,1096,267,274,67,16.3,16.7
20090101_35016_D02_S052,1818,40.9,824,994,120.6,1648,170,9.4,315,1199,304,135,126,43,17.3,66,16.7,51.6,25.4,26.3,96.5,103.6,14.1,41.4,26,6990.8,653.7,48,83,130,70,33,364,1254,316,248,69,17.4,13.6
20090101_35016_D02_S053,1269,42.4,573,696,121.5,1067,202,15.9,160,865,244,122,87,35,12.6,68.2,19.2,46.7,28.2,18.5,152.5,65.6,14.3,35.7,4.9,25844.7,4114,27,33,64,48,36,208,814,188,267,64.1,14.8,21
20090101_35016_D02_S054,1662,40.6,769,893,116.1,1477,185,11.1,228,1188,246,148,71,27,13.7,71.5,14.8,39.9,20.7,19.2,107.9,92.7,11,28.9,6.4,26070.2,2901.9,36,57,84,67,37,281,1108,306,248,66.7,18.4,14.9
20090101_35016_D02_S055,1381,43.8,652,729,111.8,1222,159,11.5,147,935,299,157,111,31,10.6,67.7,21.7,47.7,32,15.7,203.4,49.2,10.4,37.1,3,46247.6,5324.7,31,32,48,41,27,179,868,290,223,62.9,21,16.1
20090101_35016_D02_S056,1052,44.1,521,531,101.9,910,142,13.5,107,741,204,93,82,29,10.2,70.4,19.4,42,27.5,14.4,190.7,52.5,14.2,40.2,4.6,22765.1,3072.9,12,25,56,21,15,129,671,182,199,63.8,17.3,18.9
20090101_35016_D02_S057,1607,42.4,770,837,108.7,1218,389,24.2,179,1134,294,154,116,24,11.1,70.6,18.3,41.7,25.9,15.8,164.2,60.9,8.2,39.5,4.6,35033,8480.3,32,35,78,46,20,211,904,244,459,56.3,15.2,28.6
20090101_35016_D02_S058,1563,44.2,716,847,118.3,1307,256,16.4,188,1031,344,162,140,42,12,66,22,51.6,33.4,18.2,183,54.7,12.2,40.7,6.3,24797.7,4061.6,33,39,72,51,16,211,1092,181,290,69.9,11.6,18.6
20090101_35016_D02_S059,1908,42.6,917,991,108.1,1525,383,20.1,201,1364,343,176,133,34,10.5,71.5,18,39.9,25.1,14.7,170.6,58.6,9.9,38.8,3.2,60332,12110.7,32,39,84,61,38,254,1018,377,513,53.4,19.8,26.9
20090101_35016_D02_S060,1012,43.1,473,539,114,851,161,15.9,110,722,180,96,69,15,10.9,71.3,17.8,40.2,24.9,15.2,163.6,61.1,8.3,38.3,1.4,73573.2,11704.8,22,24,44,27,10,127,565,231,216,55.8,22.8,21.3
20090101_35016_D02_S061,1135,44.4,538,597,111,917,218,19.2,116,785,234,114,87,33,10.2,69.2,20.6,44.6,29.8,14.8,201.7,49.6,14.1,37.2,1.9,60372.3,11595.7,30,32,41,20,10,133,641,192,302,56.5,16.9,26.6
20090101_35016_D02_S062,784,44.7,365,419,114.8,650,134,17.1,68,535,181,91,76,14,8.7,68.2,23.1,46.5,33.8,12.7,266.2,37.6,7.7,42,1.8,43514.5,7437.4,9,21,26,17,11,84,444,158,182,56.6,20.2,23.2
20090101_35016_D02_S063,1198,42.4,550,648,117.8,904,294,24.5,138,834,226,128,82,16,11.5,69.6,18.9,43.6,27.1,16.5,163.8,61.1,7.1,36.3,1.4,86417.1,21207.5,28,31,59,30,18,166,570,258,370,47.6,21.5,30.9
20090101_35016_D02_S064,1751,42.1,920,831,90.3,1540,211,12.1,168,1298,285,153,96,36,9.6,74.1,16.3,34.9,22,12.9,169.6,58.9,12.6,33.7,19.6,8939.3,1077.2,42,31,68,39,32,212,856,575,320,48.9,32.8,18.3
20090101_35016_D03_S001,2628,42.4,1290,1338,103.7,1777,851,32.4,296,1904,428,253,129,46,11.3,72.5,16.3,38,22.5,15.5,144.6,69.2,10.7,30.1,27.7,9483.7,3071,77,53,115,78,23,346,1281,414,933,48.7,15.8,35.5
20090101_35016_D03_S002,1782,41.7,912,870,95.4,1089,693,38.9,181,1322,279,150,106,23,10.2,74.2,15.7,34.8,21.1,13.7,154.1,64.9,8.2,38,18.7,9528,3705.3,43,41,74,32,24,214,663,348,771,37.2,19.5,43.3
20090101_35016_D03_S003,3190,43.4,1676,1514,90.3,2019,1171,36.7,296,2345,549,291,188,70,9.3,73.5,17.2,36,23.4,12.6,185.5,53.9,12.8,34.2,9.9,32214.7,11825.5,50,65,129,72,35,351,1310,568,1312,41.1,17.8,41.1
20090101_35016_D03_S004,2059,41.9,1033,1026,99.3,1555,504,24.5,195,1557,307,165,101,41,9.5,75.6,14.9,32.2,19.7,12.5,157.4,63.5,13.4,32.9,14.1,14593.2,3572.1,47,44,71,42,39,243,1020,441,598,49.5,21.4,29
20090101_35016_D03_S005,3062,40.8,1605,1457,90.8,1865,1197,39.1,352,2263,447,238,156,53,11.5,73.9,14.6,35.3,19.8,15.6,127,78.7,11.9,34.9,5.6,54203.3,21189.2,88,66,149,75,41,419,1341,450,1271,43.8,14.7,41.5
20090101_35016_D03_S006,1396,42.3,638,758,118.8,1102,294,21.1,153,1015,228,120,81,27,11,72.7,16.3,37.5,22.5,15.1,149,67.1,11.8,35.5,6.1,23051.5,4854.7,35,23,60,40,27,185,814,216,366,58.3,15.5,26.2
20090101_35016_D03_S007,1918,43.7,927,991,106.9,1597,321,16.7,186,1389,343,196,114,33,9.7,72.4,17.9,38.1,24.7,13.4,184.4,54.2,9.6,33.2,5.3,35927,6012.8,34,30,78,55,22,219,1264,251,403,65.9,13.1,21
20090101_35016_D03_S008,2136,43,1033,1103,106.8,1552,584,27.3,190,1588,358,206,112,40,8.9,74.3,16.8,34.5,22.5,12,188.4,53.1,11.2,31.3,7.9,27081.5,7404.3,43,37,66,55,28,229,1146,331,659,53.7,15.5,30.9
20090101_35016_D03_S009,2368,42.1,1175,1193,101.5,1840,528,22.3,259,1729,380,216,114,50,10.9,73,16,37,22,15,146.7,68.2,13.2,30,5.8,41127.5,9170.3,58,43,95,88,35,319,1244,464,660,52.5,19.6,27.9
20090101_35016_D03_S010,2242,42.4,1065,1177,110.5,1931,311,13.9,226,1669,347,195,122,30,10.1,74.4,15.5,34.3,20.8,13.5,153.5,65.1,8.6,35.2,4.5,49335.4,6843.6,44,43,92,62,42,283,1397,438,407,62.3,19.5,18.2
20090101_35016_D03_S011,2139,42.8,1134,1005,88.6,1490,649,30.3,198,1582,359,204,117,38,9.3,74,16.8,35.2,22.7,12.5,181.3,55.2,10.6,32.6,5.2,40766.2,12369,40,53,71,58,25,247,1090,294,755,51,13.7,35.3
20090101_35016_D03_S012,1289,42.7,628,661,105.3,1160,129,10,135,945,209,130,62,17,10.5,73.3,16.2,36.4,22.1,14.3,154.8,64.6,8.1,29.7,2.5,51833.7,5187.4,26,26,55,35,24,166,893,209,187,69.3,16.2,14.5
20090101_35016_D03_S013,1604,43.5,771,833,108,1346,258,16.1,145,1173,286,143,118,25,9,73.1,17.8,36.7,24.4,12.4,197.2,50.7,8.7,41.3,2.2,74407.4,11968.3,25,30,60,36,17,168,995,277,332,62,17.3,20.7
20090101_35016_D03_S014,1959,39.9,942,1017,108,1639,320,16.3,230,1466,263,156,85,22,11.7,74.8,13.4,33.6,17.9,15.7,114.3,87.5,8.4,32.3,5.4,36488.6,5960.4,32,42,109,62,54,299,977,573,409,49.9,29.2,20.9
20090101_35016_D03_S015,1419,42.3,669,750,112.1,1182,237,16.7,180,976,263,123,109,31,12.7,68.8,18.5,45.4,26.9,18.4,146.1,68.4,11.8,41.4,2,70811.9,11826.9,27,41,78,49,29,224,986,145,288,69.5,10.2,20.3
20090101_35016_D03_S016,2145,42.2,1044,1101,105.5,1877,268,12.5,238,1572,335,200,106,29,11.1,73.3,15.6,36.5,21.3,15.1,140.8,71,8.7,31.6,10.3,20870.4,2607.6,54,51,86,60,35,286,1567,251,327,73.1,11.7,15.2
20090101_35016_D03_S017,1202,39.6,586,616,105.1,1063,139,11.6,167,883,152,87,52,13,13.9,73.5,12.6,36.1,17.2,18.9,91,109.9,8.6,34.2,3.5,34544.2,3994.7,28,40,71,39,15,193,861,180,161,71.6,15,13.4
20090101_35016_D03_S018,2464,40.9,1185,1279,107.9,2182,282,11.4,321,1791,352,194,123,35,13,72.7,14.3,37.6,19.7,17.9,109.7,91.2,9.9,34.9,10.7,22939.1,2625.3,55,63,135,91,44,388,1755,321,388,71.2,13,15.7
20090101_35016_D03_S019,2364,41.1,1116,1248,111.8,2168,196,8.3,330,1660,374,208,129,37,14,70.2,15.8,42.4,22.5,19.9,113.3,88.2,9.9,34.5,13.2,17919.1,1485.7,65,74,139,71,46,395,1808,252,304,76.5,10.7,12.9
20090101_35016_D03_S020,1598,42.5,775,823,106.2,1455,143,8.9,208,1103,287,146,102,39,13,69,18,44.9,26,18.9,138,72.5,13.6,35.5,27,5925.9,530.3,35,40,89,57,32,253,1267,120,211,79.3,7.5,13.2
20090101_35016_D03_S021,1310,43.4,648,662,102.2,1147,163,12.4,127,951,232,135,76,21,9.7,72.6,17.7,37.7,24.4,13.4,182.7,54.7,9.1,32.8,4.5,29380.8,3655.8,25,27,44,38,17,151,965,143,202,73.7,10.9,15.4
20090101_35016_D03_S022,1100,41.2,510,590,115.7,1028,72,6.5,145,817,138,78,46,14,13.2,74.3,12.5,34.6,16.9,17.7,95.2,105.1,10.1,33.3,2.3,48332.5,3163.6,37,24,52,45,16,174,773,209,118,70.3,19,10.7
20090101_35016_D03_S023,1633,39.3,760,873,114.9,1453,180,11,196,1288,149,98,40,11,12,78.9,9.1,26.8,11.6,15.2,76,131.5,7.4,26.8,3.5,46346,5108.6,28,44,74,67,45,258,1080,287,266,66.1,17.6,16.3
20090101_35016_D03_S024,2017,45.4,1013,1004,99.1,1713,304,15.1,201,1386,430,248,146,36,10,68.7,21.3,45.5,31,14.5,213.9,46.7,8.4,34,7.9,25592.9,3857.3,41,35,84,54,20,234,1382,254,381,68.5,12.6,18.9
20090101_35016_D03_S025,1350,43.7,671,679,101.2,1274,76,5.6,175,903,272,124,118,30,13,66.9,20.1,49.5,30.1,19.4,155.4,64.3,11,43.4,4.6,29562.5,1664.3,31,42,72,42,28,215,1185,62,103,87.8,4.6,7.6
20090101_35016_D03_S026,1600,41,765,835,109.2,1543,57,3.6,201,1161,238,145,77,16,12.6,72.6,14.9,37.8,20.5,17.3,118.4,84.5,6.7,32.4,3.4,46908.4,1671.1,40,45,92,37,38,252,1400,120,80,87.5,7.5,5
20090101_35016_D03_S027,989,43.5,504,485,96.2,963,26,2.6,123,660,206,86,99,21,12.4,66.7,20.8,49.8,31.2,18.6,167.5,59.7,10.2,48.1,4.7,20889.2,549.2,25,24,50,36,12,147,911,30,48,92.1,3,4.9
20090101_35016_D03_S028,2368,42,1230,1138,92.5,1858,510,21.5,271,1708,389,215,150,24,11.4,72.1,16.4,38.6,22.8,15.9,143.5,69.7,6.2,38.6,33.8,7011.8,1510.1,57,61,105,66,41,330,1383,320,665,58.4,13.5,28.1
20090101_35016_D03_S029,1210,43,594,616,103.7,1005,205,16.9,130,866,214,104,83,27,10.7,71.6,17.7,39.7,24.7,15,164.6,60.7,12.6,38.8,3.7,32596.1,5522.5,28,27,50,33,27,165,875,93,242,72.3,7.7,20
20090101_35016_D03_S030,1145,43.3,552,593,107.4,1080,65,5.7,150,778,217,102,92,23,13.1,67.9,19,47.2,27.9,19.3,144.7,69.1,10.6,42.4,4.4,25856.4,1467.8,30,26,61,41,20,178,959,83,103,83.8,7.2,9
20090101_35016_D03_S031,1235,43.1,596,639,107.2,1189,46,3.7,166,824,245,129,91,25,13.4,66.7,19.8,49.9,29.7,20.1,147.6,67.8,10.2,37.1,5.2,23932.7,891.4,24,25,73,52,20,194,1097,53,85,88.8,4.3,6.9
20090101_35016_D03_S032,1159,41.7,555,604,108.8,1142,17,1.5,177,755,227,124,87,16,15.3,65.1,19.6,53.5,30.1,23.4,128.2,78,7,38.3,4.5,25625.2,375.9,23,43,74,48,19,207,1063,61,35,91.7,5.3,3
20090101_35016_D03_S033,1458,42.1,769,689,89.6,1265,193,13.2,177,1035,246,129,91,26,12.1,71,16.9,40.9,23.8,17.1,139,72,10.6,37,5,29362.6,3886.8,40,32,73,40,24,209,1129,105,224,77.4,7.2,15.4
20090101_35016_D03_S034,1402,43.1,678,724,106.8,1314,88,6.3,176,938,288,135,118,35,12.6,66.9,20.5,49.5,30.7,18.8,163.6,61.1,12.2,41,6.4,21843.5,1371.1,20,34,84,52,27,217,1222,58,122,87.2,4.1,8.7
20090101_35016_D03_S035,766,41.9,415,351,84.6,676,90,11.7,97,534,135,66,59,10,12.7,69.7,17.6,43.4,25.3,18.2,139.2,71.9,7.4,43.7,2.4,31999.3,3759.7,14,19,39,29,14,115,644,19,103,84.1,2.5,13.4
20090101_35016_D03_S036,975,40.9,471,504,107,931,44,4.5,143,658,174,91,71,12,14.7,67.5,17.8,48.2,26.4,21.7,121.7,82.2,6.9,40.8,3.5,27719.3,1250.9,25,28,65,37,25,180,876,42,57,89.8,4.3,5.8
20090101_35016_D03_S037,1191,42,603,588,97.5,1001,190,16,147,855,189,96,72,21,12.3,71.8,15.9,39.3,22.1,17.2,128.6,77.8,11.1,38.1,5.3,22535.9,3595.1,23,32,62,36,21,174,894,76,221,75.1,6.4,18.6
20090101_35016_D03_S038,1193,43.3,613,580,94.6,1124,69,5.8,160,788,245,121,96,28,13.4,66.1,20.5,51.4,31.1,20.3,153.1,65.3,11.4,39.2,5.7,20935.7,1210.9,27,26,79,36,20,188,1076,35,82,90.2,2.9,6.9
20090101_35016_D03_S039,634,42.5,321,313,97.5,624,10,1.6,75,431,128,68,48,12,11.8,68,20.2,47.1,29.7,17.4,170.7,58.6,9.4,37.5,2.6,24070.8,379.7,13,14,33,20,12,92,597,19,18,94.2,3,2.8
20090101_35016_D03_S040,2025,40.4,1085,940,86.6,1863,162,8,296,1402,327,168,136,23,14.6,69.2,16.1,44.4,23.3,21.1,110.5,90.5,7,41.6,723.2,280,22.4,58,63,127,65,36,349,1633,181,211,80.6,8.9,10.4
20090101_35016_D03_S041,1151,39.7,579,572,98.8,1126,25,2.2,165,839,147,87,48,12,14.3,72.9,12.8,37.2,17.5,19.7,89.1,112.2,8.2,32.7,275.3,418.1,9.1,28,30,72,49,18,197,1082,33,36,94,2.9,3.1
20090101_35016_D04_S001,871,40.6,441,430,97.5,837,34,3.9,124,613,134,80,40,14,14.2,70.4,15.4,42.1,21.9,20.2,108.1,92.5,10.4,29.9,17.7,4924,192.2,27,20,57,30,22,156,767,47,57,88.1,5.4,6.5
20090101_35016_D04_S002,1449,42.5,658,791,120.2,1329,120,8.3,170,1030,249,139,85,25,11.7,71.1,17.2,40.7,24.2,16.5,146.5,68.3,10,34.1,2.9,49347.8,4086.8,27,33,68,52,25,205,1112,163,174,76.7,11.2,12
20090101_35016_D04_S003,657,41.9,323,334,103.4,612,45,6.8,79,471,107,65,35,7,12,71.7,16.3,39.5,22.7,16.8,135.4,73.8,6.5,32.7,12,5492.1,376.2,16,25,24,22,8,95,464,119,74,70.6,18.1,11.3
20090101_35016_D04_S004,1012,42,521,491,94.2,949,63,6.2,141,713,158,85,54,19,13.9,70.5,15.6,41.9,22.2,19.8,112.1,89.2,12,34.2,7.9,12736.9,792.9,23,21,62,37,15,158,830,99,83,82,9.8,8.2
20090101_35016_D04_S005,1077,47.4,496,581,117.1,1021,56,5.2,102,704,271,90,129,52,9.5,65.4,25.2,53,38.5,14.5,265.7,37.6,19.2,47.6,7.6,14174.2,737,18,23,35,33,17,126,937,66,74,87,6.1,6.9
20090101_35016_D04_S006,1716,43.8,836,880,105.3,1625,91,5.3,210,1163,343,202,107,34,12.2,67.8,20,47.5,29.5,18.1,163.3,61.2,9.9,31.2,10.5,16352,867.2,41,33,92,54,29,249,1439,138,139,83.9,8,8.1
20090101_35016_D04_S007,1077,41.5,535,542,101.3,1046,31,2.9,159,724,194,100,77,17,14.8,67.2,18,48.8,26.8,22,122,82,8.8,39.7,17.3,6220.5,179,23,32,65,46,25,191,931,95,51,86.4,8.8,4.7
20090101_35016_D04_S008,664,37.4,361,303,83.9,647,17,2.6,124,457,83,43,30,10,18.7,68.8,12.5,45.3,18.2,27.1,66.9,149.4,12,36.1,7.2,9167.2,234.7,18,21,56,38,23,156,634,8,22,95.5,1.2,3.3
20090101_35016_D04_S009,691,46.6,314,377,120.1,661,30,4.3,74,448,169,76,68,25,10.7,64.8,24.5,54.2,37.7,16.5,228.4,43.8,14.8,40.2,1,66353,2880.7,10,24,22,25,10,91,578,48,65,83.6,6.9,9.4
20090101_35016_D04_S010,658,47.4,301,357,118.6,615,43,6.5,60,428,170,64,77,29,9.1,65,25.8,53.7,39.7,14,283.3,35.3,17.1,45.3,1,65051.9,4251.1,10,13,29,14,10,76,553,47,58,84,7.1,8.8
20090101_35016_D04_S011,1246,46.6,589,657,111.5,1197,49,3.9,158,753,335,116,173,46,12.7,60.4,26.9,65.5,44.5,21,212,47.2,13.7,51.6,2.2,56744.7,2231.5,29,33,62,44,21,189,1118,53,75,89.7,4.3,6
20090101_35016_D04_S012,805,48.2,361,444,123,785,20,2.5,78,496,231,94,102,35,9.7,61.6,28.7,62.3,46.6,15.7,296.2,33.8,15.2,44.2,1.5,52922.2,1314.8,12,13,34,26,15,100,734,35,36,91.2,4.3,4.5
20090101_35016_D04_S013,1502,41.2,746,756,101.3,1273,229,15.2,216,1038,248,115,107,26,14.4,69.1,16.5,44.7,23.9,20.8,114.8,87.1,10.5,43.1,4.2,36101.4,5504.1,40,37,100,49,31,257,1180,64,258,78.6,4.3,17.2
20090101_35016_D04_S014,924,44.5,414,510,123.2,913,11,1.2,126,562,236,110,109,17,13.6,60.8,25.5,64.4,42,22.4,187.3,53.4,7.2,46.2,7.5,12368.5,147.2,22,29,51,31,19,152,865,30,29,93.6,3.2,3.1
20090101_35016_D04_S015,1846,39.8,866,980,113.2,1638,208,11.3,299,1265,282,173,83,26,16.2,68.5,15.3,45.9,22.3,23.6,94.3,106,9.2,29.4,5.6,33193.7,3740.1,53,57,121,87,37,355,1446,101,299,78.3,5.5,16.2
20090101_35016_D04_S016,758,41.7,363,395,108.8,736,22,2.9,105,518,135,59,61,15,13.9,68.3,17.8,46.3,26.1,20.3,128.6,77.8,11.1,45.2,3.1,24099.4,699.5,25,30,36,20,13,124,699,21,38,92.2,2.8,5
20090101_35016_D04_S017,691,40.9,333,358,107.5,688,3,0.4,99,482,110,52,39,19,14.3,69.8,15.9,43.4,22.8,20.5,111.1,90,17.3,35.5,1.2,55739.3,242,21,19,41,25,14,120,651,29,11,94.2,4.2,1.6
20090101_35016_D04_S018,677,42.8,326,351,107.7,631,46,6.8,92,436,149,80,53,16,13.6,64.4,22,55.3,34.2,21.1,162,61.7,10.7,35.6,1,70771.5,4808.7,22,16,35,26,9,108,593,29,55,87.6,4.3,8.1
20090101_35016_D04_S019,820,43.3,370,450,121.6,745,75,9.1,103,539,178,83,75,20,12.6,65.7,21.7,52.1,33,19.1,172.8,57.9,11.2,42.1,1.5,53598.3,4902.3,21,20,43,27,17,128,687,33,100,83.8,4,12.2
20090101_35016_D04_S020,1244,39.1,616,628,101.9,1136,108,8.7,190,868,186,112,63,11,15.3,69.8,15,43.3,21.4,21.9,97.9,102.2,5.9,33.9,2.1,58790.2,5104,32,40,82,52,28,234,1031,66,147,82.9,5.3,11.8
20090101_35016_D04_S021,1886,42.1,903,983,108.9,1717,169,9,278,1253,355,193,130,32,14.7,66.4,18.8,50.5,28.3,22.2,127.7,78.3,9,36.6,5.7,32891.5,2947.3,45,50,133,62,38,328,1574,74,238,83.5,3.9,12.6
20090101_35016_D04_S022,1049,42.8,493,556,112.8,1036,13,1.2,148,689,212,85,88,39,14.1,65.7,20.2,52.2,30.8,21.5,143.2,69.8,18.4,41.5,3.4,30990.6,384.1,26,40,58,30,18,172,999,26,24,95.2,2.5,2.3
20090101_35016_D04_S023,1070,43.3,505,565,111.9,1039,31,2.9,138,708,224,97,113,14,12.9,66.2,20.9,51.1,31.6,19.5,162.3,61.6,6.2,50.4,4.2,25663.8,743.5,23,26,53,49,16,167,969,55,46,90.6,5.1,4.3
20090101_35016_D04_S024,757,41.4,374,383,102.4,727,30,4,109,512,136,74,51,11,14.4,67.6,18,47.9,26.6,21.3,124.8,80.1,8.1,37.5,0.8,89216.3,3535.7,18,20,56,20,18,132,690,26,41,91.1,3.4,5.4
20090101_35016_D04_S025,1098,41.4,583,515,88.3,1084,14,1.3,166,724,208,132,66,10,15.1,65.9,18.9,51.7,28.7,22.9,125.3,79.8,4.8,31.7,2.9,37742.3,481.2,22,34,81,38,19,194,1031,39,28,93.9,3.6,2.6
20090101_35016_D04_S026,780,41.8,388,392,101,716,64,8.2,104,539,137,72,52,13,13.3,69.1,17.6,44.7,25.4,19.3,131.7,75.9,9.5,38,2.6,30050.9,2465.7,16,16,53,25,13,123,657,28,95,84.2,3.6,12.2
20090101_35016_D04_S027,1001,42.1,497,504,101.4,935,66,6.6,141,674,186,118,57,11,14.1,67.3,18.6,48.5,27.6,20.9,131.9,75.8,5.9,30.6,2.8,35954.2,2370.6,19,33,58,38,18,166,850,50,101,84.9,5,10.1
20090101_35016_D04_S028,1215,40.7,600,615,102.5,1204,11,0.9,193,802,220,133,76,11,15.9,66,18.1,51.5,27.4,24.1,114,87.7,5,34.5,3.5,34668.7,313.9,29,35,88,53,28,233,1160,33,22,95.5,2.7,1.8
20090101_35016_D04_S029,1622,40.6,761,861,113.1,1586,36,2.2,233,1113,276,142,107,27,14.4,68.6,17,45.7,24.8,20.9,118.5,84.4,9.8,38.8,8.1,20009.6,444.1,38,46,94,73,34,285,1511,50,61,93.2,3.1,3.8
20090101_35016_D04_S030,1157,40.3,552,605,109.6,1074,83,7.2,150,826,181,101,65,15,13,71.4,15.6,40.1,21.9,18.2,120.7,82.9,8.3,35.9,6.3,18370,1317.8,27,29,55,53,36,200,952,80,125,82.3,6.9,10.8
20090101_35016_D04_S031,1441,39.7,679,762,112.2,1331,110,7.6,253,935,253,133,104,16,17.6,64.9,17.6,54.1,27.1,27.1,100,100,6.3,41.1,5.1,28112.1,2146,40,55,111,60,27,293,1205,70,166,83.6,4.9,11.5
20090101_35016_D04_S032,1452,40.9,685,767,112,1293,159,11,228,964,260,146,88,26,15.7,66.4,17.9,50.6,27,23.7,114,87.7,10,33.8,20.5,7077.3,775,51,44,101,41,30,267,1110,116,226,76.4,8,15.6
20090101_35016_D04_S033,1167,41.6,570,597,104.7,1146,21,1.8,158,803,206,119,76,11,13.5,68.8,17.7,45.3,25.7,19.7,130.4,76.7,5.3,36.9,7.4,15721.2,282.9,38,24,67,35,31,195,1096,31,40,93.9,2.7,3.4
20090101_35016_D04_S034,1924,41.1,927,997,107.6,1839,85,4.4,243,1342,339,199,112,28,12.6,69.8,17.6,43.4,25.3,18.1,139.5,71.7,8.3,33,17.2,11172,493.6,48,52,86,76,37,299,1701,90,133,88.4,4.7,6.9
