GEOCODE_SECCIONES_2008,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20080101_35016_D04_S025,1101,41.1,577,524,90.8,1089,12,1.1,159,737,205,139,56,10,14.4,66.9,18.6,49.4,27.8,21.6,128.9,77.6,4.9,27.3,2.9,37845.5,412.5,22,37,72,35,30,196,1035,40,26,94,3.6,2.4
20080101_35016_D04_S026,771,41.1,384,387,100.8,718,53,6.9,103,537,131,73,45,13,13.4,69.6,17,43.6,24.4,19.2,127.2,78.6,9.9,34.4,2.6,29704.1,2041.9,17,21,46,26,20,130,661,29,81,85.7,3.8,10.5
20080101_35016_D04_S027,1003,42.3,489,514,105.1,950,53,5.3,137,672,194,124,58,12,13.7,67,19.3,49.3,28.9,20.4,141.6,70.6,6.2,29.9,2.8,36026,1903.7,21,29,59,38,12,159,867,52,84,86.4,5.2,8.4
20080101_35016_D04_S028,1243,40.2,627,616,98.2,1233,10,0.8,202,819,222,138,73,11,16.3,65.9,17.9,51.8,27.1,24.7,109.9,91,5,32.9,3.5,35467.7,285.3,35,40,84,56,32,247,1192,29,22,95.9,2.3,1.8
20080101_35016_D04_S029,1651,40.3,776,875,112.8,1615,36,2.2,241,1125,285,162,97,26,14.6,68.1,17.3,46.8,25.3,21.4,118.3,84.6,9.1,34,8.1,20367.4,444.1,42,51,98,66,38,295,1538,52,61,93.2,3.1,3.7
20080101_35016_D04_S030,1189,39.6,566,623,110.1,1111,78,6.6,168,838,183,108,59,16,14.1,70.5,15.4,41.9,21.8,20,108.9,91.8,8.7,32.2,6.3,18878.1,1238.4,22,45,56,63,28,214,989,83,117,83.2,7,9.8
20080101_35016_D04_S031,1463,39.3,685,778,113.6,1358,105,7.2,260,943,260,151,95,14,17.8,64.5,17.8,55.1,27.6,27.6,100,100,5.4,36.5,5.1,28541.3,2048.4,46,59,104,67,27,303,1240,69,154,84.8,4.7,10.5
20080101_35016_D04_S032,1417,41,670,747,111.5,1257,160,11.3,200,963,254,147,85,22,14.1,68,17.9,47.1,26.4,20.8,127,78.7,8.7,33.5,20.5,6906.7,779.9,49,45,74,45,27,240,1080,118,219,76.2,8.3,15.5
20080101_35016_D04_S033,1208,40.9,585,623,106.5,1178,30,2.5,168,832,208,127,70,11,13.9,68.9,17.2,45.2,25,20.2,123.8,80.8,5.3,33.7,7.4,16273.5,404.1,35,37,64,53,22,211,1131,29,48,93.6,2.4,4
20080101_35016_D04_S034,1948,40.7,928,1020,109.9,1863,85,4.4,248,1371,329,195,108,26,12.7,70.4,16.9,42.1,24,18.1,132.7,75.4,7.9,32.8,17.2,11311.3,493.6,49,48,95,82,38,312,1717,95,136,88.1,4.9,7
20080101_35016_D04_S035,2006,36,964,1042,108.1,1886,120,6,274,1622,110,69,31,10,13.7,80.9,5.5,23.7,6.8,16.9,40.1,249.1,9.1,28.2,7.3,27592.8,1650.6,61,44,99,102,71,377,1700,140,166,84.7,7,8.3
20080101_35016_D04_S036,1487,37.4,734,753,102.6,1432,55,3.7,204,1185,98,69,25,4,13.7,79.7,6.6,25.5,8.3,17.2,48,208.2,4.1,25.5,2.4,61742.2,2283.7,38,57,68,48,29,240,1283,115,89,86.3,7.7,6
20080101_35016_D04_S037,959,39.7,483,476,98.6,875,84,8.8,148,653,158,89,55,14,15.4,68.1,16.5,46.9,24.2,22.7,106.8,93.7,8.9,34.8,6,16066.3,1407.3,24,36,61,39,16,176,824,28,107,85.9,2.9,11.2
20080101_35016_D04_S038,951,40.5,466,485,104.1,912,39,4.1,127,679,145,82,51,12,13.4,71.4,15.2,40.1,21.4,18.7,114.2,87.6,8.3,35.2,8.7,10913.7,447.6,23,31,51,34,21,160,785,96,70,82.5,10.1,7.4
20080101_35016_D04_S039,1447,39.3,702,745,106.1,1280,167,11.5,175,1107,165,111,41,13,12.1,76.5,11.4,30.7,14.9,15.8,94.3,106.1,7.9,24.8,19.9,7259.2,837.8,29,37,75,44,33,218,886,348,213,61.2,24,14.7
20080101_35016_D04_S040,1352,42.6,652,700,107.4,1281,71,5.3,148,977,227,139,73,15,10.9,72.3,16.8,38.4,23.2,15.1,153.4,65.2,6.6,32.2,5.1,26295.8,1380.9,25,28,61,53,33,200,1011,199,142,74.8,14.7,10.5
20080101_35016_D04_S041,1146,40.2,552,594,107.6,1033,113,9.9,135,875,136,92,37,7,11.8,76.4,11.9,31,15.5,15.4,100.7,99.3,5.1,27.2,1.8,63723.3,6283.4,16,24,60,47,22,169,785,195,166,68.5,17,14.5
20080101_35016_D04_S042,1585,40.8,738,847,114.8,1369,216,13.6,182,1182,221,148,58,15,11.5,74.6,13.9,34.1,18.7,15.4,121.4,82.4,6.8,26.2,3.2,48820.3,6653.1,34,37,71,54,45,241,1029,236,320,64.9,14.9,20.2
20080101_35016_D04_S043,1688,45.4,860,828,96.3,1444,244,14.5,149,1217,322,144,111,67,8.8,72.1,19.1,38.7,26.5,12.2,216.1,46.3,20.8,34.5,18.9,8932.2,1291.1,28,28,62,36,14,168,1260,145,283,74.6,8.6,16.8
20080101_35016_D04_S044,1449,42.1,683,766,112.2,1347,102,7,157,1055,237,141,65,31,10.8,72.8,16.4,37.3,22.5,14.9,151,66.2,13.1,27.4,5.9,24427.2,1719.5,39,34,58,34,28,193,1134,179,136,78.3,12.4,9.4
20080101_35016_D04_S045,1661,40.2,805,856,106.3,1443,218,13.1,199,1238,224,129,82,13,12,74.5,13.5,34.2,18.1,16.1,112.6,88.8,5.8,36.6,6.9,23964.1,3145.2,36,44,83,56,34,253,1170,204,287,70.4,12.3,17.3
20080101_35016_D04_S046,2135,39.4,1048,1087,103.7,1807,328,15.4,307,1582,246,135,80,31,14.4,74.1,11.5,35,15.5,19.4,80.1,124.8,12.6,32.5,3.2,65862.5,10118.5,55,53,144,73,41,366,1285,378,472,60.2,17.7,22.1
20080101_35016_D04_S047,1516,41.4,718,798,111.1,1280,236,15.6,191,1070,255,145,93,17,12.6,70.6,16.8,41.7,23.8,17.9,133.5,74.9,6.7,36.5,18.3,8277.3,1288.5,38,33,73,61,20,225,1040,153,323,68.6,10.1,21.3
20080101_35016_D04_S048,1039,47.5,483,556,115.1,991,48,4.6,106,658,275,100,140,35,10.2,63.3,26.5,57.9,41.8,16.1,259.4,38.5,12.7,50.9,5.2,19952.4,921.8,15,16,54,28,8,121,923,43,73,88.8,4.1,7
20080101_35016_D04_S049,1394,45.6,648,746,115.1,1356,38,2.7,176,854,364,154,177,33,12.6,61.3,26.1,63.2,42.6,20.6,206.8,48.4,9.1,48.6,4.8,29201.7,796,28,30,82,51,22,213,1292,51,51,92.7,3.7,3.7
20080101_35016_D04_S050,1259,41.8,605,654,108.1,1176,83,6.6,171,858,230,106,104,20,13.6,68.1,18.3,46.7,26.8,19.9,134.5,74.3,8.7,45.2,4.1,30848,2033.7,25,31,85,44,27,212,1028,99,132,81.7,7.9,10.5
20080101_35016_D04_S051,1085,44.6,524,561,107.1,1065,20,1.8,123,715,247,98,125,24,11.3,65.9,22.8,51.7,34.5,17.2,200.8,49.8,9.7,50.6,2.3,47909.2,883.1,20,27,52,33,20,152,1009,41,35,93,3.8,3.2
20080101_35016_D04_S052,1364,44.5,664,700,105.4,1315,49,3.6,166,898,300,133,123,44,12.2,65.8,22,51.9,33.4,18.5,180.7,55.3,14.7,41,3.2,42365.5,1521.9,25,48,61,44,24,202,1245,46,73,91.3,3.4,5.4
20080101_35016_D04_S053,1237,43.9,588,649,110.4,1181,56,4.5,170,783,284,128,134,22,13.7,63.3,23,58,36.3,21.7,167.1,59.9,7.7,47.2,2.7,45560,2062.5,33,35,74,41,21,204,1124,39,74,90.9,3.2,6
20080101_35016_D04_S055,808,41.8,343,465,135.6,714,94,11.6,118,529,161,86,58,17,14.6,65.5,19.9,52.7,30.4,22.3,136.4,73.3,10.6,36,8.8,9142.5,1063.6,27,22,47,32,17,145,582,86,140,72,10.6,17.3
20080101_35016_D04_S056,2063,32.5,984,1079,109.7,1931,132,6.4,509,1478,76,54,18,4,24.7,71.6,3.7,39.6,5.1,34.4,14.9,669.7,5.3,23.7,24.6,8398.4,537.4,102,132,179,128,51,592,1407,443,213,68.2,21.5,10.3
20080101_35016_D04_S057,973,39.7,489,484,99,923,50,5.1,134,717,122,77,37,8,13.8,73.7,12.5,35.7,17,18.7,91,109.8,6.6,30.3,1.6,59773.9,3071.6,25,32,51,35,17,160,810,82,81,83.2,8.4,8.3
20080101_35016_D04_S058,2200,33.2,1066,1134,106.4,2130,70,3.2,445,1662,93,62,26,5,20.2,75.5,4.2,32.4,5.6,26.8,20.9,478.5,5.4,28,23.4,9383.5,298.6,73,98,202,101,55,529,1881,188,131,85.5,8.5,6
20080101_35016_D04_S059,1481,40.7,716,765,106.8,1358,123,8.3,163,1129,189,129,50,10,11,76.2,12.8,31.2,16.7,14.4,116,86.2,5.3,26.5,9,16419.6,1363.7,48,30,59,42,39,218,1199,102,180,81,6.9,12.2
20080101_35016_D04_S060,2366,37.5,1157,1209,104.5,2164,202,8.5,332,1815,219,138,64,17,14,76.7,9.3,30.4,12.1,18.3,66,151.6,7.8,29.2,30.4,7780.3,664.2,52,57,147,106,60,422,1841,219,306,77.8,9.3,12.9
20080101_35016_D04_S061,2021,37.1,1032,989,95.8,1845,176,8.7,340,1483,198,104,72,22,16.8,73.4,9.8,36.3,13.4,22.9,58.2,171.7,11.1,36.4,87.2,2317.1,201.8,71,65,128,95,39,398,1479,307,235,73.2,15.2,11.6
20080101_35016_D04_S062,2176,34.4,1097,1079,98.4,2016,160,7.4,392,1637,147,93,41,13,18,75.2,6.8,32.9,9,23.9,37.5,266.7,8.8,27.9,64.5,3371.7,247.9,92,65,154,106,56,473,1650,290,236,75.8,13.3,10.8
20080101_35016_D04_S063,2162,32.8,1080,1082,100.2,2047,115,5.3,499,1577,86,56,27,3,23.1,72.9,4,37.1,5.5,31.6,17.2,580.2,3.5,31.4,85.7,2522.5,134.2,87,117,214,107,51,576,1650,289,223,76.3,13.4,10.3
20080101_35016_D04_S064,1680,39.2,803,877,109.2,1569,111,6.6,214,1271,195,114,64,17,12.7,75.7,11.6,32.2,15.3,16.8,91.1,109.7,8.7,32.8,13.9,12075.6,797.8,33,48,94,56,41,272,1453,75,152,86.5,4.5,9
20080101_35016_D04_S065,1364,36.8,667,697,104.5,1169,195,14.3,213,1034,117,81,25,11,15.6,75.8,8.6,31.9,11.3,20.6,54.9,182.1,9.4,21.4,2.2,62750.1,8970.9,39,38,96,51,28,252,1018,98,248,74.6,7.2,18.2
20080101_35016_D04_S066,1354,36.4,649,705,108.6,1276,78,5.8,194,1069,91,62,20,9,14.3,79,6.7,26.7,8.5,18.1,46.9,213.2,9.9,22,1.9,70053.8,4035.6,35,35,73,76,37,256,1142,98,114,84.3,7.2,8.4
20080101_35016_D04_S067,1414,34.9,713,701,98.3,1405,9,0.6,196,1151,67,51,15,1,13.9,81.4,4.7,22.8,5.8,17,34.2,292.5,1.5,22.4,6.2,22709,144.5,50,39,70,54,32,245,1339,48,27,94.7,3.4,1.9
20080101_35016_D04_S068,1590,35.9,766,824,107.6,1408,182,11.4,225,1271,94,50,31,13,14.2,79.9,5.9,25.1,7.4,17.7,41.8,239.4,13.8,33,8.7,18200.3,2083.3,53,35,87,67,45,287,1152,199,239,72.5,12.5,15
20080101_35016_D04_S069,1110,34.2,582,528,90.7,1098,12,1.1,164,889,57,42,13,2,14.8,80.1,5.1,24.9,6.4,18.4,34.8,287.7,3.5,22.8,4.6,24294.2,262.6,37,45,54,40,23,199,1035,46,29,93.2,4.1,2.6
20080101_35016_D04_S070,2050,35,1012,1038,102.6,1973,77,3.8,400,1500,150,101,40,9,19.5,73.2,7.3,36.7,10,26.7,37.5,266.7,6,26.7,24.8,8268.8,310.6,55,88,176,98,47,464,1780,141,129,86.8,6.9,6.3
20080101_35016_D04_S071,1284,38.4,601,683,113.6,1217,67,5.2,211,886,187,108,59,20,16.4,69,14.6,44.9,21.1,23.8,88.6,112.8,10.7,31.6,66.5,1932.2,100.8,39,42,100,47,23,251,1131,49,104,88.1,3.8,8.1
20080101_35016_D04_S072,2038,31.6,994,1044,105,1918,120,5.9,476,1485,77,60,15,2,23.4,72.9,3.8,37.2,5.2,32.1,16.2,618.2,2.6,19.5,21.9,9296.6,547.4,156,137,128,63,32,516,1446,380,212,71,18.6,10.4
20080101_35016_D04_S073,2662,36.3,1299,1363,104.9,2371,291,10.9,485,1985,192,127,44,21,18.2,74.6,7.2,34.1,9.7,24.4,39.6,252.6,10.9,22.9,6.7,39902.9,4362,84,93,209,128,70,584,1651,563,448,62,21.1,16.8
20080101_35016_D04_S074,1190,31.7,596,594,99.7,1160,30,2.5,277,878,35,24,11,0,23.3,73.8,2.9,35.5,4,31.5,12.6,791.4,0,31.4,6.7,17642.7,444.8,42,59,134,66,29,330,1080,54,56,90.8,4.5,4.7
20080101_35016_D04_S075,1474,33.4,731,743,101.6,1367,107,7.3,328,1075,71,40,26,5,22.3,72.9,4.8,37.1,6.6,30.5,21.6,462,7,36.6,4.8,30454.5,2210.7,73,74,137,56,26,366,962,313,199,65.3,21.2,13.5
20080101_35016_D04_S076,1644,33,811,833,102.7,1487,157,9.5,361,1201,82,60,18,4,22,73.1,5,36.9,6.8,30.1,22.7,440.2,4.9,22,14.6,11267.2,1076,98,94,117,69,20,398,991,425,228,60.3,25.9,13.9
20080101_35016_D04_S077,1721,31.7,793,928,117,1650,71,4.1,346,1323,52,39,12,1,20.1,76.9,3,30.1,3.9,26.2,15,665.4,1.9,23.1,8.2,21060.5,868.9,60,60,146,106,58,430,1456,134,131,84.6,7.8,7.6
20080101_35016_D04_S078,1203,32.7,571,632,110.7,1107,96,8,268,891,44,26,14,4,22.3,74.1,3.7,35,4.9,30.1,16.4,609.1,9.1,31.8,3.6,33397.2,2665.1,55,77,103,43,26,304,928,130,145,77.1,10.8,12.1
20080101_35016_D04_S079,819,31.8,417,402,96.4,760,59,7.2,186,602,31,22,8,1,22.7,73.5,3.8,36,5.1,30.9,16.7,600,3.2,25.8,14.1,5820.1,419.3,56,42,66,30,25,219,520,221,78,63.5,27,9.5
20080101_35016_D05_S001,2086,40.5,1047,1039,99.2,1978,108,5.2,300,1439,347,182,134,31,14.4,69,16.6,45,24.1,20.8,115.7,86.5,8.9,38.6,12.3,16946.7,877.4,48,67,122,87,43,367,1890,67,129,90.6,3.2,6.2
20080101_35016_D05_S002,2164,37.4,1085,1079,99.4,2101,63,2.9,347,1551,266,165,84,17,16,71.7,12.3,39.5,17.2,22.4,76.7,130.5,6.4,31.6,109.2,1981.2,57.7,88,57,136,93,55,429,1995,65,104,92.2,3,4.8
20080101_35016_D05_S003,1774,30.1,877,897,102.3,1710,64,3.6,446,1290,38,28,9,1,25.1,72.7,2.1,37.5,2.9,34.6,8.5,1173.7,2.6,23.7,36.2,4895,176.6,101,95,188,90,53,527,1575,103,96,88.8,5.8,5.4
20080101_35016_D05_S004,1547,38,794,753,94.8,1473,74,4.8,217,1162,168,113,40,15,14,75.1,10.9,33.1,14.5,18.7,77.4,129.2,8.9,23.8,10.8,14290.2,683.6,41,39,85,68,39,272,1383,44,120,89.4,2.8,7.8
20080101_35016_D05_S005,1972,31.7,966,1006,104.1,1943,29,1.5,351,1559,62,39,18,5,17.8,79.1,3.1,26.5,4,22.5,17.7,566.1,8.1,29,22.7,8669.6,127.5,38,47,148,172,114,519,1853,54,65,94,2.7,3.3
20080101_35016_D05_S006,1387,36.2,695,692,99.6,1347,40,2.9,207,1061,119,70,38,11,14.9,76.5,8.6,30.7,11.2,19.5,57.5,173.9,9.2,31.9,56.6,2450.1,70.7,38,44,68,84,22,256,1272,52,63,91.7,3.7,4.5
20080101_35016_D05_S007,1525,36.1,753,772,102.5,1476,49,3.2,277,1114,134,92,36,6,18.2,73,8.8,36.9,12,24.9,48.4,206.7,4.5,26.9,122.7,1243,39.9,55,44,130,66,38,333,1372,74,79,90,4.9,5.2
20080101_35016_D05_S008,1099,36.8,542,557,102.8,1073,26,2.4,186,806,107,74,30,3,16.9,73.3,9.7,36.4,13.3,23.1,57.5,173.8,2.8,28,15,7332.3,173.5,32,35,74,60,26,227,1033,32,34,94,2.9,3.1
20080101_35016_D05_S009,2254,34.6,1123,1131,100.7,2195,59,2.6,435,1636,183,122,43,18,19.3,72.6,8.1,37.8,11.2,26.6,42.1,237.7,9.8,23.5,65,3466.5,90.7,106,99,163,83,43,494,2009,119,126,89.1,5.3,5.6
20080101_35016_D05_S010,1943,34,1044,899,86.1,1899,44,2.3,347,1506,90,63,24,3,17.9,77.5,4.6,29,6,23,25.9,385.6,3.3,26.7,402.7,482.5,10.9,76,63,137,87,63,426,1823,51,69,93.8,2.6,3.6
20080101_35016_D05_S011,969,37.6,498,471,94.6,935,34,3.5,169,683,117,70,37,10,17.4,70.5,12.1,41.9,17.1,24.7,69.2,144.4,8.5,31.6,288.6,335.7,11.8,21,30,76,57,23,207,891,25,53,92,2.6,5.5
20080101_35016_D05_S012,2454,35.5,1218,1236,101.5,2423,31,1.3,433,1797,224,124,87,13,17.6,73.2,9.1,36.6,12.5,24.1,51.7,193.3,5.8,38.8,170.5,1439,18.2,63,79,192,139,88,561,2300,87,67,93.7,3.5,2.7
20080101_35016_D05_S013,1015,36.5,492,523,106.3,999,16,1.6,180,781,54,39,11,4,17.7,76.9,5.3,30,6.9,23,30,333.3,7.4,20.4,14.8,6862.4,108.2,22,33,81,57,25,218,916,60,39,90.2,5.9,3.8
20080101_35016_D05_S014,1616,40.7,807,809,100.2,1608,8,0.5,223,1133,260,159,85,16,13.8,70.1,16.1,42.6,22.9,19.7,116.6,85.8,6.2,32.7,52.8,3062.8,15.2,42,44,97,60,37,280,1565,35,16,96.8,2.2,1
20080101_35016_D05_S015,877,41.8,466,411,88.2,861,16,1.8,107,613,157,81,65,11,12.2,69.9,17.9,43.1,25.6,17.5,146.7,68.2,7,41.4,136.4,643.1,11.7,19,26,40,28,23,136,798,59,20,91,6.7,2.3
20080101_35016_D05_S016,1447,34.3,711,736,103.5,1423,24,1.7,258,1106,83,57,21,5,17.8,76.4,5.7,30.8,7.5,23.3,32.2,310.8,6,25.3,47.6,3036.8,50.4,43,49,99,91,62,344,1347,49,51,93.1,3.4,3.5
20080101_35016_D05_S017,1162,40.2,598,564,94.3,1145,17,1.5,172,818,172,96,55,21,14.8,70.4,14.8,42.1,21,21,100,100,12.2,32,507.4,229,3.4,34,38,62,46,21,201,1090,31,41,93.8,2.7,3.5
20080101_35016_D05_S018,837,29.3,417,420,100.7,816,21,2.5,231,591,15,12,2,1,27.6,70.6,1.8,41.6,2.5,39.1,6.5,1540,6.7,13.3,7.5,11183.9,280.6,55,56,80,52,16,259,758,41,38,90.6,4.9,4.5
20080101_35016_D05_S019,695,41,349,346,99.1,683,12,1.7,92,504,99,54,35,10,13.2,72.5,14.2,37.9,19.6,18.3,107.6,92.9,10.1,35.4,456.7,152.2,2.6,15,20,30,32,18,115,652,21,22,93.8,3,3.2
20080101_35016_D05_S020,2107,39.5,1072,1035,96.5,2049,58,2.8,312,1542,253,130,89,34,14.8,73.2,12,36.6,16.4,20.2,81.1,123.3,13.4,35.2,775.8,271.6,7.5,48,66,133,88,47,382,1904,100,103,90.4,4.7,4.9
20080101_35016_D05_S021,846,41.5,422,424,100.5,831,15,1.8,114,590,142,92,40,10,13.5,69.7,16.8,43.4,24.1,19.3,124.6,80.3,7,28.2,186.8,452.9,8,11,23,46,48,16,144,807,15,24,95.4,1.8,2.8
20080101_35016_D05_S022,1503,38,742,761,102.6,1426,77,5.1,232,1098,173,106,58,9,15.4,73.1,11.5,36.9,15.8,21.1,74.6,134.1,5.2,33.5,123,1222.2,62.6,51,40,98,61,26,276,1306,79,118,86.9,5.3,7.9
20080101_35016_D05_S023,1637,36.8,814,823,101.1,1586,51,3.1,254,1242,141,84,46,11,15.5,75.9,8.6,31.8,11.4,20.5,55.5,180.1,7.8,32.6,207,790.9,24.6,56,48,92,85,35,316,1503,52,82,91.8,3.2,5
20080101_35016_D05_S024,1126,38.6,559,567,101.4,1103,23,2,173,817,136,75,52,9,15.4,72.6,12.1,37.8,16.6,21.2,78.6,127.2,6.6,38.2,117.3,959.8,19.6,40,36,62,50,24,212,1038,42,46,92.2,3.7,4.1
20080101_35016_D05_S025,2084,32.4,1014,1070,105.5,2008,76,3.6,491,1505,88,60,25,3,23.6,72.2,4.2,38.5,5.8,32.6,17.9,558,3.4,28.4,24.5,8506.9,310.2,74,90,225,137,67,593,1901,77,106,91.2,3.7,5.1
20080101_35016_D05_S026,1172,36.3,590,582,98.6,1141,31,2.6,178,904,90,64,20,6,15.2,77.1,7.7,29.6,10,19.7,50.6,197.8,6.7,22.2,9.6,12260.2,324.3,42,40,63,44,28,217,1079,47,46,92.1,4,3.9
20080101_35016_D05_S027,2452,30.3,1206,1246,103.3,2363,89,3.6,618,1779,55,40,11,4,25.2,72.6,2.2,37.8,3.1,34.7,8.9,1123.6,7.3,20,10.2,24103.3,874.9,137,121,238,158,78,732,2162,132,158,88.2,5.4,6.4
20080101_35016_D05_S028,1511,33.6,753,758,100.7,1480,31,2.1,274,1148,89,52,27,10,18.1,76,5.9,31.6,7.8,23.9,32.5,307.9,11.2,30.3,19.7,7661.7,157.2,44,42,112,118,66,382,1390,48,73,92,3.2,4.8
20080101_35016_D05_S029,2131,30.6,1064,1067,100.3,2075,56,2.6,447,1618,66,40,21,5,21,75.9,3.1,31.7,4.1,27.6,14.8,677.3,7.6,31.8,19.5,10948.4,287.7,153,117,132,57,29,488,1888,115,128,88.6,5.4,6
20080101_35016_D05_S030,1173,34.3,587,586,99.8,1146,27,2.3,246,854,73,48,20,5,21,72.8,6.2,37.4,8.5,28.8,29.7,337,6.8,27.4,139.8,839.3,19.3,42,54,101,64,24,285,1086,30,57,92.6,2.6,4.9
20080101_35017_D01_S001,1706,37.7,884,822,93,1377,329,19.3,231,1326,149,78,51,20,13.5,77.7,8.7,28.7,11.2,17.4,64.5,155,13.4,34.2,32.4,5263.6,1015.1,38,44,96,70,33,281,1056,284,366,61.9,16.6,21.5
20080101_35017_D01_S002,1449,38.1,759,690,90.9,1179,270,18.6,221,1090,138,55,61,22,15.3,75.2,9.5,32.9,12.7,20.3,62.4,160.1,15.9,44.2,33.1,4373.8,815,34,50,91,61,37,273,755,368,326,52.1,25.4,22.5
20080101_35017_D01_S003,2369,36,1194,1175,98.4,1761,608,25.7,361,1838,170,91,54,25,15.2,77.6,7.2,28.9,9.2,19.6,47.1,212.4,14.7,31.8,17.1,13813.4,3545.2,61,84,152,89,51,437,1197,491,681,50.5,20.7,28.7
20080101_35017_D01_S004,2368,34.6,1221,1147,93.9,1923,445,18.8,401,1802,165,92,53,20,16.9,76.1,7,31.4,9.2,22.3,41.1,243,12.1,32.1,57.7,4101.4,770.7,76,89,155,114,58,492,1345,504,519,56.8,21.3,21.9
20080101_35017_D01_S006,2647,34,1402,1245,88.8,1903,744,28.1,447,2045,155,84,49,22,16.9,77.3,5.9,29.4,7.6,21.9,34.7,288.4,14.2,31.6,24.4,10841,3047.1,83,101,183,111,62,540,1202,624,821,45.4,23.6,31
20080101_35017_D01_S007,2640,33.9,1418,1222,86.2,2165,475,18,426,2065,149,92,47,10,16.1,78.2,5.6,27.8,7.2,20.6,35,285.9,6.7,31.5,736.4,358.5,64.5,111,87,149,110,65,522,1607,510,523,60.9,19.3,19.8
20080101_35017_D01_S008,2864,33.3,1528,1336,87.4,2139,725,25.3,511,2233,120,60,47,13,17.8,78,4.2,28.3,5.4,22.9,23.5,425.8,10.8,39.2,894.5,320.2,81.1,110,130,178,118,63,599,1278,762,824,44.6,26.6,28.8
20080101_35017_D01_S009,2899,31.7,1511,1388,91.9,2240,659,22.7,565,2233,101,70,24,7,19.5,77,3.5,29.8,4.5,25.3,17.9,559.4,6.9,23.8,269.1,1077.3,244.9,123,118,212,140,80,673,1428,729,742,49.3,25.1,25.6
20080101_35017_D01_S010,2963,30.2,1547,1416,91.5,2241,722,24.4,638,2254,71,53,13,5,21.5,76.1,2.4,31.5,3.1,28.3,11.1,898.6,7,18.3,267,1109.8,270.4,149,148,241,131,70,739,1362,784,817,46,26.5,27.6
20080101_35017_D01_S011,3009,31.1,1595,1414,88.7,2516,493,16.4,647,2257,105,76,25,4,21.5,75,3.5,33.3,4.7,28.7,16.2,616.2,3.8,23.8,208.4,1443.5,236.5,114,139,278,167,66,764,1553,858,598,51.6,28.5,19.9
20080101_35017_D01_S012,1193,34.2,638,555,87,927,266,22.3,216,894,83,38,37,8,18.1,74.9,7,33.4,9.3,24.2,38.4,260.2,9.6,44.6,92.3,1292.5,288.2,37,48,85,59,22,251,575,325,293,48.2,27.2,24.6
20080101_35017_D01_S013,2737,31.1,1401,1336,95.4,2196,541,19.8,567,2079,91,64,19,8,20.7,76,3.3,31.6,4.4,27.3,16,623.1,8.8,20.9,33.2,8244.7,1629.7,130,137,209,128,60,664,1501,620,616,54.8,22.7,22.5
20080101_35017_D02_S001,955,36.5,485,470,96.9,897,58,6.1,147,728,80,35,31,14,15.4,76.2,8.4,31.2,11,20.2,54.4,183.8,17.5,38.8,3040.2,31.4,1.9,33,32,56,44,26,191,811,73,71,84.9,7.6,7.4
20080101_35017_D02_S002,2022,34.4,1084,938,86.5,1842,180,8.9,386,1516,120,68,36,16,19.1,75,5.9,33.4,7.9,25.5,31.1,321.7,13.3,30,5406.4,37.4,3.3,70,92,151,97,47,457,1487,315,220,73.5,15.6,10.9
20080101_35017_D03_S001,1429,39.7,757,672,88.8,1347,82,5.7,213,1013,203,63,102,38,14.9,70.9,14.2,41.1,20,21,95.3,104.9,18.7,50.2,16765.4,8.5,0.5,32,45,90,62,42,271,1229,106,94,86,7.4,6.6
20080101_35017_D03_S002,2043,30.9,1063,980,92.2,1626,417,20.4,439,1526,78,49,22,7,21.5,74.7,3.8,33.9,5.1,28.8,17.8,562.8,9,28.2,1223,167,34.1,106,105,173,78,50,512,983,585,475,48.1,28.6,23.3
20080101_35018_D01_S001,1297,36,668,629,94.2,1159,138,10.6,234,927,136,91,36,9,18,71.5,10.5,39.9,14.7,25.2,58.1,172.1,6.6,26.5,345.4,375.5,40,48,48,95,58,31,280,1013,125,159,78.1,9.6,12.3
20080101_35018_D01_S002,2358,34.3,1209,1149,95,2114,244,10.3,472,1677,209,140,56,13,20,71.1,8.9,40.6,12.5,28.1,44.3,225.8,6.2,26.8,830.4,284,29.4,117,120,168,91,44,540,1839,254,265,78,10.8,11.2
