GEOCODE_SECCIONES_2019,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20190101_35029_D01_S004,1401,42.6,712,689,96.8,1319,82,5.9,225,920,256,129,86,41,16.1,65.7,18.3,52.3,27.8,24.5,113.8,87.9,16,33.6,701.7,199.7,11.7,30,36,100,77,31,274,1217,69,115,86.9,4.9,8.2
20190101_35030_D01_S001,1562,41.7,818,744,91,1415,147,9.4,218,1110,234,141,55,38,14,71.1,15,40.7,21.1,19.6,107.3,93.2,16.2,23.5,8228.3,19,1.8,39,47,73,75,30,264,1240,124,198,79.4,7.9,12.7
20190101_35030_D01_S002,1770,38.7,884,886,100.2,1388,382,21.6,303,1255,212,130,52,30,17.1,70.9,12,41,16.9,24.1,70,142.9,14.2,24.5,22.7,7802,1683.8,60,55,128,77,34,354,993,271,506,56.1,15.3,28.6
20190101_35030_D01_S003,2834,39.3,1469,1365,92.9,2224,610,21.5,458,2042,334,206,102,26,16.2,72.1,11.8,38.8,16.4,22.4,72.9,137.1,7.8,30.5,8227.5,34.4,7.4,77,81,188,141,60,547,1785,351,698,63,12.4,24.6
20190101_35030_D01_S004,1503,38.6,793,710,89.5,1229,274,18.2,239,1082,182,95,63,24,15.9,72,12.1,38.9,16.8,22.1,76.2,131.3,13.2,34.6,38.5,3905.9,712.1,50,61,82,62,29,284,975,203,325,64.9,13.5,21.6
20190101_35030_D01_S005,2238,41.2,1129,1109,98.2,1855,383,17.1,331,1604,303,193,77,33,14.8,71.7,13.5,39.5,18.9,20.6,91.5,109.2,10.9,25.4,10320,21.7,3.7,49,43,145,119,57,413,1551,260,427,69.3,11.6,19.1
20190101_35030_D01_S006,3005,36.2,1528,1477,96.7,2495,510,17,558,2206,241,127,83,31,18.6,73.4,8,36.2,10.9,25.3,43.2,231.5,12.9,34.4,674.5,445.5,75.6,87,113,228,174,65,667,1709,499,797,56.9,16.6,26.5
20190101_35030_D01_S007,2329,37.1,1190,1139,95.7,1910,419,18,378,1786,165,100,47,18,16.2,76.7,7.1,30.4,9.2,21.2,43.7,229.1,10.9,28.5,105.6,2205.4,396.8,65,62,162,124,65,478,1240,441,648,53.2,18.9,27.8
20190101_35031_D01_S001,2088,41,1034,1054,101.9,2026,62,3,299,1537,252,150,64,38,14.3,73.6,12.1,35.8,16.4,19.5,84.3,118.7,15.1,25.4,120.1,1738.3,51.6,36,41,127,116,70,390,1850,102,136,88.6,4.9,6.5
20190101_35031_D01_S002,2320,39.8,1182,1138,96.3,2163,157,6.8,350,1729,241,135,82,24,15.1,74.5,10.4,34.2,13.9,20.2,68.9,145.2,10,34,403.3,575.3,38.9,48,57,157,118,69,449,1992,55,273,85.9,2.4,11.8
20190101_35031_D01_S003,1206,45.6,604,602,99.7,1183,23,1.9,131,824,251,125,91,35,10.9,68.3,20.8,46.4,30.5,15.9,191.6,52.2,13.9,36.3,1993.7,60.5,1.2,20,24,54,50,23,171,1136,31,39,94.2,2.6,3.2
20190101_35031_D01_S004,1542,42.3,790,752,95.2,1483,59,3.8,191,1113,238,132,83,23,12.4,72.2,15.4,38.5,21.4,17.2,124.6,80.3,9.7,34.9,895.7,172.2,6.6,27,27,86,76,39,255,1406,37,99,91.2,2.4,6.4
20190101_35031_D01_S005,1448,39.7,722,726,100.6,1378,70,4.8,229,1052,167,91,53,23,15.8,72.7,11.5,37.6,15.9,21.8,72.9,137.1,13.8,31.7,177.1,817.8,39.5,29,41,99,79,36,284,1263,70,115,87.2,4.8,7.9
20190101_35031_D01_S006,736,41.7,357,379,106.2,720,16,2.2,96,533,107,59,36,12,13,72.4,14.5,38.1,20.1,18,111.5,89.7,11.2,33.6,290.3,253.5,5.5,11,14,46,34,19,124,696,19,21,94.6,2.6,2.9
20190101_35032_D01_S001,1648,47.3,866,782,90.3,1621,27,1.6,149,1124,375,203,123,49,9,68.2,22.8,46.6,33.4,13.3,251.7,39.7,13.1,32.8,387.7,425.1,7,16,30,62,52,29,189,1532,54,62,93,3.3,3.8
20190101_35032_D01_S002,1417,48.9,726,691,95.2,1406,11,0.8,120,932,365,191,118,56,8.5,65.8,25.8,52,39.2,12.9,304.2,32.9,15.3,32.3,997.3,142.1,1.1,19,19,50,36,17,141,1367,14,36,96.5,1,2.5
20190101_35032_D01_S003,684,48.8,372,312,83.9,672,12,1.8,62,444,178,88,60,30,9.1,64.9,26,54.1,40.1,14,287.1,34.8,16.9,33.7,827.9,82.6,1.4,9,16,26,13,9,73,653,9,22,95.5,1.3,3.2
20190101_35033_D01_S001,1459,42.4,719,740,102.9,1391,68,4.7,195,1062,202,115,66,21,13.4,72.8,13.8,37.4,19,18.4,103.6,96.5,10.4,32.7,162.3,898.7,41.9,31,32,85,65,31,244,1276,74,109,87.5,5.1,7.5
20190101_35033_D01_S002,911,45.5,479,432,90.2,892,19,2.1,105,613,193,111,59,23,11.5,67.3,21.2,48.6,31.5,17.1,183.8,54.4,11.9,30.6,1456.5,62.5,1.3,15,17,47,32,16,127,861,27,23,94.5,3,2.5
20190101_35033_D01_S003,705,49.9,392,313,79.8,694,11,1.6,50,471,184,91,62,31,7.1,66.8,26.1,49.7,39.1,10.6,368,27.2,16.8,33.7,805.8,87.5,1.4,12,3,18,22,14,69,674,13,18,95.6,1.8,2.6
20190101_35033_D01_S004,760,45.8,414,346,83.6,752,8,1.1,65,545,150,86,40,24,8.6,71.7,19.7,39.4,27.5,11.9,230.8,43.3,16,26.7,464,163.8,1.7,13,15,21,22,18,89,738,11,11,97.1,1.4,1.4
20190101_35033_D01_S005,1106,45.9,571,535,93.7,1082,24,2.2,112,768,226,126,71,29,10.1,69.4,20.4,44,29.4,14.6,201.8,49.6,12.8,31.4,358.7,308.3,6.7,23,21,47,33,10,134,1033,22,51,93.4,2,4.6
20190101_35033_D01_S006,1137,46.2,586,551,94,1118,19,1.7,114,788,235,129,74,32,10,69.3,20.7,44.3,29.8,14.5,206.1,48.5,13.6,31.5,491.6,231.3,3.9,8,27,48,37,15,135,1080,24,33,95,2.1,2.9
20190101_35033_D01_S007,1478,41.9,744,734,98.7,1417,61,4.1,189,1083,206,114,64,28,12.8,73.3,13.9,36.5,19,17.5,109,91.7,13.6,31.1,82.4,1793.5,74,25,28,87,68,36,244,1326,53,99,89.7,3.6,6.7
20190101_35034_D01_S001,2826,39.6,1412,1414,100.1,2080,746,26.4,430,2046,350,212,104,34,15.2,72.4,12.4,38.1,17.1,21,81.4,122.9,9.7,29.7,6183.2,45.7,12.1,71,85,175,122,52,505,1637,388,801,57.9,13.7,28.3
20190101_35034_D01_S002,2607,36.1,1444,1163,80.5,1394,1213,46.5,417,2018,172,103,50,19,16,77.4,6.6,29.2,8.5,20.7,41.2,242.4,11,29.1,1010.6,258,120,80,97,171,89,40,477,726,431,1450,27.8,16.5,55.6
20190101_35034_D01_S003,2971,33.9,1492,1479,99.1,1953,1018,34.3,613,2226,132,92,30,10,20.6,74.9,4.4,33.5,5.9,27.5,21.5,464.4,7.6,22.7,757.8,392.1,134.3,122,124,250,150,75,721,782,818,1371,26.3,27.5,46.1
20190101_35034_D01_S004,3165,38.6,1627,1538,94.5,1978,1187,37.5,470,2395,300,240,56,4,14.8,75.7,9.5,32.2,12.5,19.6,63.8,156.7,1.3,18.7,2856.8,110.8,41.5,83,94,208,115,55,555,739,986,1440,23.3,31.2,45.5
20190101_35034_D01_S005,4067,39.2,2153,1914,88.9,2219,1848,45.4,524,3096,447,321,111,15,12.9,76.1,11,31.4,14.4,16.9,85.3,117.2,3.4,24.8,346.3,1174.4,533.6,102,92,222,148,77,641,731,1123,2213,18,27.6,54.4
20190101_35034_D01_S006,935,42.9,479,456,95.2,746,189,20.2,121,645,169,107,47,15,12.9,69,18.1,45,26.2,18.8,139.7,71.6,8.9,27.8,10117.8,9.2,1.9,21,20,53,37,22,153,645,77,213,69,8.2,22.8
20190101_38001_D01_S001,1707,40.3,840,867,103.2,1212,495,29,235,1265,207,116,68,23,13.8,74.1,12.1,34.9,16.4,18.6,88.1,113.5,11.1,32.9,129.1,1322.1,383.4,32,46,96,67,29,270,794,207,706,46.5,12.1,41.4
20190101_38001_D01_S002,2703,36.3,1323,1380,104.3,1849,854,31.6,446,2081,176,116,50,10,16.5,77,6.5,29.9,8.5,21.4,39.5,253.4,5.7,28.4,7.6,35438.5,11196.6,77,90,191,121,82,561,1041,459,1203,38.5,17,44.5
20190101_38001_D01_S003,2778,38.8,1425,1353,94.9,1548,1230,44.3,401,2100,277,182,73,22,14.4,75.6,10,32.3,13.2,19.1,69.1,144.8,7.9,26.4,1011.6,274.6,121.6,70,94,167,100,56,487,1077,254,1447,38.8,9.1,52.1
20190101_38001_D01_S004,2167,40.1,1099,1068,97.2,1634,533,24.6,306,1577,284,171,78,35,14.1,72.8,13.1,37.4,18,19.4,92.8,107.7,12.3,27.5,534,405.8,99.8,60,65,125,80,45,375,1353,123,691,62.4,5.7,31.9
20190101_38001_D01_S005,2443,42.2,1206,1237,102.6,1907,536,21.9,355,1680,408,214,143,51,14.5,68.8,16.7,45.4,24.3,21.1,114.9,87,12.5,35,3761.6,64.9,14.2,51,67,168,99,42,427,1637,129,677,67,5.3,27.7
20190101_38001_D01_S006,2933,38.1,1468,1465,99.8,2238,695,23.7,453,2210,270,179,78,13,15.4,75.3,9.2,32.7,12.2,20.5,59.6,167.8,4.8,28.9,41.9,6992.2,1656.9,79,83,183,148,67,560,1621,344,968,55.3,11.7,33
20190101_38001_D01_S007,4329,40.6,2276,2053,90.2,1251,3078,71.1,436,3367,526,356,148,22,10.1,77.8,12.2,28.6,15.6,12.9,120.6,82.9,4.2,28.1,188.3,2298.9,1634.5,86,95,193,77,55,506,612,420,3297,14.1,9.7,76.2
20190101_38001_D01_S008,2841,41.5,1370,1471,107.4,1002,1839,64.7,419,1994,428,294,119,15,14.7,70.2,15.1,42.5,21.5,21,102.1,97.9,3.5,27.8,145,1959.3,1268.3,75,88,171,109,44,487,588,360,1893,20.7,12.7,66.6
20190101_38001_D01_S009,2808,36.7,1347,1461,108.5,1736,1072,38.2,544,2049,215,134,61,20,19.4,73,7.7,37,10.5,26.5,39.5,253,9.3,28.4,64.8,4335.9,1655.3,78,92,254,161,78,663,962,537,1309,34.3,19.1,46.6
20190101_38001_D01_S010,1430,38.1,694,736,106.1,1227,203,14.2,220,1102,108,71,27,10,15.4,77.1,7.6,29.8,9.8,20,49.1,203.7,9.3,25,449.5,318.1,45.2,25,43,100,82,49,299,1022,134,274,71.5,9.4,19.2
20190101_38001_D01_S011,3934,38.8,2055,1879,91.4,1095,2839,72.2,373,3234,327,231,75,21,9.5,82.2,8.3,21.6,10.1,11.5,87.7,114.1,6.4,22.9,514.8,764.2,551.5,88,85,145,74,51,443,543,377,3014,13.8,9.6,76.6
20190101_38001_D01_S012,1969,39.7,1035,934,90.2,1314,655,33.3,297,1463,209,143,57,9,15.1,74.3,10.6,34.6,14.3,20.3,70.4,142.1,4.3,27.3,1677.2,117.4,39.1,48,58,134,81,38,359,999,175,795,50.7,8.9,40.4
20190101_38001_D01_S013,3703,37.2,1852,1851,99.9,1661,2042,55.1,624,2780,299,204,84,11,16.9,75.1,8.1,33.2,10.8,22.4,47.9,208.7,3.7,28.1,394.9,937.8,517.1,100,131,267,165,78,741,1067,509,2127,28.8,13.7,57.4
20190101_38001_D01_S014,1443,39.7,731,712,97.4,971,472,32.7,182,1101,160,94,51,15,12.6,76.3,11.1,31.1,14.5,16.5,87.9,113.8,9.4,31.9,34.6,4175.9,1365.9,30,36,70,64,19,219,572,194,677,39.6,13.4,46.9
20190101_38001_D01_S015,2289,37.3,1139,1150,101,1503,786,34.3,343,1779,167,112,40,15,15,77.7,7.3,28.7,9.4,19.3,48.7,205.4,9,24,8.1,28402.3,9752.8,48,58,139,118,49,412,877,310,1102,38.3,13.5,48.1
20190101_38001_D01_S016,1488,36.4,731,757,103.6,1010,478,32.1,276,1116,96,62,28,6,18.5,75,6.5,33.3,8.6,24.7,34.8,287.5,6.2,29.2,28,5312,1706.4,21,47,132,96,37,333,692,218,578,46.5,14.7,38.8
20190101_38001_D01_S017,2866,39,1474,1392,94.4,1141,1725,60.2,395,2199,272,199,61,12,13.8,76.7,9.5,30.3,12.4,18,68.9,145.2,4.4,22.4,130.1,2202.2,1325.4,81,74,171,91,29,446,481,461,1924,16.8,16.1,67.1
20190101_38001_D01_S018,4038,39,2045,1993,97.5,1522,2516,62.3,616,3007,415,301,95,19,15.3,74.5,10.3,34.3,13.8,20.5,67.4,148.4,4.6,22.9,1453.2,277.9,173.1,97,114,281,172,75,739,932,446,2660,23.1,11,65.9
20190101_38002_D01_S001,1096,50.9,547,549,100.4,1045,51,4.7,80,681,335,137,141,57,7.3,62.1,30.6,60.9,49.2,11.7,418.8,23.9,17,42.1,2528.8,43.3,2,13,13,33,28,16,103,963,30,103,87.9,2.7,9.4
20190101_38003_D01_S001,2017,45.2,1061,956,90.1,1746,271,13.4,223,1386,408,208,127,73,11.1,68.7,20.2,45.5,29.4,16.1,183,54.7,17.9,31.1,4936.9,40.9,5.5,38,45,81,85,26,275,1514,124,379,75.1,6.1,18.8
20190101_38004_D01_S001,2027,43,976,1051,107.7,1960,67,3.3,308,1364,355,160,121,74,15.2,67.3,17.5,48.6,26,22.6,115.3,86.8,20.8,34.1,2481,81.7,2.7,54,59,127,86,44,370,1781,76,170,87.9,3.7,8.4
20190101_38004_D01_S002,1689,45.7,817,872,106.7,1650,39,2.3,187,1146,356,178,110,68,11.1,67.9,21.1,47.4,31.1,16.3,190.4,52.5,19.1,30.9,115.5,1461.8,33.8,22,38,86,57,37,240,1521,43,125,90.1,2.5,7.4
20190101_38004_D01_S003,1835,42.6,938,897,95.6,1748,87,4.7,254,1293,288,155,99,34,13.8,70.5,15.7,41.9,22.3,19.6,113.4,88.2,11.8,34.4,826.3,222.1,10.5,34,43,127,74,40,318,1535,91,209,83.7,5,11.4
20190101_38005_D01_S001,881,42.9,472,409,86.7,701,180,20.4,126,606,149,79,53,17,14.3,68.8,16.9,45.4,24.6,20.8,118.3,84.6,11.4,35.6,3225,27.3,5.6,28,22,48,35,15,148,651,19,211,73.9,2.2,24
20190101_38005_D01_S002,743,43.1,356,387,108.7,686,57,7.7,88,521,134,62,47,25,11.8,70.1,18,42.6,25.7,16.9,152.3,65.7,18.7,35.1,3056.1,24.3,1.9,11,14,43,29,19,116,647,11,85,87.1,1.5,11.4
20190101_38005_D01_S003,1182,46.7,580,602,103.8,1063,119,10.1,134,772,276,134,103,39,11.3,65.3,23.4,53.1,35.8,17.4,206,48.6,14.1,37.3,3417.9,34.6,3.5,21,18,57,56,20,172,974,46,162,82.4,3.9,13.7
20190101_38005_D01_S004,2585,44.1,1336,1249,93.5,2031,554,21.4,321,1796,468,290,134,44,12.4,69.5,18.1,43.9,26.1,17.9,145.8,68.6,9.4,28.6,5904.8,43.8,9.4,63,66,127,84,48,388,1742,172,671,67.4,6.7,26
20190101_38005_D01_S005,1964,40.8,1068,896,83.9,1590,374,19,262,1456,246,157,72,17,13.3,74.1,12.5,34.9,16.9,18,93.9,106.5,6.9,29.3,425,462.1,88,41,48,113,79,28,309,1375,119,470,70,6.1,23.9
20190101_38005_D01_S006,633,45.4,339,294,86.7,606,27,4.3,64,445,124,53,50,21,10.1,70.3,19.6,42.2,27.9,14.4,193.8,51.6,16.9,40.3,1843.8,34.3,1.5,15,11,22,21,11,80,573,13,47,90.5,2.1,7.4
20190101_38006_D01_S001,1572,41.2,794,778,98,1304,268,17,217,1134,221,112,74,35,13.8,72.1,14.1,38.6,19.5,19.1,101.8,98.2,15.8,33.5,628,250.3,42.7,34,46,96,55,19,250,1087,115,370,69.1,7.3,23.5
20190101_38006_D01_S002,1835,40.9,905,930,102.8,1481,354,19.3,254,1334,247,151,65,31,13.8,72.7,13.5,37.6,18.5,19,97.2,102.8,12.6,26.3,191.9,956.2,184.5,54,37,103,73,32,299,1195,128,512,65.1,7,27.9
20190101_38006_D01_S003,2918,39.2,1462,1456,99.6,2302,616,21.1,464,2110,344,178,119,47,15.9,72.3,11.8,38.3,16.3,22,74.1,134.9,13.7,34.6,480,607.9,128.3,67,82,206,142,64,561,1693,306,919,58,10.5,31.5
20190101_38006_D01_S004,2671,40.2,1343,1328,98.9,2226,445,16.7,410,1900,361,215,108,38,15.4,71.1,13.5,40.6,19,21.6,88,113.6,10.5,29.9,260.4,1025.6,170.9,62,72,172,124,52,482,1884,135,652,70.5,5.1,24.4
20190101_38006_D01_S005,2151,40.2,1119,1032,92.2,1242,909,42.3,264,1617,270,155,85,30,12.3,75.2,12.6,33,16.7,16.3,102.3,97.8,11.1,31.5,16.7,12866.4,5437.3,48,50,109,70,37,314,845,239,1067,39.3,11.1,49.6
20190101_38006_D01_S006,1984,42.9,986,998,101.2,1025,959,48.3,255,1373,356,202,116,38,12.9,69.2,17.9,44.5,25.9,18.6,139.6,71.6,10.7,32.6,35.1,5659,2735.4,44,40,113,66,28,291,613,280,1091,30.9,14.1,55
20190101_38006_D01_S007,2301,38.9,1198,1103,92.1,1456,845,36.7,353,1719,229,151,64,14,15.3,74.7,10,33.9,13.3,20.5,64.9,154.1,6.1,27.9,5.1,45209,16602.2,66,74,140,95,34,409,688,172,1441,29.9,7.5,62.6
20190101_38006_D01_S008,1850,42.1,916,934,102,1292,558,30.2,200,1401,249,144,83,22,10.8,75.7,13.5,32,17.8,14.3,124.5,80.3,8.8,33.3,6.7,27748.2,8369.5,37,30,86,65,34,252,766,181,903,41.4,9.8,48.8
20190101_38006_D01_S009,2788,39.7,1401,1387,99,2202,586,21,404,2062,322,194,102,26,14.5,74,11.5,35.2,15.6,19.6,79.7,125.5,8.1,31.7,248.3,1122.6,236,62,62,182,140,59,505,1690,259,839,60.6,9.3,30.1
20190101_38006_D01_S010,2055,40.5,988,1067,108,1667,388,18.9,277,1522,256,123,96,37,13.5,74.1,12.5,35,16.8,18.2,92.4,108.2,14.5,37.5,269.2,763.4,144.1,45,50,110,87,50,342,1375,167,513,66.9,8.1,25
20190101_38006_D01_S011,4120,37.6,2239,1881,84,1372,2748,66.7,588,3143,389,258,105,26,14.3,76.3,9.4,31.1,12.4,18.7,66.2,151.2,6.7,27,154,2675.9,1784.8,96,101,277,144,65,683,785,496,2839,19.1,12,68.9
20190101_38006_D01_S012,1282,39.4,639,643,100.6,1090,192,15,199,932,151,98,37,16,15.5,72.7,11.8,37.6,16.2,21.4,75.9,131.8,10.6,24.5,82.2,1560.1,233.6,39,44,61,67,33,244,892,113,277,69.6,8.8,21.6
20190101_38006_D01_S013,3243,37.3,1695,1548,91.3,2222,1021,31.5,559,2403,281,194,66,21,17.2,74.1,8.7,35,11.7,23.3,50.3,198.9,7.5,23.5,64.1,5062.1,1593.7,94,92,253,160,84,683,1405,254,1584,43.3,7.8,48.8
20190101_38006_D01_S014,2759,39.4,1368,1391,101.7,1559,1200,43.5,356,2113,290,172,90,28,12.9,76.6,10.5,30.6,13.7,16.8,81.5,122.8,9.7,31,149.3,1847.5,803.6,49,59,155,118,68,449,888,436,1435,32.2,15.8,52
20190101_38006_D01_S015,2472,41.4,1217,1255,103.1,1140,1332,53.9,335,1763,374,275,77,22,13.6,71.3,15.1,40.2,21.2,19,111.6,89.6,5.9,20.6,119.1,2075,1118.1,43,50,166,96,45,400,663,429,1380,26.8,17.4,55.8
20190101_38006_D01_S016,4358,43.8,2234,2124,95.1,1931,2427,55.7,489,3139,730,516,186,28,11.2,72,16.8,38.8,23.3,15.6,149.3,67,3.8,25.5,98,4444.7,2475.3,81,90,212,142,69,594,1017,613,2728,23.3,14.1,62.6
20190101_38006_D01_S017,1180,41.7,592,588,99.3,693,487,41.3,147,873,160,83,56,21,12.5,74,13.6,35.2,18.3,16.8,108.8,91.9,13.1,35,12.5,9404.8,3881.5,21,24,64,46,20,175,506,134,540,42.9,11.4,45.8
20190101_38006_D01_S018,2411,36.6,1316,1095,83.2,1418,993,41.2,391,1872,148,112,31,5,16.2,77.6,6.1,28.8,7.9,20.9,37.9,264.2,3.4,20.9,453.3,531.9,219.1,86,86,147,88,39,446,875,248,1288,36.3,10.3,53.4
20190101_38006_D01_S019,1839,43.3,903,936,103.7,985,854,46.4,192,1316,331,176,117,38,10.4,71.6,18,39.7,25.2,14.6,172.4,58,11.5,35.3,34.2,5376.8,2496.9,30,41,84,44,26,225,598,266,975,32.5,14.5,53
20190101_38006_D01_S020,3579,43.2,1775,1804,101.6,1405,2174,60.7,383,2606,590,406,158,26,10.7,72.8,16.5,37.3,22.6,14.7,154,64.9,4.4,26.8,334.3,1070.7,650.4,69,72,161,110,53,465,729,553,2297,20.4,15.5,64.2
20190101_38006_D01_S021,2279,38.3,1185,1094,92.3,1622,657,28.8,326,1772,181,129,41,11,14.3,77.8,7.9,28.6,10.2,18.4,55.5,180.1,6.1,22.7,264.5,861.6,248.4,50,61,141,91,51,394,1213,151,915,53.2,6.6,40.1
20190101_38006_D01_S022,3662,38.8,1838,1824,99.2,2475,1187,32.4,558,2737,367,263,87,17,15.2,74.7,10,33.8,13.4,20.4,65.8,152,4.6,23.7,512.8,714.1,231.5,86,104,253,171,109,723,1650,434,1578,45.1,11.9,43.1
20190101_38006_D01_S023,2730,40.1,1372,1358,99,1666,1064,39,337,2076,317,201,88,28,12.3,76,11.6,31.5,15.3,16.2,94.1,106.3,8.8,27.8,50.2,5435,2118.2,66,62,146,95,49,418,866,268,1596,31.7,9.8,58.5
20190101_38006_D01_S024,2031,39.5,1003,1028,102.5,1575,456,22.5,312,1448,271,156,79,36,15.4,71.3,13.3,40.3,18.7,21.5,86.9,115.1,13.3,29.2,29.9,6789.1,1524.3,51,48,149,92,40,380,1104,221,706,54.4,10.9,34.8
20190101_38006_D01_S025,1256,41.2,603,653,108.3,1106,150,11.9,161,927,168,91,61,16,12.8,73.8,13.4,35.5,18.1,17.4,104.3,95.8,9.5,36.3,186.6,673.1,80.4,27,21,75,51,24,198,971,74,211,77.3,5.9,16.8
20190101_38006_D01_S026,3279,39.4,1689,1590,94.1,1665,1614,49.2,481,2439,359,259,84,16,14.7,74.4,10.9,34.4,14.7,19.7,74.6,134,4.5,23.4,825.2,397.4,195.6,90,86,207,132,74,589,1129,354,1796,34.4,10.8,54.8
20190101_38006_D01_S027,2478,37.2,1291,1187,91.9,1850,628,25.3,410,1890,178,113,55,10,16.5,76.3,7.2,31.1,9.4,21.7,43.4,230.3,5.6,30.9,587.2,422,106.9,68,79,171,123,62,503,1391,239,848,56.1,9.6,34.2
20190101_38006_D01_S028,3628,36.8,1793,1835,102.3,2385,1243,34.3,683,2687,258,175,68,15,18.8,74.1,7.1,35,9.6,25.4,37.8,264.7,5.8,26.4,422.9,857.9,293.9,104,132,307,179,100,822,1507,555,1566,41.5,15.3,43.2
20190101_38006_D01_S029,1414,35.9,775,639,82.5,890,524,37.1,261,1056,97,64,26,7,18.5,74.7,6.9,33.9,9.2,24.7,37.2,269.1,7.2,26.8,866.3,163.2,60.5,52,46,113,64,21,296,552,118,744,39,8.3,52.6
20190101_38006_D01_S030,2432,35.7,1214,1218,100.3,1690,742,30.5,446,1827,159,116,34,9,18.3,75.1,6.5,33.1,8.7,24.4,35.7,280.5,5.7,21.4,23.8,10212.8,3115.9,68,83,195,123,49,518,1072,252,1108,44.1,10.4,45.6
20190101_38006_D01_S031,2362,37.2,1243,1119,90,1470,892,37.8,396,1792,174,125,43,6,16.8,75.9,7.4,31.8,9.7,22.1,43.9,227.6,3.4,24.7,10.4,22642.3,8550.8,58,79,173,110,38,458,746,217,1399,31.6,9.2,59.2
20190101_38006_D01_S032,2093,42.2,1054,1039,98.6,1024,1069,51.1,258,1526,309,216,77,16,12.3,72.9,14.8,37.2,20.2,16.9,119.8,83.5,5.2,24.9,89.8,2331.5,1190.8,43,41,100,92,43,319,601,266,1226,28.7,12.7,58.6
20190101_38006_D01_S033,2204,41.7,1133,1071,94.5,805,1399,63.5,286,1621,297,230,64,3,13,73.5,13.5,36,18.3,17.6,103.8,96.3,1,21.5,654.4,336.8,213.8,55,68,121,54,23,321,397,331,1476,18,15,67
20190101_38007_D01_S001,1313,48.8,663,650,98,1243,70,5.3,141,812,360,157,132,71,10.7,61.8,27.4,61.7,44.3,17.4,255.3,39.2,19.7,36.7,3226.8,40.7,2.2,18,30,60,43,23,174,1025,27,261,78.1,2.1,19.9
20190101_38007_D01_S002,563,50.7,293,270,92.2,552,11,2,47,346,170,62,75,33,8.3,61.5,30.2,62.7,49.1,13.6,361.7,27.6,19.4,44.1,1132.9,49.7,1,8,9,17,17,9,60,511,3,49,90.8,0.5,8.7
20190101_38008_D01_S001,1385,42.1,670,715,106.7,1310,75,5.4,219,938,228,116,70,42,15.8,67.7,16.5,47.7,24.3,23.3,104.1,96.1,18.4,30.7,52.9,2619,141.8,29,35,106,69,32,271,1105,55,225,79.8,4,16.2
20190101_38008_D01_S002,2184,46,1079,1105,102.4,2016,168,7.7,261,1419,504,241,184,79,12,65,23.1,53.9,35.5,18.4,193.1,51.8,15.7,36.5,1744.1,125.2,9.6,41,35,118,95,34,323,1776,89,319,81.3,4.1,14.6
20190101_38008_D01_S003,2229,43.2,1092,1137,104.1,2110,119,5.3,296,1546,387,190,139,58,13.3,69.4,17.4,44.2,25,19.1,130.7,76.5,15,35.9,1202,185.4,9.9,40,52,125,103,47,367,1816,145,268,81.5,6.5,12
20190101_38008_D01_S004,1406,42,699,707,101.1,1348,58,4.1,194,1014,198,97,70,31,13.8,72.1,14.1,38.7,19.5,19.1,102.1,98,15.7,35.4,82.8,1698.9,70.1,30,29,95,57,32,243,1160,46,200,82.5,3.3,14.2
20190101_38009_D01_S001,2061,42,1032,1029,99.7,1892,169,8.2,297,1442,322,157,124,41,14.4,70,15.6,42.9,22.3,20.6,108.4,92.2,12.7,38.5,206.1,999.9,82,59,64,129,72,33,357,1518,164,379,73.7,8,18.4
20190101_38009_D01_S002,1947,42.4,976,971,99.5,1788,159,8.2,275,1371,301,163,106,32,14.1,70.4,15.5,42,22,20.1,109.5,91.4,10.6,35.2,937.4,207.7,17,35,41,136,80,34,326,1559,97,291,80.1,5,14.9
20190101_38009_D01_S003,877,45,457,420,91.9,715,162,18.5,89,622,166,109,47,10,10.1,70.9,18.9,41,26.7,14.3,186.5,53.6,6,28.3,150.7,581.8,107.5,17,15,42,20,13,107,472,186,219,53.8,21.2,25
20190101_38009_D01_S004,805,44.2,392,413,105.4,732,73,9.1,99,568,138,60,51,27,12.3,70.6,17.1,41.7,24.3,17.4,139.4,71.7,19.6,37,141.2,570.2,51.7,14,21,48,17,11,111,589,66,150,73.2,8.2,18.6
