GEOCODE_SECCIONES_2006,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20060101_35016_D04_S018,2429,39.3,1180,1249,105.8,2152,277,11.4,352,1772,305,174,107,24,14.5,73,12.6,37.1,17.2,19.9,86.6,115.4,7.9,35.1,9.5,25525.4,2910.9,56,62,160,88,55,421,1800,295,334,74.1,12.1,13.8
20060101_35016_D04_S019,2182,41,1046,1136,108.6,2014,168,7.7,277,1563,342,187,119,36,12.7,71.6,15.7,39.6,21.9,17.7,123.5,81,10.5,34.8,13.2,16539.6,1273.4,58,58,93,91,46,346,1682,257,243,77.1,11.8,11.1
20060101_35016_D04_S020,1456,40.8,696,760,109.2,1377,79,5.4,210,1006,240,135,79,26,14.4,69.1,16.5,44.7,23.9,20.9,114.3,87.5,10.8,32.9,6.8,21552.8,1169.4,40,44,81,56,31,252,1252,84,120,86,5.8,8.2
20060101_35016_D04_S021,1285,42.5,641,644,100.5,1145,140,10.9,126,937,222,131,78,13,9.8,72.9,17.3,37.1,23.7,13.4,176.2,56.8,5.9,35.1,4.5,28820.1,3139.9,26,27,47,47,23,170,984,130,171,76.6,10.1,13.3
20060101_35016_D04_S022,1059,40.3,503,556,110.5,979,80,7.6,125,813,121,82,29,10,11.8,76.8,11.4,30.3,14.9,15.4,96.8,103.3,8.3,24,2.3,46531,3515.1,20,26,56,26,17,145,725,217,117,68.5,20.5,11
20060101_35016_D04_S023,1549,37.6,712,837,117.6,1396,153,9.9,212,1226,111,71,27,13,13.7,79.1,7.2,26.3,9.1,17.3,52.4,191,11.7,24.3,3.5,43962,4342.3,27,31,88,88,31,265,1051,275,223,67.9,17.8,14.4
20060101_35016_D05_S001,2076,44,1046,1030,98.5,1783,293,14.1,196,1486,394,248,107,39,9.4,71.6,19,39.7,26.5,13.2,201,49.7,9.9,27.2,7.9,26363.6,3720.9,38,45,83,48,17,231,1447,273,356,69.7,13.2,17.1
20060101_35016_D05_S002,1355,43.4,684,671,98.1,1300,55,4.1,163,924,268,139,99,30,12,68.2,19.8,46.6,29,17.6,164.4,60.8,11.2,36.9,4.6,29629.8,1202.7,32,36,57,48,27,200,1216,63,76,89.7,4.6,5.6
20060101_35016_D05_S003,1669,39.2,789,880,111.5,1599,70,4.2,224,1228,217,147,55,15,13.4,73.6,13,35.9,17.7,18.2,96.9,103.2,6.9,25.3,3.4,48931.4,2052.2,44,47,75,73,32,271,1442,135,92,86.4,8.1,5.5
20060101_35016_D05_S004,1013,43.2,501,512,102.2,993,20,2,127,665,221,116,81,24,12.5,65.6,21.8,52.3,33.2,19.1,174,57.5,10.9,36.7,4.7,21396.1,422.4,25,28,48,33,22,156,943,35,35,93.1,3.5,3.5
20060101_35016_D05_S005,2235,41.3,1141,1094,95.9,1769,466,20.9,255,1621,359,215,119,25,11.4,72.5,16.1,37.9,22.1,15.7,140.8,71,7,33.1,33.8,6618,1379.9,62,41,98,72,35,308,1317,311,607,58.9,13.9,27.2
20060101_35016_D05_S006,1204,42.2,571,633,110.9,1044,160,13.3,141,847,216,122,70,24,11.7,70.3,17.9,42.1,25.5,16.6,153.2,65.3,11.1,32.4,3.7,32434.5,4310.2,25,19,59,45,13,161,919,95,190,76.3,7.9,15.8
20060101_35016_D05_S007,1101,43.4,520,581,111.7,1042,59,5.4,125,759,217,115,76,26,11.4,68.9,19.7,45.1,28.6,16.5,173.6,57.6,12,35,4.4,24862.8,1332.3,31,28,42,33,26,160,943,76,82,85.6,6.9,7.4
20060101_35016_D05_S008,1323,42.6,644,679,105.4,1253,70,5.3,157,904,262,149,81,32,11.9,68.3,19.8,46.3,29,17.4,166.9,59.9,12.2,30.9,5.2,25638,1356.5,28,38,65,38,27,196,1158,58,107,87.5,4.4,8.1
20060101_35016_D05_S009,1189,41.1,567,622,109.7,1172,17,1.4,175,798,216,136,67,13,14.7,67.1,18.2,49,27.1,21.9,123.4,81,6,31,4.5,26288.4,375.9,40,26,73,45,18,202,1104,55,30,92.9,4.6,2.5
20060101_35016_D05_S010,1478,41.2,778,700,90,1310,168,11.4,187,1062,229,125,79,25,12.7,71.9,15.5,39.2,21.6,17.6,122.5,81.7,10.9,34.5,5,29765.4,3383.3,24,39,88,45,27,223,1185,103,190,80.2,7,12.9
20060101_35016_D05_S011,1442,42.6,712,730,102.5,1361,81,5.6,184,959,299,174,88,37,12.8,66.5,20.7,50.4,31.2,19.2,162.5,61.5,12.4,29.4,6.4,22466.7,1262,32,47,69,46,31,225,1271,61,110,88.1,4.2,7.6
20060101_35016_D05_S012,752,41.4,412,340,82.5,673,79,10.5,91,525,136,81,43,12,12.1,69.8,18.1,43.2,25.9,17.3,149.5,66.9,8.8,31.6,2.4,31414.5,3300.2,17,17,39,26,14,113,640,23,89,85.1,3.1,11.8
20060101_35016_D05_S013,1031,39.6,508,523,103,959,72,7,172,689,170,95,67,8,16.7,66.8,16.5,49.6,24.7,25,98.8,101.2,4.7,39.4,3.5,29311.4,2047,33,39,61,48,15,196,909,41,81,88.2,4,7.9
20060101_35016_D05_S014,1252,41.5,618,634,102.6,1102,150,12,167,876,209,107,78,24,13.3,70,16.7,42.9,23.9,19.1,125.1,79.9,11.5,37.3,5.3,23690.1,2838.3,37,38,70,31,31,207,991,83,178,79.2,6.6,14.2
20060101_35016_D05_S015,1264,42.2,656,608,92.7,1190,74,5.9,165,863,236,121,85,30,13.1,68.3,18.7,46.5,27.3,19.1,143,69.9,12.7,36,5.7,22181.7,1298.6,28,40,64,46,27,205,1126,52,86,89.1,4.1,6.8
20060101_35016_D05_S016,669,41.5,333,336,100.9,657,12,1.8,83,460,126,72,42,12,12.4,68.8,18.8,45.4,27.4,18,151.8,65.9,9.5,33.3,2.6,25399.6,455.6,10,20,35,21,18,104,628,19,22,93.9,2.8,3.3
20060101_35016_D05_S017,2083,39.2,1106,977,88.3,1973,110,5.3,302,1467,314,168,125,21,14.5,70.4,15.1,42,21.4,20.6,104,96.2,6.7,39.8,723.2,288,15.2,71,62,119,70,40,362,1717,210,156,82.4,10.1,7.5
20060101_35016_D05_S018,1223,37.9,606,617,101.8,1196,27,2.2,177,915,131,82,38,11,14.5,74.8,10.7,33.7,14.3,19.3,74,135.1,8.4,29,275.3,444.2,9.8,33,34,76,48,29,220,1151,39,33,94.1,3.2,2.7
20060101_35016_D06_S001,917,39.5,459,458,99.8,904,13,1.4,133,658,126,65,50,11,14.5,71.8,13.7,39.4,19.1,20.2,94.7,105.6,8.7,39.7,9.7,9467.5,134.2,26,27,45,43,25,166,845,42,30,92.1,4.6,3.3
20060101_35016_D06_S002,1054,42.9,481,573,119.1,990,64,6.1,113,750,191,104,66,21,10.7,71.2,18.1,40.5,25.5,15.1,169,59.2,11,34.6,2.9,35895.5,2179.6,23,11,57,30,17,138,789,157,108,74.9,14.9,10.2
20060101_35016_D06_S003,666,41.6,317,349,110.1,621,45,6.8,67,502,97,63,24,10,10.1,75.4,14.6,32.7,19.3,13.3,144.8,69.1,10.3,24.7,12,5567.3,376.2,15,15,26,19,8,83,478,122,66,71.8,18.3,9.9
20060101_35016_D06_S004,1076,40.6,544,532,97.8,1033,43,4,142,773,161,86,56,19,13.2,71.8,15,39.2,20.8,18.4,113.4,88.2,11.8,34.8,7.9,13542.3,541.2,24,33,69,28,19,173,900,109,67,83.6,10.1,6.2
20060101_35016_D06_S005,1151,47.2,531,620,116.8,1118,33,2.9,102,747,302,127,132,43,8.9,64.9,26.2,54.1,40.4,13.7,296.1,33.8,14.2,43.7,7.6,15148.1,434.3,22,14,42,32,23,133,1023,75,53,88.9,6.5,4.6
20060101_35016_D06_S006,1795,43,868,927,106.8,1718,77,4.3,202,1256,337,200,94,43,11.3,70,18.8,42.9,26.8,16.1,166.8,59.9,12.8,27.9,10.5,17104.8,733.7,32,41,88,57,38,256,1528,147,120,85.1,8.2,6.7
20060101_35016_D06_S007,1251,39.1,642,609,94.9,1226,25,2,202,847,202,119,72,11,16.1,67.7,16.1,47.7,23.8,23.8,100,100,5.4,35.6,18.5,6764,135.2,36,43,83,52,30,244,1094,114,43,87.5,9.1,3.4
20060101_35016_D06_S008,636,35.1,357,279,78.2,632,4,0.6,141,420,75,34,30,11,22.2,66,11.8,51.4,17.9,33.6,53.2,188,14.7,40,6.1,10491.9,66,31,21,60,37,17,166,614,15,7,96.5,2.4,1.1
20060101_35016_D06_S010,761,44.1,351,410,116.8,720,41,5.4,88,504,169,76,77,16,11.6,66.2,22.2,51,33.5,17.5,192,52.1,9.5,45.6,1,73074.7,3937,22,14,35,23,16,110,641,52,68,84.2,6.8,8.9
20060101_35016_D06_S011,705,46.1,332,373,112.3,667,38,5.4,69,459,177,77,78,22,9.8,65.1,25.1,53.6,38.6,15,256.5,39,12.4,44.1,1,69698.5,3756.8,11,18,24,20,13,86,607,47,51,86.1,6.7,7.2
20060101_35016_D06_S012,1320,46.8,623,697,111.9,1284,36,2.7,149,801,370,162,163,45,11.3,60.7,28,64.8,46.2,18.6,248.3,40.3,12.2,44.1,2.2,60114.8,1639.5,31,30,57,36,25,179,1209,55,56,91.6,4.2,4.2
20060101_35016_D06_S013,874,46.5,393,481,122.4,863,11,1.3,102,537,235,106,103,26,11.7,61.4,26.9,62.8,43.8,19,230.4,43.4,11.1,43.8,1.5,57458.4,723.2,19,22,38,31,19,129,809,41,24,92.6,4.7,2.7
20060101_35016_D06_S014,1546,40.8,766,780,101.8,1388,158,10.2,225,1061,260,143,82,35,14.6,68.6,16.8,45.7,24.5,21.2,115.6,86.5,13.5,31.5,4.2,37159,3797.6,42,62,83,51,33,271,1288,79,179,83.3,5.1,11.6
20060101_35016_D06_S015,981,44,461,520,112.8,972,9,0.9,128,601,252,146,92,14,13,61.3,25.7,63.2,41.9,21.3,196.9,50.8,5.6,36.5,7.5,13131.5,120.5,23,29,52,29,12,145,926,33,22,94.4,3.4,2.2
20060101_35016_D06_S016,1792,39,844,948,112.3,1608,184,10.3,275,1261,256,157,73,26,15.3,70.4,14.3,42.1,20.3,21.8,93.1,107.4,10.2,28.5,5.6,32222.7,3308.6,53,48,120,68,36,325,1430,103,259,79.8,5.7,14.5
20060101_35016_D06_S018,825,40.2,406,419,103.2,812,13,1.6,130,547,148,78,57,13,15.8,66.3,17.9,50.8,27.1,23.8,113.8,87.8,8.8,38.5,3.1,26229.6,413.3,33,18,51,30,19,151,770,22,33,93.3,2.7,4
20060101_35016_D06_S019,723,39.6,351,372,106,719,4,0.6,107,507,109,52,41,16,14.8,70.1,15.1,42.6,21.5,21.1,101.9,98.2,14.7,37.6,1.2,58320.6,322.7,17,27,41,33,29,147,686,29,8,94.9,4,1.1
20060101_35016_D06_S020,674,42.9,324,350,108,640,34,5,80,441,153,89,47,17,11.9,65.4,22.7,52.8,34.7,18.1,191.2,52.3,11.1,30.7,1,70457.9,3554.3,14,12,38,21,15,100,610,28,36,90.5,4.2,5.3
20060101_35016_D06_S021,857,42.6,404,453,112.1,797,60,7,124,539,194,103,70,21,14.5,62.9,22.6,59,36,23,156.5,63.9,10.8,36.1,1.5,56016.7,3921.8,21,28,49,34,19,151,736,43,78,85.9,5,9.1
20060101_35016_D06_S022,1235,39.1,611,624,102.1,1152,83,6.7,182,858,195,125,59,11,14.7,69.5,15.8,43.9,22.7,21.2,107.1,93.3,5.6,30.3,2.1,58364.8,3922.5,35,45,68,52,32,232,1061,70,104,85.9,5.7,8.4
20060101_35016_D06_S023,1945,40.7,930,1015,109.1,1825,120,6.2,304,1302,339,197,110,32,15.6,66.9,17.4,49.4,26,23.3,111.5,89.7,9.4,32.4,5.7,33920.5,2092.8,50,61,125,84,37,357,1683,83,179,86.5,4.3,9.2
20060101_35016_D06_S024,1159,42.1,538,621,115.4,1150,9,0.8,163,755,241,104,104,33,14.1,65.1,20.8,53.5,31.9,21.6,147.9,67.6,13.7,43.2,3.4,34240.3,265.9,47,39,52,40,34,212,1115,24,20,96.2,2.1,1.7
20060101_35016_D06_S025,1140,42.7,542,598,110.3,1124,16,1.4,149,739,252,132,101,19,13.1,64.8,22.1,54.3,34.1,20.2,169.1,59.1,7.5,40.1,4.2,27342.7,383.8,29,37,55,38,27,186,1047,64,29,91.8,5.6,2.5
20060101_35016_D06_S026,784,41.3,397,387,97.5,771,13,1.7,119,517,148,79,52,17,15.2,65.9,18.9,51.6,28.6,23,124.4,80.4,11.5,35.1,0.8,92398.4,1532.1,15,25,52,35,15,142,731,26,27,93.2,3.3,3.4
20060101_35016_D06_S027,1131,40.2,602,529,87.9,1117,14,1.2,162,772,197,145,43,9,14.3,68.3,17.4,46.5,25.5,21,121.6,82.2,4.6,21.8,2.9,38876.7,481.2,32,36,65,47,34,214,1065,41,25,94.2,3.6,2.2
20060101_35016_D06_S028,754,40.2,377,377,100,718,36,4.8,101,536,117,66,37,14,13.4,71.1,15.5,40.7,21.8,18.8,115.8,86.3,12,31.6,2.6,29049.2,1387,21,16,43,32,13,125,663,33,58,87.9,4.4,7.7
20060101_35016_D06_S029,1039,40.7,492,547,111.2,989,50,4.8,152,697,190,123,54,13,14.6,67.1,18.3,49.1,27.3,21.8,125,80,6.8,28.4,2.8,37319.1,1795.9,30,36,60,34,23,183,909,51,79,87.5,4.9,7.6
20060101_35016_D06_S030,1286,39.1,650,636,97.8,1267,19,1.5,205,880,201,128,63,10,15.9,68.4,15.6,46.1,22.8,23.3,98,102,5,31.3,3.5,36694.6,542.1,36,49,79,58,38,260,1227,30,29,95.4,2.3,2.3
20060101_35016_D06_S031,1718,39.3,823,895,108.7,1678,40,2.3,254,1179,285,176,83,26,14.8,68.6,16.6,45.7,24.2,21.5,112.2,89.1,9.1,29.1,8.1,21193.9,493.5,42,46,112,77,39,316,1598,52,68,93,3,4
20060101_35016_D06_S032,1217,38.9,591,626,105.9,1162,55,4.5,192,852,173,105,55,13,15.8,70,14.2,42.8,20.3,22.5,90.1,111,7.5,31.8,6.3,19322.7,873.3,29,37,82,61,31,240,1050,84,83,86.3,6.9,6.8
20060101_35016_D06_S034,1567,38.3,738,829,112.3,1484,83,5.3,283,1023,261,160,87,14,18.1,65.3,16.7,53.2,25.5,27.7,92.2,108.4,5.4,33.3,5.1,30570.2,1619.2,67,58,110,64,28,327,1371,81,115,87.5,5.2,7.3
20060101_35016_D06_S035,1395,41.1,668,727,108.8,1245,150,10.8,180,972,243,148,75,20,12.9,69.7,17.4,43.5,25,18.5,135,74.1,8.2,30.9,20.5,6799.5,731.1,37,37,74,45,25,218,1082,115,198,77.6,8.2,14.2
20060101_35016_D06_S036,1248,39.4,614,634,103.3,1220,28,2.2,186,871,191,130,54,7,14.9,69.8,15.3,43.3,21.9,21.4,102.7,97.4,3.7,28.3,7.4,16812.4,377.2,43,38,67,51,24,223,1179,31,38,94.5,2.5,3
20060101_35016_D06_S037,2023,39.6,956,1067,111.6,1961,62,3.1,259,1453,311,190,98,23,12.8,71.8,15.4,39.2,21.4,17.8,120.1,83.3,7.4,31.5,17.2,11746.8,360,51,49,97,89,68,354,1806,101,116,89.3,5,5.7
20060101_35016_D06_S038,2035,34.7,980,1055,107.7,1947,88,4.3,306,1630,99,63,28,8,15,80.1,4.9,24.8,6.1,18.8,32.4,309.1,8.1,28.3,7.3,27991.7,1210.5,37,57,118,132,80,424,1762,151,122,86.6,7.4,6
20060101_35016_D06_S039,1517,36.8,756,761,100.7,1457,60,4,186,1247,84,58,20,6,12.3,82.2,5.5,21.7,6.7,14.9,45.2,221.4,7.1,23.8,2.4,62987.9,2491.3,40,37,66,59,33,235,1325,109,83,87.3,7.2,5.5
20060101_35016_D06_S040,940,39,470,470,100,881,59,6.3,159,627,154,88,51,15,16.9,66.7,16.4,49.9,24.6,25.4,96.9,103.2,9.7,33.1,6,15748,988.4,34,37,56,39,28,194,823,38,79,87.6,4,8.4
20060101_35016_D07_S001,1346,40.2,660,686,103.9,1298,48,3.6,181,960,205,124,63,18,13.4,71.3,15.2,40.2,21.4,18.9,113.3,88.3,8.8,30.7,16.7,8051.8,287.1,28,31,75,59,37,230,1131,123,92,84,9.1,6.8
20060101_35016_D07_S002,1392,39.3,676,716,105.9,1247,145,10.4,157,1074,161,107,42,12,11.3,77.2,11.6,29.6,15,14.6,102.5,97.5,7.5,26.1,19.9,6983.3,727.4,32,24,68,47,47,218,873,335,184,62.7,24.1,13.2
20060101_35016_D07_S003,1376,41.5,668,708,106,1301,75,5.5,152,1040,184,131,40,13,11,75.6,13.4,32.3,17.7,14.6,121.1,82.6,7.1,21.7,5.1,26762.6,1458.7,23,30,54,58,32,197,1005,221,150,73,16.1,10.9
20060101_35016_D07_S004,1178,37.9,567,611,107.8,1060,118,10,163,907,108,73,28,7,13.8,77,9.2,29.9,11.9,18,66.3,150.9,6.5,25.9,1.8,65502.7,6561.4,28,25,76,46,28,203,817,188,173,69.4,16,14.7
20060101_35016_D07_S005,1713,39.2,788,925,117.4,1445,268,15.6,230,1287,196,136,47,13,13.4,75.1,11.4,33.1,15.2,17.9,85.2,117.3,6.6,24,3.2,52762.9,8254.8,43,35,94,77,43,292,1092,254,367,63.7,14.8,21.4
20060101_35016_D07_S006,1615,45.6,826,789,95.5,1447,168,10.4,130,1169,316,135,123,58,8,72.4,19.6,38.2,27,11.1,243.1,41.1,18.4,38.9,18.9,8545.9,889,32,24,58,23,19,156,1267,153,195,78.5,9.5,12.1
20060101_35016_D07_S007,1449,41.7,679,770,113.4,1365,84,5.8,144,1080,225,131,64,30,9.9,74.5,15.5,34.2,20.8,13.3,156.2,64,13.3,28.4,5.9,24427.2,1416.1,28,37,47,47,32,191,1154,187,108,79.6,12.9,7.5
20060101_35016_D07_S008,1660,39.8,799,861,107.8,1489,171,10.3,192,1253,215,130,70,15,11.6,75.5,13,32.5,17.2,15.3,112,89.3,7,32.6,6.9,23949.7,2467.1,32,36,87,58,38,251,1210,224,226,72.9,13.5,13.6
20060101_35016_D07_S009,2162,38.2,1068,1094,102.4,1852,310,14.3,327,1599,236,134,77,25,15.1,74,10.9,35.2,14.8,20.5,72.2,138.6,10.6,32.6,3.2,66695.5,9563.2,53,66,145,81,52,397,1313,401,448,60.7,18.5,20.7
20060101_35016_D07_S010,1619,40,777,842,108.4,1374,245,15.1,213,1173,233,135,81,17,13.2,72.5,14.4,38,19.9,18.2,109.4,91.4,7.3,34.8,18.3,8839.7,1337.7,42,43,81,62,41,269,1123,175,321,69.4,10.8,19.8
20060101_35016_D07_S011,1075,47.2,498,577,115.9,1029,46,4.3,91,692,292,127,135,30,8.5,64.4,27.2,55.3,42.2,13.2,320.9,31.2,10.3,46.2,5.2,20643.7,883.4,11,21,41,23,31,127,963,47,65,89.6,4.4,6
20060101_35016_D07_S012,1453,44.8,674,779,115.6,1426,27,1.9,192,884,377,182,161,34,13.2,60.8,25.9,64.4,42.6,21.7,196.4,50.9,9,42.7,4.8,30437.6,565.6,24,37,88,55,29,233,1355,58,40,93.3,4,2.8
20060101_35016_D07_S014,1293,41.3,619,674,108.9,1229,64,4.9,171,889,233,118,93,22,13.2,68.8,18,45.4,26.2,19.2,136.3,73.4,9.4,39.9,4.1,31681.1,1568.1,37,34,66,46,28,211,1081,105,107,83.6,8.1,8.3
20060101_35016_D07_S015,1094,44.7,522,572,109.6,1084,10,0.9,109,725,260,114,120,26,10,66.3,23.8,50.9,35.9,15,238.5,41.9,10,46.2,2.3,48306.6,441.6,15,29,45,34,28,151,1033,39,22,94.4,3.6,2
20060101_35016_D07_S016,1432,43.5,695,737,106,1407,25,1.7,187,931,314,159,115,40,13.1,65,21.9,53.8,33.7,20.1,167.9,59.6,12.7,36.6,3.2,44477.6,776.5,38,46,68,48,31,231,1336,51,45,93.3,3.6,3.1
20060101_35016_D07_S018,678,42.6,329,349,106.1,655,23,3.4,96,443,139,65,62,12,14.2,65.3,20.5,53,31.4,21.7,144.8,69.1,8.6,44.6,1.1,61569.2,2088.6,16,19,39,30,18,122,628,21,29,92.6,3.1,4.3
20060101_35016_D07_S019,620,44.5,289,331,114.5,609,11,1.8,83,381,156,83,57,16,13.4,61.5,25.2,62.7,40.9,21.8,188,53.2,10.3,36.5,1.6,38416.3,681.6,16,16,31,22,14,99,574,22,24,92.6,3.5,3.9
20060101_35016_D07_S020,838,40.7,369,469,127.1,732,106,12.6,116,566,156,95,47,14,13.8,67.5,18.6,48.1,27.6,20.5,134.5,74.4,9,30.1,8.8,9482,1199.4,27,22,47,30,19,145,596,87,155,71.1,10.4,18.5
20060101_35016_D07_S021,2496,31.6,1222,1274,104.3,2348,148,5.9,599,1820,77,57,16,4,24,72.9,3.1,37.1,4.2,32.9,12.9,777.9,5.2,20.8,39.9,6261.6,371.3,138,139,216,127,42,662,1672,590,234,67,23.6,9.4
20060101_35016_D07_S022,1008,38.2,517,491,95,971,37,3.7,138,763,107,71,30,6,13.7,75.7,10.6,32.1,14,18.1,77.5,129,5.6,28,1.6,61924.1,2273,27,40,44,37,20,168,849,90,69,84.2,8.9,6.8
20060101_35016_D07_S023,2123,31.4,1014,1109,109.4,2067,56,2.6,464,1587,72,49,19,4,21.9,74.8,3.4,33.8,4.5,29.2,15.5,644.4,5.6,26.4,23.4,9055.1,238.9,97,102,189,99,49,536,1843,182,98,86.8,8.6,4.6
20060101_35016_D07_S024,1492,39.4,715,777,108.7,1383,109,7.3,178,1143,171,115,45,11,11.9,76.6,11.5,30.5,15,15.6,96.1,104.1,6.4,26.3,9,16541.6,1208.5,41,31,64,63,30,229,1237,107,148,82.9,7.2,9.9
20060101_35016_D07_S025,2220,36.6,1080,1140,105.6,2067,153,6.9,353,1670,197,127,59,11,15.9,75.2,8.9,32.9,11.8,21.1,55.8,179.2,5.6,29.9,30.4,7300.2,503.1,54,68,146,113,60,441,1781,205,234,80.2,9.2,10.5
20060101_35016_D07_S026,1772,37.4,923,849,92,1677,95,5.4,294,1272,206,121,65,20,16.6,71.8,11.6,39.3,16.2,23.1,70.1,142.7,9.7,31.6,107.4,1649.4,88.4,66,62,100,87,47,362,1432,191,149,80.8,10.8,8.4
20060101_35016_D07_S027,1508,34.9,750,758,101.1,1424,84,5.6,275,1119,114,69,36,9,18.2,74.2,7.6,34.8,10.2,24.6,41.5,241.2,7.9,31.6,64.5,2336.7,130.2,43,50,115,87,31,326,1235,153,120,81.9,10.1,8
20060101_35016_D07_S028,2808,31.7,1410,1398,99.1,2657,151,5.4,630,2085,93,70,19,4,22.4,74.3,3.3,34.7,4.5,30.2,14.8,677.4,4.3,20.4,105.1,2671.6,143.7,154,148,228,127,55,712,2043,479,286,72.8,17.1,10.2
20060101_35016_D07_S029,1732,37.8,836,896,107.2,1647,85,4.9,227,1329,176,104,54,18,13.1,76.7,10.2,30.3,13.2,17.1,77.5,129,10.2,30.7,13.9,12449.3,611,47,42,88,80,58,315,1528,78,126,88.2,4.5,7.3
20060101_35016_D07_S030,1313,36.8,643,670,104.2,1192,121,9.2,176,1031,106,74,22,10,13.4,78.5,8.1,27.4,10.3,17.1,60.2,166,9.4,20.8,2.2,60403.9,5566.5,26,43,73,49,38,229,1034,115,164,78.8,8.8,12.5
20060101_35016_D07_S031,1379,34.9,666,713,107.1,1329,50,3.6,217,1076,86,56,23,7,15.7,78,6.2,28.2,8,20.2,39.6,252.3,8.1,26.7,1.9,71347.3,2586.9,38,34,90,70,49,281,1209,93,77,87.7,6.7,5.6
20060101_35016_D07_S032,1506,33.2,761,745,97.9,1496,10,0.7,224,1221,61,48,11,2,14.9,81.1,4.1,23.3,5,18.3,27.2,367.2,3.3,18,6.2,24186.6,160.6,58,38,81,63,48,288,1429,50,27,94.9,3.3,1.8
20060101_35016_D07_S033,1516,35.2,726,790,108.8,1383,133,8.8,215,1215,86,50,27,9,14.2,80.1,5.7,24.8,7.1,17.7,40,250,10.5,31.4,8.7,17353.3,1522.4,31,34,93,77,56,291,1134,183,199,74.8,12.1,13.1
20060101_35016_D07_S034,1155,33.1,596,559,93.8,1139,16,1.4,163,936,56,41,12,3,14.1,81,4.8,23.4,6,17.4,34.4,291.1,5.4,21.4,4.6,25279.1,350.2,40,40,48,47,44,219,1065,53,37,92.2,4.6,3.2
20060101_35016_D07_S035,1569,34.6,780,789,101.2,1540,29,1.8,310,1140,119,75,37,7,19.8,72.7,7.6,37.6,10.4,27.2,38.4,260.5,5.9,31.1,27.3,5750.2,106.3,46,81,134,74,39,374,1450,71,48,92.4,4.5,3.1
20060101_35016_D07_S036,1268,38.7,601,667,111,1208,60,4.7,190,899,179,100,64,15,15,70.9,14.1,41,19.9,21.1,94.2,106.1,8.4,35.8,66.5,1908.1,90.3,41,35,83,48,18,225,1128,46,94,89,3.6,7.4
20060101_35016_D07_S037,3732,32.5,1816,1916,105.5,3479,253,6.8,765,2817,150,106,34,10,20.5,75.5,4,32.5,5.3,27.2,19.6,510,6.7,22.7,14.2,26200,1776.1,214,210,242,120,75,861,2565,764,403,68.7,20.5,10.8
20060101_35016_D07_S038,2386,36.2,1165,1221,104.8,2154,232,9.7,416,1795,175,108,47,20,17.4,75.2,7.3,32.9,9.7,23.2,42.1,237.7,11.4,26.9,6.7,35765.7,3477.6,73,88,165,122,57,505,1492,530,364,62.5,22.2,15.3
20060101_35016_D07_S039,2535,29.8,1214,1321,108.8,2476,59,2.3,609,1874,52,40,11,1,24,73.9,2.1,35.3,2.8,32.5,8.5,1171.2,1.9,21.2,12.4,20406.5,474.9,114,118,249,172,102,755,2277,123,135,89.8,4.9,5.3
20060101_35016_D07_S040,1417,31,687,730,106.3,1350,67,4.7,336,1035,46,28,16,2,23.7,73,3.2,36.9,4.4,32.5,13.7,730.4,4.3,34.8,11.3,12521.4,592.1,92,101,98,56,28,375,1091,197,129,77,13.9,9.1
20060101_35016_D08_S001,1684,39.9,838,846,101,1612,72,4.3,249,1163,272,155,93,24,14.8,69.1,16.2,44.8,23.4,21.4,109.2,91.5,8.8,34.2,12.3,13680.8,584.9,47,51,96,73,40,307,1564,43,77,92.9,2.6,4.6
20060101_35016_D08_S002,2216,38.4,1102,1114,101.1,2172,44,2,347,1546,323,204,101,18,15.7,69.8,14.6,43.3,20.9,22.4,93.1,107.4,5.6,31.3,109.2,2028.8,40.3,59,60,152,105,57,433,2086,57,73,94.1,2.6,3.3
20060101_35016_D08_S003,1313,29.2,646,667,103.3,1286,27,2.1,348,943,22,17,5,0,26.5,71.8,1.7,39.2,2.3,36.9,6.3,1581.8,0,22.7,36.2,3623,74.5,70,87,131,77,35,400,1221,58,34,93,4.4,2.6
