GEOCODE_SECCIONES_2014,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20140101_35016_D03_S026,1546,43.6,733,813,110.9,1495,51,3.3,193,1066,287,154,113,20,12.5,69,18.6,45,26.9,18.1,148.7,67.2,7,39.4,3.4,45333.3,1495.5,29,40,83,56,24,232,1353,109,84,87.5,7.1,5.4
20140101_35016_D03_S027,957,45,492,465,94.5,927,30,3.1,112,646,199,81,94,24,11.7,67.5,20.8,48.1,30.8,17.3,177.7,56.3,12.1,47.2,4.7,20214.6,633.7,20,16,48,36,17,137,867,36,54,90.6,3.8,5.6
20140101_35016_D03_S028,2361,43.5,1180,1181,100.1,1901,460,19.5,268,1661,432,233,152,47,11.4,70.4,18.3,42.1,26,16.1,161.2,62,10.9,35.2,33.7,6997.2,1363.3,67,49,111,60,34,321,1348,291,722,57.1,12.3,30.6
20140101_35016_D03_S029,1263,44,622,641,103.1,1036,227,18,133,896,234,118,89,27,10.5,70.9,18.5,41,26.1,14.8,175.9,56.8,11.5,38,3.7,34023.9,6115.1,31,26,48,41,21,167,884,100,279,70,7.9,22.1
20140101_35016_D03_S030,1084,45.3,522,562,107.7,1024,60,5.5,133,720,231,109,100,22,12.3,66.4,21.3,50.6,32.1,18.5,173.7,57.6,9.5,43.3,4.4,24478.9,1354.9,11,32,56,38,12,149,895,76,113,82.6,7,10.4
20140101_35016_D03_S031,1164,45.8,561,603,107.5,1128,36,3.1,127,771,266,123,110,33,10.9,66.2,22.9,51,34.5,16.5,209.4,47.7,12.4,41.4,5.2,22556.8,697.6,16,23,52,44,18,153,1029,61,74,88.4,5.2,6.4
20140101_35016_D03_S032,1077,43.9,515,562,109.1,1057,20,1.9,143,715,219,101,93,25,13.3,66.4,20.3,50.6,30.6,20,153.1,65.3,11.4,42.5,4.5,23812.2,442.2,15,24,69,45,28,181,994,45,38,92.3,4.2,3.5
20140101_35016_D03_S033,1296,44.2,622,674,108.4,1199,97,7.5,158,878,260,146,85,29,12.2,67.7,20.1,47.6,29.6,18,164.6,60.8,11.2,32.7,5,26100.1,1953.5,25,30,70,46,26,197,1066,86,144,82.3,6.6,11.1
20140101_35016_D03_S034,1325,45.4,631,694,110,1274,51,3.8,155,863,307,141,129,37,11.7,65.1,23.2,53.5,35.6,18,198.1,50.5,12.1,42,6.4,20643.8,794.6,20,22,61,68,21,192,1172,53,100,88.5,4,7.5
20140101_35016_D03_S035,666,44.3,331,335,101.2,634,32,4.8,84,445,137,67,52,18,12.6,66.8,20.6,49.7,30.8,18.9,163.1,61.3,13.1,38,2.4,27821.9,1336.8,10,11,37,33,11,102,603,20,43,90.5,3,6.5
20140101_35016_D03_S036,923,42.7,461,462,100.2,894,29,3.1,127,621,175,86,71,18,13.8,67.3,19,48.6,28.2,20.5,137.8,72.6,10.3,40.6,3.5,26241,824.5,20,26,52,42,20,160,836,45,42,90.6,4.9,4.6
20140101_35016_D03_S037,1152,43.9,573,579,101,1030,122,10.6,145,787,220,112,80,28,12.6,68.3,19.1,46.4,28,18.4,151.7,65.9,12.7,36.4,5.3,21798,2308.5,20,27,56,51,18,172,888,71,193,77.1,6.2,16.8
20140101_35016_D03_S038,1130,45.4,576,554,96.2,1067,63,5.6,144,727,259,131,91,37,12.7,64.3,22.9,55.4,35.6,19.8,179.9,55.6,14.3,35.1,5.7,19830.1,1105.6,14,24,62,54,19,173,998,37,95,88.3,3.3,8.4
20140101_35016_D03_S039,610,43.1,304,306,100.7,602,8,1.3,82,404,124,56,48,20,13.4,66.2,20.3,51,30.7,20.3,151.2,66.1,16.1,38.7,2.6,23159.6,303.7,22,14,30,29,9,104,576,17,17,94.4,2.8,2.8
20140101_35016_D03_S040,2063,41.6,1098,965,87.9,1898,165,8,282,1475,306,152,121,33,13.7,71.5,14.8,39.9,20.7,19.1,108.5,92.2,10.8,39.5,723.2,285.3,22.8,41,48,121,96,26,332,1630,170,263,79,8.2,12.7
20140101_35016_D03_S041,1044,42.5,524,520,99.2,1026,18,1.7,138,745,161,84,64,13,13.2,71.4,15.4,40.1,21.6,18.5,116.7,85.7,8.1,39.8,275.3,379.2,6.5,20,29,52,45,19,165,990,31,23,94.8,3,2.2
20140101_35016_D03_S042,952,46,448,504,112.5,794,158,16.6,101,615,236,129,82,25,10.6,64.6,24.8,54.8,38.4,16.4,233.7,42.8,10.6,34.7,1.4,69211.2,11486.7,15,18,47,25,16,121,527,203,222,55.4,21.3,23.3
20140101_35016_D03_S043,1227,47,578,649,112.3,1007,220,17.9,105,815,307,128,132,47,8.6,66.4,25,50.6,37.7,12.9,292.4,34.2,15.3,43,2.4,51330.3,9203.5,16,21,45,30,18,130,618,276,333,50.4,22.5,27.1
20140101_35016_D03_S044,1691,45.4,975,716,73.4,1116,575,34,139,1265,287,160,94,33,8.2,74.8,17,33.7,22.7,11,206.5,48.4,11.5,32.8,4,42010.3,14285,27,32,49,40,13,161,650,312,729,38.4,18.5,43.1
20140101_35016_D03_S045,1168,41.6,552,616,111.6,1101,67,5.7,154,822,192,107,67,18,13.2,70.4,16.4,42.1,23.4,18.7,124.7,80.2,9.4,34.9,6.9,17035.4,977.2,33,42,51,43,19,188,901,141,126,77.1,12.1,10.8
20140101_35016_D04_S001,1544,42.8,773,771,99.7,1481,63,4.1,172,1134,238,136,78,24,11.1,73.4,15.4,36.2,21,15.2,138.4,72.3,10.1,32.8,17,9073.5,370.2,17,30,77,66,31,221,1307,106,131,84.7,6.9,8.5
20140101_35016_D04_S002,1180,45.6,546,634,116.1,1128,52,4.4,109,829,242,133,82,27,9.2,70.3,20.5,42.3,29.2,13.1,222,45,11.2,33.9,3.8,30681.2,1352.1,13,22,42,42,17,136,936,122,122,79.3,10.3,10.3
20140101_35016_D04_S003,740,44.5,367,373,101.6,690,50,6.8,81,512,147,87,51,9,10.9,69.2,19.9,44.5,28.7,15.8,181.5,55.1,6.1,34.7,12.4,5983,404.3,12,8,36,33,8,97,534,108,98,72.2,14.6,13.2
20140101_35016_D04_S004,1055,43.3,537,518,96.5,993,62,5.9,139,725,191,94,65,32,13.2,68.7,18.1,45.5,26.3,19.2,137.4,72.8,16.8,34,7.5,13995.4,822.5,23,31,49,47,34,184,891,77,87,84.5,7.3,8.2
20140101_35016_D04_S005,994,47.4,456,538,118,946,48,4.8,116,634,244,84,100,60,11.7,63.8,24.5,56.8,38.5,18.3,210.3,47.5,24.6,41,7.6,13081.9,631.7,19,28,52,22,14,135,856,57,81,86.1,5.7,8.1
20140101_35016_D04_S006,1555,44.6,754,801,106.2,1487,68,4.4,188,1016,351,193,118,40,12.1,65.3,22.6,53.1,34.5,18.5,186.7,53.6,11.4,33.6,10.2,15315.8,669.8,29,37,88,58,30,242,1280,146,129,82.3,9.4,8.3
20140101_35016_D04_S007,774,44.4,398,376,94.5,769,5,0.6,86,543,145,49,79,17,11.1,70.2,18.7,42.5,26.7,15.8,168.6,59.3,11.7,54.5,17.3,4470.2,28.9,9,13,40,33,14,109,746,14,14,96.4,1.8,1.8
20140101_35016_D04_S008,1149,38.8,573,576,100.5,1076,73,6.4,179,832,138,77,45,16,15.6,72.4,12,38.1,16.6,21.5,77.1,129.7,11.6,32.6,7.3,15636.9,993.5,25,31,72,68,32,228,955,75,119,83.1,6.5,10.4
20140101_35016_D04_S009,657,45.9,304,353,116.1,616,41,6.2,80,437,140,59,54,27,12.2,66.5,21.3,50.3,32,18.3,175,57.1,19.3,38.6,1,63088.2,3937,13,11,39,21,12,96,548,32,77,83.4,4.9,11.7
20140101_35016_D04_S010,635,46.5,296,339,114.5,610,25,3.9,66,426,143,60,56,27,10.4,67.1,22.5,49.1,33.6,15.5,216.7,46.2,18.9,39.2,1,62778.1,2471.6,7,8,29,26,8,78,524,44,67,82.5,6.9,10.6
20140101_35016_D04_S011,1148,46.7,558,590,105.7,1106,42,3.7,128,745,275,95,123,57,11.1,64.9,24,54.1,36.9,17.2,214.8,46.5,20.7,44.7,2.2,52281.6,1912.7,15,24,57,39,14,149,1025,43,80,89.3,3.7,7
20140101_35016_D04_S012,740,49.3,353,387,109.6,730,10,1.4,58,478,204,84,82,38,7.8,64.6,27.6,54.8,42.7,12.1,351.7,28.4,18.6,40.2,1.5,48649,657.4,6,12,26,22,5,71,682,32,26,92.2,4.3,3.5
20140101_35016_D04_S013,1336,44,667,669,100.3,1163,173,12.9,167,913,256,124,100,32,12.5,68.3,19.2,46.3,28,18.3,153.3,65.2,12.5,39.1,5,26591.3,3443.3,18,29,69,61,27,204,990,58,288,74.1,4.3,21.6
20140101_35016_D04_S014,780,46.8,354,426,120.3,761,19,2.4,89,500,191,62,105,24,11.4,64.1,24.5,56,38.2,17.8,214.6,46.6,12.6,55,7.5,10440.9,254.3,11,12,38,36,10,107,709,29,42,90.9,3.7,5.4
20140101_35016_D04_S015,1803,41.7,860,943,109.7,1595,208,11.5,246,1264,293,159,104,30,13.6,70.1,16.3,42.6,23.2,19.5,119.1,84,10.2,35.5,5.6,32420.5,3740.1,30,50,108,74,33,295,1340,99,364,74.3,5.5,20.2
20140101_35016_D04_S016,705,42.9,346,359,103.8,695,10,1.4,96,495,114,47,47,20,13.6,70.2,16.2,42.4,23,19.4,118.8,84.2,17.5,41.2,3.1,22414.4,317.9,10,23,42,31,15,121,651,24,30,92.3,3.4,4.3
20140101_35016_D04_S017,632,42.9,309,323,104.5,609,23,3.6,82,443,107,52,41,14,13,70.1,16.9,42.7,24.2,18.5,130.5,76.6,13.1,38.3,1.2,50980.1,1855.3,7,15,42,27,12,103,564,36,32,89.2,5.7,5.1
20140101_35016_D04_S018,617,44.4,299,318,106.4,589,28,4.5,80,397,140,58,65,17,13,64.3,22.7,55.4,35.3,20.2,175,57.1,12.1,46.4,1,64499.3,2927,13,14,41,18,9,95,548,30,39,88.8,4.9,6.3
20140101_35016_D04_S019,783,42.9,367,416,113.4,725,58,7.4,116,516,151,62,68,21,14.8,65.9,19.3,51.7,29.3,22.5,130.2,76.8,13.9,45,1.5,51179.8,3791.1,19,31,40,32,18,140,638,33,112,81.5,4.2,14.3
20140101_35016_D04_S020,1195,41.3,587,608,103.6,1112,83,6.9,169,830,196,94,81,21,14.1,69.5,16.4,44,23.6,20.4,116,86.2,10.7,41.3,2.1,56474.5,3922.5,23,28,71,61,23,206,977,60,158,81.8,5,13.2
20140101_35016_D04_S021,1870,43.4,890,980,110.1,1668,202,10.8,251,1258,361,173,143,45,13.4,67.3,19.3,48.6,28.7,20,143.8,69.5,12.5,39.6,6.3,29739.2,3212.5,42,45,100,95,34,316,1461,72,337,78.1,3.9,18
20140101_35016_D04_S022,907,44.9,436,471,108,890,17,1.9,109,609,189,86,60,43,12,67.1,20.8,48.9,31,17.9,173.4,57.7,22.8,31.7,2.6,35485.1,665.1,9,12,56,39,17,133,858,20,29,94.6,2.2,3.2
20140101_35016_D04_S023,1027,44.3,485,542,111.8,999,28,2.7,120,689,218,99,86,33,11.7,67.1,21.2,49.1,31.6,17.4,181.7,55,15.1,39.4,3,33965,926,14,26,57,31,24,152,918,57,52,89.4,5.6,5.1
20140101_35016_D04_S024,732,43.6,351,381,108.5,703,29,4,102,482,148,77,53,18,13.9,65.8,20.2,51.9,30.7,21.2,145.1,68.9,12.2,35.8,0.8,86269.9,3417.8,9,22,42,39,16,128,664,24,44,90.7,3.3,6
20140101_35016_D04_S025,1009,44,521,488,93.7,985,24,2.4,129,655,225,118,91,16,12.8,64.9,22.3,54,34.4,19.7,174.4,57.3,7.1,40.4,2.9,34683.1,825,14,22,63,39,21,159,936,33,40,92.8,3.3,4
20140101_35016_D04_S026,749,42.9,368,381,103.5,697,52,6.9,100,511,138,71,51,16,13.4,68.2,18.4,46.6,27,19.6,138,72.5,11.6,37,2.6,28856.5,2003.4,9,16,50,28,20,123,594,30,125,79.3,4,16.7
20140101_35016_D04_S027,934,44.2,470,464,98.7,872,62,6.6,121,602,211,111,85,15,13,64.5,22.6,55.1,35,20.1,174.4,57.3,7.1,40.3,3.3,27956.5,1855.8,14,28,50,36,21,149,781,44,109,83.6,4.7,11.7
20140101_35016_D04_S028,1113,42.8,552,561,101.6,1102,11,1,148,744,221,114,92,15,13.3,66.8,19.9,49.6,29.7,19.9,149.3,67,6.8,41.6,3.5,31758.3,313.9,23,19,63,61,20,186,1060,30,23,95.2,2.7,2.1
20140101_35016_D04_S029,1567,42.5,750,817,108.9,1525,42,2.7,204,1086,277,130,117,30,13,69.3,17.7,44.3,25.5,18.8,135.8,73.6,10.8,42.2,8.1,19331.1,518.1,22,39,86,75,37,259,1426,56,85,91,3.6,5.4
20140101_35016_D04_S030,1165,40.7,528,637,120.6,1059,106,9.1,171,812,182,95,63,24,14.7,69.7,15.6,43.5,22.4,21.1,106.4,94,13.2,34.6,3.9,29817.5,2713,20,42,82,35,23,202,913,68,184,78.4,5.8,15.8
20140101_35016_D04_S031,1356,42.5,626,730,116.6,1265,91,6.7,192,907,257,105,122,30,14.2,66.9,19,49.5,28.3,21.2,133.9,74.7,11.7,47.5,5.1,26453.9,1775.3,28,28,90,67,32,245,1103,79,174,81.3,5.8,12.8
20140101_35016_D04_S032,902,41.5,423,479,113.2,830,72,8,144,591,167,79,69,19,16,65.5,18.5,52.6,28.3,24.4,116,86.2,11.4,41.3,2,46006.3,3672.3,14,33,71,36,13,167,703,59,140,77.9,6.5,15.5
20140101_35016_D04_S033,1021,45,492,529,107.5,1007,14,1.4,117,668,236,128,91,17,11.5,65.4,23.1,52.8,35.3,17.5,201.7,49.6,7.2,38.6,7.4,13754.4,188.6,17,25,46,38,19,145,957,27,37,93.7,2.6,3.6
20140101_35016_D04_S034,1784,43.7,844,940,111.4,1735,49,2.7,196,1230,358,189,129,40,11,68.9,20.1,45,29.1,15.9,182.7,54.7,11.2,36,17.2,10359,284.5,37,36,83,53,40,249,1582,81,121,88.7,4.5,6.8
20140101_35016_D04_S035,1850,40.1,911,939,103.1,1785,65,3.5,225,1468,157,98,43,16,12.2,79.4,8.5,26,10.7,15.3,69.8,143.3,10.2,27.4,7.3,25447,894.1,33,50,100,53,36,272,1589,111,150,85.9,6,8.1
20140101_35016_D04_S036,1391,41.4,664,727,109.5,1320,71,5.1,186,1035,170,122,40,8,13.4,74.4,12.2,34.4,16.4,18,91.4,109.4,4.7,23.5,2.4,57756.2,2948,24,35,85,53,26,223,1161,90,140,83.5,6.5,10.1
20140101_35016_D04_S037,938,42.4,447,491,109.8,881,57,6.1,136,628,174,81,68,25,14.5,67,18.6,49.4,27.7,21.7,127.9,78.2,14.4,39.1,6,15714.5,954.9,18,23,59,45,13,158,789,32,117,84.1,3.4,12.5
20140101_35016_D04_S038,1600,46.1,737,863,117.1,1507,93,5.8,187,1013,400,214,136,50,11.7,63.3,25,57.9,39.5,18.5,213.9,46.8,12.5,34,14.6,10924.7,635,23,35,91,48,18,215,1233,187,180,77.1,11.7,11.2
20140101_35016_D04_S039,1463,42.7,685,778,113.6,1299,164,11.2,162,1073,228,131,76,21,11.1,73.3,15.6,36.3,21.2,15.1,140.7,71.1,9.2,33.3,19.9,7339.5,822.7,20,34,72,53,32,211,933,297,233,63.8,20.3,15.9
20140101_35016_D04_S040,1269,46.4,596,673,112.9,1187,82,6.5,122,857,290,177,95,18,9.6,67.5,22.9,48.1,33.8,14.2,237.7,42.1,6.2,32.8,5.1,24681.5,1594.9,18,23,53,40,25,159,901,193,175,71,15.2,13.8
20140101_35016_D04_S041,1067,44.6,515,552,107.2,988,79,7.4,103,772,192,125,55,12,9.7,72.4,18,38.2,24.9,13.3,186.4,53.6,6.2,28.6,1.8,59330.5,4392.8,16,27,36,30,20,129,761,154,152,71.3,14.4,14.2
20140101_35016_D04_S042,1489,44.3,712,777,109.1,1368,121,8.1,155,1049,285,163,93,29,10.4,70.4,19.1,41.9,27.2,14.8,183.9,54.4,10.2,32.6,3.2,45863.4,3727,24,26,63,56,30,199,972,220,297,65.3,14.8,19.9
20140101_35016_D04_S043,1527,47.7,819,708,86.4,1356,171,11.2,130,1037,360,199,99,62,8.5,67.9,23.6,47.3,34.7,12.5,276.9,36.1,17.2,27.5,18.9,8080.2,904.9,17,26,53,42,17,155,1168,134,225,76.5,8.8,14.7
20140101_35016_D04_S045,1563,42.9,759,804,105.9,1416,147,9.4,203,1069,291,174,96,21,13,68.4,18.6,46.2,27.2,19,143.3,69.8,7.2,33,6.9,22550.2,2120.8,35,41,88,63,28,255,1117,185,261,71.5,11.8,16.7
20140101_35016_D04_S046,2051,43,989,1062,107.4,1802,249,12.1,232,1483,336,191,108,37,11.3,72.3,16.4,38.3,22.7,15.6,144.8,69,11,32.1,3.2,63271.2,7681.4,32,33,110,73,51,299,1220,329,502,59.5,16,24.5
20140101_35016_D04_S047,1385,43.6,681,704,103.4,1266,119,8.6,178,939,268,140,99,29,12.9,67.8,19.4,47.5,28.5,19,150.6,66.4,10.8,36.9,10.7,12969.5,1114.3,32,30,75,57,23,217,972,137,276,70.2,9.9,19.9
20140101_35016_D04_S048,972,47.5,455,517,113.6,936,36,3.7,92,646,234,77,110,47,9.5,66.5,24.1,50.5,36.2,14.2,254.3,39.3,20.1,47,5.2,18665.7,691.3,15,14,42,30,25,126,840,31,101,86.4,3.2,10.4
20140101_35016_D04_S049,1236,47.2,581,655,112.7,1205,31,2.5,131,789,316,103,150,63,10.6,63.8,25.6,56.7,40.1,16.6,241.2,41.5,19.9,47.5,4.8,25891.9,649.4,15,29,52,51,23,170,1128,50,58,91.3,4,4.7
20140101_35016_D04_S050,1149,45.2,556,593,106.7,1088,61,5.3,126,785,238,100,102,36,11,68.3,20.7,46.4,30.3,16.1,188.9,52.9,15.1,42.9,4.1,28152.8,1494.6,14,26,53,38,20,151,954,79,116,83,6.9,10.1
20140101_35016_D04_S051,992,46.6,474,518,109.3,975,17,1.7,101,674,217,80,91,46,10.2,67.9,21.9,47.2,32.2,15,214.9,46.5,21.2,41.9,2.3,43802.7,750.7,15,17,44,28,18,122,914,41,37,92.1,4.1,3.7
20140101_35016_D04_S052,1192,47.2,582,610,104.8,1160,32,2.7,122,789,281,114,118,49,10.2,66.2,23.6,51.1,35.6,15.5,230.3,43.4,17.4,42,3.2,37023.2,993.9,13,21,66,25,16,141,1081,47,64,90.7,3.9,5.4
20140101_35016_D04_S053,1091,45.8,511,580,113.5,1057,34,3.1,132,714,245,94,103,48,12.1,65.4,22.5,52.8,34.3,18.5,185.6,53.9,19.6,42,2.7,40182.7,1252.3,17,24,56,39,32,168,982,38,71,90,3.5,6.5
20140101_35016_D04_S055,1250,44.9,586,664,113.3,1127,123,9.8,153,800,297,151,115,31,12.2,64,23.8,56.2,37.1,19.1,194.1,51.5,10.4,38.7,35.5,3520.1,346.4,20,31,62,63,20,196,893,123,234,71.4,9.8,18.7
20140101_35016_D04_S056,2801,35.1,1303,1498,115,2627,174,6.2,656,1975,170,109,48,13,23.4,70.5,6.1,41.8,8.6,33.2,25.9,385.9,7.6,28.2,18.8,14887.8,924.8,91,141,311,160,71,774,1951,537,313,69.7,19.2,11.2
20140101_35016_D04_S057,919,42,448,471,105.1,869,50,5.4,130,627,162,104,44,14,14.1,68.2,17.6,46.6,25.8,20.7,124.6,80.2,8.6,27.2,1.6,56456.6,3071.6,14,32,51,41,14,152,753,72,94,81.9,7.8,10.2
20140101_35016_D04_S058,3101,35.1,1506,1595,105.9,2929,172,5.5,716,2203,182,118,49,15,23.1,71,5.9,40.8,8.3,32.5,25.4,393.4,8.2,26.9,34.7,8940.2,495.9,98,126,369,153,57,803,2283,447,371,73.6,14.4,12
20140101_35016_D04_S059,1350,44.8,627,723,115.3,1266,84,6.2,146,900,304,210,70,24,10.8,66.7,22.5,50,33.8,16.2,208.2,48,7.9,23,5,27175,1690.9,18,25,75,33,29,180,1082,91,177,80.1,6.7,13.1
20140101_35016_D04_S060,2250,40.1,1085,1165,107.4,2081,169,7.5,325,1629,296,183,87,26,14.4,72.4,13.2,38.1,18.2,20,91.1,109.8,8.8,29.4,29,7766.8,583.4,52,68,127,100,50,397,1717,206,327,76.3,9.2,14.5
20140101_35016_D04_S061,1052,40.9,537,515,95.9,1014,38,3.6,140,762,150,72,66,12,13.3,72.4,14.3,38.1,19.7,18.4,107.1,93.3,8,44,66.6,1580.3,57.1,18,30,66,36,25,175,961,30,61,91.3,2.9,5.8
20140101_35016_D04_S062,2245,33.8,1172,1073,91.6,2061,184,8.2,463,1678,104,67,25,12,20.6,74.7,4.6,33.8,6.2,27.6,22.5,445.2,11.5,24,34.7,6468.8,530.2,115,100,182,84,33,514,1504,432,309,67,19.2,13.8
20140101_35016_D04_S063,2105,36.4,1014,1091,107.6,2023,82,3.9,416,1575,114,66,36,12,19.8,74.8,5.4,33.7,7.2,26.4,27.4,364.9,10.5,31.6,94.2,2234.5,87,44,72,188,139,59,502,1670,239,196,79.3,11.4,9.3
20140101_35016_D04_S064,1568,42.7,740,828,111.9,1517,51,3.3,195,1134,239,121,85,33,12.4,72.3,15.2,38.3,21.1,17.2,122.6,81.6,13.8,35.6,13.9,11270.5,366.6,28,37,79,68,27,239,1353,64,151,86.3,4.1,9.6
20140101_35016_D04_S065,1205,40.9,580,625,107.8,1079,126,10.5,162,887,156,101,48,7,13.4,73.6,12.9,35.9,17.6,18.3,96.3,103.8,4.5,30.8,2.2,55435.4,5796.6,23,25,73,48,28,197,904,88,213,75,7.3,17.7
20140101_35016_D04_S066,1247,41,585,662,113.2,1193,54,4.3,147,961,139,90,40,9,11.8,77.1,11.1,29.8,14.5,15.3,94.6,105.8,6.5,28.8,1.9,64517.8,2793.9,25,23,64,48,29,189,1057,83,107,84.8,6.7,8.6
20140101_35016_D04_S067,1247,40,615,632,102.8,1237,10,0.8,161,947,139,106,29,4,12.9,75.9,11.1,31.7,14.7,17,86.3,115.8,2.9,20.9,4.6,27392.1,219.7,24,37,73,39,21,194,1173,49,25,94.1,3.9,2
20140101_35016_D04_S068,1544,39.4,730,814,111.5,1395,149,9.7,204,1220,120,75,34,11,13.2,79,7.8,26.6,9.8,16.7,58.8,170,9.2,28.3,8.7,17673.8,1705.6,42,38,84,57,34,255,1128,164,252,73.1,10.6,16.3
20140101_35016_D04_S069,998,38.1,516,482,93.4,983,15,1.5,147,755,96,76,17,3,14.7,75.7,9.6,32.2,12.7,19.5,65.3,153.1,3.1,17.7,4.6,21842.9,328.3,24,33,69,26,23,175,916,46,36,91.8,4.6,3.6
20140101_35016_D04_S070,1380,39.4,670,710,106,1334,46,3.3,195,1017,168,103,52,13,14.1,73.7,12.2,35.7,16.5,19.2,86.2,116.1,7.7,31,16.3,8463.7,282.1,28,41,86,53,24,232,1225,61,94,88.8,4.4,6.8
20140101_35016_D04_S071,1158,41.2,554,604,109,1126,32,2.8,179,783,196,105,61,30,15.5,67.6,16.9,47.9,25,22.9,109.5,91.3,15.3,31.1,58,1998,55.2,25,30,74,59,30,218,1035,45,78,89.4,3.9,6.7
20140101_35016_D04_S073,1494,33.5,731,763,104.4,1399,95,6.4,352,1097,45,30,9,6,23.6,73.4,3,36.2,4.1,32.1,12.8,782.2,13.3,20,15.7,9541,606.7,58,78,145,92,46,419,977,341,176,65.4,22.8,11.8
20140101_35016_D04_S074,1296,35.1,639,657,102.8,1265,31,2.4,259,988,49,31,15,3,20,76.2,3.8,31.2,5,26.2,18.9,528.6,6.1,30.6,6.7,19214.2,459.6,32,38,115,99,43,327,1141,80,75,88,6.2,5.8
20140101_35016_D04_S075,1597,35.6,790,807,102.2,1488,109,6.8,348,1151,98,56,32,10,21.8,72.1,6.1,38.7,8.5,30.2,28.2,355.1,10.2,32.7,4.8,32995.9,2252.1,50,66,150,102,37,405,1071,274,252,67.1,17.2,15.8
20140101_35016_D04_S076,2341,35.6,1136,1205,106.1,2168,173,7.4,502,1683,156,94,54,8,21.4,71.9,6.7,39.1,9.3,29.8,31.1,321.8,5.1,34.6,14.6,16044.1,1185.7,86,103,236,102,56,583,1511,490,340,64.5,20.9,14.5
20140101_35016_D04_S077,2012,35.2,955,1057,110.7,1951,61,3,329,1603,80,57,21,2,16.4,79.7,4,25.5,5,20.5,24.3,411.2,2.5,26.2,7.8,25848.2,783.7,61,70,130,93,59,413,1670,178,164,83,8.8,8.2
20140101_35016_D04_S078,2096,35.5,1002,1094,109.2,1982,114,5.4,447,1548,101,68,26,7,21.3,73.9,4.8,35.4,6.5,28.9,22.6,442.6,6.9,25.7,8.5,24770.7,1347.3,52,64,211,136,57,520,1665,195,236,79.4,9.3,11.3
20140101_35016_D04_S079,1201,37.8,602,599,99.5,1112,89,7.4,228,844,129,85,30,14,19,70.3,10.7,42.3,15.3,27,56.6,176.7,10.9,23.3,16.4,7309.4,541.7,42,58,86,65,24,275,795,245,161,66.2,20.4,13.4
20140101_35016_D04_S080,1424,37.3,673,751,111.6,1387,37,2.6,231,1090,103,74,28,1,16.2,76.5,7.2,30.6,9.4,21.2,44.6,224.3,1,27.2,17.5,8127.5,211.2,28,28,109,87,39,291,1240,108,76,87.1,7.6,5.3
20140101_35016_D04_S081,1652,35.5,848,804,94.8,1463,189,11.4,293,1274,85,57,22,6,17.7,77.1,5.1,29.7,6.7,23,29,344.7,7.1,25.9,30.4,5437.6,622.1,66,72,103,65,26,332,932,427,293,56.4,25.8,17.7
20140101_35016_D04_S082,1290,37.5,626,664,106.1,1229,61,4.7,208,960,122,73,39,10,16.1,74.4,9.5,34.4,12.7,21.7,58.7,170.5,8.2,32,16.2,7941,375.5,37,54,83,47,32,253,1065,92,133,82.6,7.1,10.3
20140101_35016_D04_S083,982,43.5,458,524,114.4,889,93,9.5,117,716,149,83,51,15,11.9,72.9,15.2,37.2,20.8,16.3,127.4,78.5,10.1,34.2,4.3,22771.5,2156.6,19,18,52,43,10,142,650,162,170,66.2,16.5,17.3
20140101_35016_D05_S001,1796,42.3,894,902,100.9,1743,53,3,235,1255,306,162,106,38,13.1,69.9,17,43.1,24.4,18.7,130.2,76.8,12.4,34.6,12.3,14590.7,430.6,51,44,93,60,37,285,1647,60,89,91.7,3.3,5
20140101_35016_D05_S002,2035,41.2,1006,1029,102.3,1960,75,3.7,272,1437,326,146,138,42,13.4,70.6,16,41.6,22.7,18.9,119.9,83.4,12.9,42.3,93.7,2172.3,80.1,34,50,130,76,54,344,1871,58,106,91.9,2.9,5.2
20140101_35016_D05_S003,2157,34.1,1086,1071,98.6,2095,62,2.9,463,1615,79,50,24,5,21.5,74.9,3.7,33.6,4.9,28.7,17.1,586.1,6.3,30.4,36.2,5951.8,171.1,52,65,238,138,64,557,1892,134,131,87.7,6.2,6.1
