GEOCODE_SECCIONES_2005,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20050101_38001_D01_S010,2210,30.5,1112,1098,98.7,1645,565,25.6,526,1620,64,44,15,5,23.8,73.3,2.9,36.4,4,32.5,12.2,821.9,7.8,23.4,317.6,695.9,177.9,66,123,232,145,58,624,1177,362,671,53.3,16.4,30.4
20050101_38001_D01_S011,4050,37.2,2157,1893,87.8,1466,2584,63.8,527,3252,271,213,51,7,13,80.3,6.7,24.5,8.3,16.2,51.4,194.5,2.6,18.8,1968,205.8,131.3,85,112,231,136,63,627,730,629,2691,18,15.5,66.4
20050101_38002_D01_S001,1207,47.4,589,618,104.9,1142,65,5.4,127,748,332,182,112,38,10.5,62,27.5,61.4,44.4,17,261.4,38.3,11.4,33.7,2528.8,47.7,2.6,28,22,45,39,20,154,1087,26,94,90.1,2.2,7.8
20050101_38003_D01_S001,1954,40.3,1042,912,87.5,1734,220,11.3,253,1388,313,196,81,36,12.9,71,16,40.8,22.6,18.2,123.7,80.8,11.5,25.9,4936.9,39.6,4.5,46,53,111,59,34,303,1548,110,296,79.2,5.6,15.1
20050101_38004_D01_S001,1822,43.1,859,963,112.1,1771,51,2.8,251,1171,400,210,132,58,13.8,64.3,22,55.6,34.2,21.4,159.4,62.8,14.5,33,2481,73.4,2.1,38,54,97,85,29,303,1647,63,112,90.4,3.5,6.1
20050101_38004_D01_S002,1990,41.4,951,1039,109.3,1948,42,2.1,275,1330,385,189,139,57,13.8,66.8,19.3,49.6,28.9,20.7,140,71.4,14.8,36.1,115.5,1722.7,36.4,58,49,96,91,54,348,1831,43,116,92,2.2,5.8
20050101_38004_D01_S003,1464,39.5,748,716,95.7,1418,46,3.1,214,1062,188,113,59,16,14.6,72.5,12.8,37.9,17.7,20.2,87.9,113.8,8.5,31.4,826.4,177.2,5.6,37,46,80,64,41,268,1264,83,117,86.3,5.7,8
20050101_38005_D01_S001,858,41.5,446,412,92.4,788,70,8.2,110,589,159,90,50,19,12.8,68.6,18.5,45.7,27,18.7,144.5,69.2,11.9,31.4,3224.9,26.6,2.2,22,14,45,35,20,136,754,7,97,87.9,0.8,11.3
20050101_38005_D01_S002,1584,38.7,813,771,94.8,1525,59,3.7,284,1037,263,149,82,32,17.9,65.5,16.6,52.7,25.4,27.4,92.6,108,12.2,31.2,4899.9,32.3,1.2,44,68,114,76,43,345,1467,21,96,92.6,1.3,6.1
20050101_38005_D01_S003,1239,43.3,619,620,100.2,1148,91,7.3,144,842,253,148,80,25,11.6,68,20.4,47.1,30,17.1,175.7,56.9,9.9,31.6,3417.9,36.2,2.7,27,35,52,45,25,184,1098,32,109,88.6,2.6,8.8
20050101_38005_D01_S004,2079,42.3,1074,1005,93.6,1490,589,28.3,254,1464,361,232,95,34,12.2,70.4,17.4,42,24.7,17.3,142.1,70.4,9.4,26.3,5904.8,35.2,10,44,57,104,61,43,309,1328,110,641,63.9,5.3,30.8
20050101_38005_D01_S005,1399,36.1,753,646,85.8,1142,257,18.4,221,1084,94,61,27,6,15.8,77.5,6.7,29.1,8.7,20.4,42.5,235.1,6.4,28.7,425,329.2,60.5,37,54,79,62,29,261,1013,96,290,72.4,6.9,20.7
20050101_38006_D01_S001,2787,36.4,1432,1355,94.6,2379,408,14.6,452,2032,303,173,92,38,16.2,72.9,10.9,37.2,14.9,22.2,67,149.2,12.5,30.4,814.6,342.1,50.1,34,91,197,180,90,592,2117,168,502,76,6,18
20050101_38006_D01_S002,3860,37.1,1983,1877,94.7,2437,1423,36.9,609,2911,340,243,63,34,15.8,75.4,8.8,32.6,11.7,20.9,55.8,179.1,10,18.5,1017.1,379.5,139.9,70,160,253,168,82,733,1802,494,1564,46.7,12.8,40.5
20050101_38006_D01_S003,2241,36.2,1147,1094,95.4,1703,538,24,362,1656,223,131,70,22,16.2,73.9,10,35.3,13.5,21.9,61.6,162.3,9.9,31.4,480,466.9,112.1,49,85,151,105,44,434,1402,224,615,62.6,10,27.4
20050101_38006_D01_S004,2625,35.2,1342,1283,95.6,2204,421,16,432,1985,208,115,70,23,16.5,75.6,7.9,32.2,10.5,21.8,48.1,207.7,11.1,33.7,240.8,1090.2,174.8,45,118,163,142,65,533,1921,223,481,73.2,8.5,18.3
20050101_38006_D01_S005,2326,36.5,1189,1137,95.6,1657,669,28.8,266,1862,198,127,51,20,11.4,80.1,8.5,24.9,10.6,14.3,74.4,134.3,10.1,25.8,16.7,13913.2,4001.7,31,67,110,81,44,333,1019,532,775,43.8,22.9,33.3
20050101_38006_D01_S006,2430,39,1292,1138,88.1,1336,1094,45,262,1866,302,198,79,25,10.8,76.8,12.4,30.2,16.2,14,115.3,86.8,8.3,26.2,35.1,6930.2,3120,37,64,101,74,35,311,668,571,1191,27.5,23.5,49
20050101_38006_D01_S007,3465,31.9,1840,1625,88.3,2001,1464,42.3,620,2733,112,80,28,4,17.9,78.9,3.2,26.8,4.1,22.7,18.1,553.6,3.6,25,15.5,22323.9,9432.1,116,146,232,161,74,729,1228,588,1649,35.4,17,47.6
20050101_38006_D01_S008,1914,34.6,1003,911,90.8,1327,587,30.7,340,1444,130,76,41,13,17.8,75.4,6.8,32.5,9,23.5,38.2,261.5,10,31.5,6.7,28705.6,8803.6,39,82,150,91,39,401,923,316,675,48.2,16.5,35.3
20050101_38006_D01_S009,2179,34.9,1128,1051,93.2,1680,499,22.9,352,1671,156,99,42,15,16.2,76.7,7.2,30.4,9.3,21.1,44.3,225.6,9.6,26.9,248.3,877.4,200.9,43,78,149,109,51,430,1345,252,582,61.7,11.6,26.7
20050101_38006_D01_S010,3247,34.7,1679,1568,93.4,2674,573,17.6,585,2408,254,159,75,20,18,74.2,7.8,34.8,10.5,24.3,43.4,230.3,7.9,29.5,856.4,379.1,66.9,73,141,239,179,96,728,2243,298,706,69.1,9.2,21.7
20050101_38006_D01_S011,3287,35.7,1812,1475,81.4,1466,1821,55.4,377,2661,249,186,51,12,11.5,81,7.6,23.5,9.4,14.2,66,151.4,4.8,20.5,154,2134.9,1182.7,49,85,170,106,60,470,587,777,1923,17.9,23.6,58.5
20050101_38006_D01_S012,1955,33.4,1030,925,89.8,1690,265,13.6,336,1511,108,65,36,7,17.2,77.3,5.5,29.4,7.1,22.2,32.1,311.1,6.5,33.3,125.6,1556,210.9,43,86,139,96,51,415,1390,239,326,71.1,12.2,16.7
20050101_38006_D01_S013,3987,33.3,2073,1914,92.3,2403,1584,39.7,723,3030,234,155,65,14,18.1,76,5.9,31.6,7.7,23.9,32.4,309,6,27.8,1584.7,251.6,100,112,176,283,193,92,856,1590,589,1808,39.9,14.8,45.3
20050101_38006_D01_S014,2747,33.9,1448,1299,89.7,1772,975,35.5,354,2289,104,68,33,3,12.9,83.3,3.8,20,4.5,15.5,29.4,340.4,2.9,31.7,149.3,1839.5,652.9,55,80,145,101,62,443,860,776,1111,31.3,28.2,40.4
20050101_38006_D01_S015,1954,37,1019,935,91.8,1128,826,42.3,246,1566,142,96,38,8,12.6,80.1,7.3,24.8,9.1,15.7,57.7,173.2,5.6,26.8,119.1,1640.2,693.4,30,45,108,90,41,314,542,481,931,27.7,24.6,47.6
20050101_38006_D01_S016,3837,41.4,2085,1752,84,1338,2499,65.1,390,2961,486,376,92,18,10.2,77.2,12.7,29.6,16.4,13.2,124.6,80.2,3.7,18.9,107.4,3572.9,2327,75,93,152,92,37,449,563,663,2611,14.7,17.3,68
20050101_38006_D01_S017,1152,38.1,584,568,97.3,762,390,33.9,125,912,115,85,24,6,10.9,79.2,10,26.3,12.6,13.7,92,108.7,5.2,20.9,12.5,9181.6,3108.4,9,32,57,37,29,164,515,205,432,44.7,17.8,37.5
20050101_38006_D01_S018,3995,33.1,2102,1893,90.1,2397,1598,40,672,3189,134,105,23,6,16.8,79.8,3.4,25.3,4.2,21.1,19.9,501.5,4.5,17.2,902.2,442.8,177.1,92,166,276,182,93,809,1489,731,1775,37.3,18.3,44.4
20050101_38006_D01_S019,2096,38.6,1086,1010,93,1187,909,43.4,252,1576,268,159,82,27,12,75.2,12.8,33,17,16,106.3,94,10.1,30.6,34.2,6129,2658.1,43,37,113,84,26,303,689,418,989,32.9,19.9,47.2
20050101_38006_D01_S020,3482,40,1798,1684,93.7,1545,1937,55.6,370,2726,386,288,87,11,10.6,78.3,11.1,27.7,14.2,13.6,104.3,95.9,2.8,22.5,334.3,1041.6,579.5,49,86,157,102,39,433,607,830,2045,17.4,23.8,58.7
20050101_38006_D01_S021,3855,35.9,2058,1797,87.3,2250,1605,41.6,617,2958,280,195,73,12,16,76.7,7.3,30.3,9.5,20.9,45.4,220.4,4.3,26.1,318.9,1208.7,503.2,75,149,261,163,90,738,1585,515,1755,41.1,13.4,45.5
20050101_38006_D01_S022,2112,33.5,1072,1040,97,1418,694,32.9,422,1593,97,61,32,4,20,75.4,4.6,32.6,6.1,26.5,23,435.1,4.1,33,512.8,411.8,135.3,63,102,180,103,32,480,1001,317,794,47.4,15,37.6
20050101_38006_D01_S023,2346,33.6,1230,1116,90.7,1268,1078,46,379,1848,119,78,35,6,16.2,78.8,5.1,26.9,6.4,20.5,31.4,318.5,5,29.4,50.2,4670.4,2146.1,62,94,152,98,48,454,677,454,1215,28.9,19.4,51.8
20050101_38006_D01_S024,1671,36.4,873,798,91.4,1280,391,23.4,258,1244,169,95,45,29,15.4,74.4,10.1,34.3,13.6,20.7,65.5,152.7,17.2,26.6,29.9,5585.7,1307,38,63,97,87,39,324,1013,186,472,60.6,11.1,28.2
20050101_38007_D01_S001,1651,44.9,825,826,100.1,1562,89,5.4,178,1065,408,213,137,58,10.8,64.5,24.7,55,38.3,16.7,229.2,43.6,14.2,33.6,3226.8,51.2,2.8,35,32,68,61,24,220,1357,21,273,82.2,1.3,16.5
20050101_38007_D01_S002,856,44.9,449,407,90.6,820,36,4.2,86,563,207,115,70,22,10,65.8,24.2,52,36.8,15.3,240.7,41.5,10.6,33.8,1132.9,75.6,3.2,14,18,33,26,20,111,756,1,99,88.3,0.1,11.6
20050101_38008_D01_S001,2433,37.3,1185,1248,105.3,2247,186,7.6,395,1729,309,170,114,25,16.2,71.1,12.7,40.7,17.9,22.8,78.2,127.8,8.1,36.9,135.6,1793.7,137.1,82,85,148,108,51,474,1978,125,330,81.3,5.1,13.6
20050101_38008_D01_S002,2444,40.1,1252,1192,95.2,2168,276,11.3,380,1668,396,224,120,52,15.5,68.2,16.2,46.5,23.7,22.8,104.2,96,13.1,30.3,1744.1,140.1,15.8,69,72,149,121,59,470,1933,103,408,79.1,4.2,16.7
20050101_38008_D01_S003,2162,37.9,1046,1116,106.7,2020,142,6.6,375,1490,297,173,93,31,17.3,68.9,13.7,45.1,19.9,25.2,79.2,126.3,10.4,31.3,1202,179.9,11.8,69,90,134,103,41,437,1769,148,245,81.8,6.8,11.3
20050101_38009_D01_S001,2063,39.4,1060,1003,94.6,1897,166,8,289,1487,287,163,92,32,14,72.1,13.9,38.7,19.3,19.4,99.3,100.7,11.1,32.1,356.9,578.1,46.5,54,47,130,83,47,361,1526,250,287,74,12.1,13.9
20050101_38009_D01_S002,2292,38.8,1124,1168,103.9,2089,203,8.9,346,1626,320,186,98,36,15.1,70.9,14,41,19.7,21.3,92.5,108.1,11.2,30.6,1078.6,212.5,18.8,61,75,143,95,42,416,1817,115,360,79.3,5,15.7
20050101_38010_D01_S001,1387,40,708,679,95.9,1329,58,4.2,190,983,214,124,69,21,13.7,70.9,15.4,41.1,21.8,19.3,112.6,88.8,9.8,32.2,440.6,314.8,13.2,32,44,73,61,29,239,1218,41,128,87.8,3,9.2
20050101_38010_D01_S002,1231,45.1,623,608,97.6,1172,59,4.8,135,815,281,139,96,46,11,66.2,22.8,51,34.5,16.6,208.1,48,16.4,34.2,4656.1,26.4,1.3,25,35,50,41,27,178,1026,17,188,83.3,1.4,15.3
20050101_38010_D01_S003,1361,42.9,711,650,91.4,1267,94,6.9,160,949,252,129,93,30,11.8,69.7,18.5,43.4,26.6,16.9,157.5,63.5,11.9,36.9,1274.3,106.8,7.4,15,34,63,56,38,206,1183,26,152,86.9,1.9,11.2
20050101_38010_D01_S004,1321,39,678,643,94.8,1262,59,4.5,189,940,192,121,59,12,14.3,71.2,14.5,40.5,20.4,20.1,101.6,98.4,6.2,30.7,277.8,475.6,21.2,26,47,77,56,32,238,1197,18,106,90.6,1.4,8
20050101_38011_D01_S001,1640,37.8,846,794,93.9,1579,61,3.7,238,1216,186,115,53,18,14.5,74.1,11.3,34.9,15.3,19.6,78.2,128,9.7,28.5,175.7,933.2,34.7,49,44,100,69,25,287,1351,160,129,82.4,9.8,7.9
20050101_38011_D01_S002,1229,38.4,615,614,99.8,1169,60,4.9,202,863,164,100,52,12,16.4,70.2,13.3,42.4,19,23.4,81.2,123.2,7.3,31.7,54.9,2237.4,109.2,23,51,82,58,33,247,1024,103,102,83.3,8.4,8.3
20050101_38011_D01_S003,2389,36.8,1173,1216,103.7,2115,274,11.5,382,1764,243,147,71,25,16,73.8,10.2,35.4,13.8,21.7,63.6,157.2,10.3,29.2,94.8,2519.2,288.9,69,95,151,91,48,454,1618,351,420,67.7,14.7,17.6
20050101_38011_D01_S004,2623,36.5,1271,1352,106.4,2261,362,13.8,449,1880,294,193,88,13,17.1,71.7,11.2,39.5,15.6,23.9,65.5,152.7,4.4,29.9,21.9,11999.7,1656.1,86,91,177,124,53,531,1670,411,542,63.7,15.7,20.7
20050101_38011_D01_S005,1944,35.7,949,995,104.8,1678,266,13.7,347,1427,170,120,40,10,17.8,73.4,8.7,36.2,11.9,24.3,49,204.1,5.9,23.5,27.9,6976.3,954.6,37,66,153,118,59,433,1105,397,442,56.8,20.4,22.7
20050101_38011_D01_S006,1497,34.9,767,730,95.2,1268,229,15.3,239,1163,95,60,28,7,16,77.7,6.3,28.7,8.2,20.6,39.7,251.6,7.4,29.5,48.3,3100.5,474.3,55,56,87,53,22,273,810,344,343,54.1,23,22.9
20050101_38011_D01_S007,1896,33.7,940,956,101.7,1681,215,11.3,341,1448,107,71,30,6,18,76.4,5.6,30.9,7.4,23.5,31.4,318.7,5.6,28,17.4,10897.7,1235.8,83,80,116,83,21,383,1141,403,352,60.2,21.3,18.6
20050101_38011_D01_S008,984,37.8,505,479,94.9,894,90,9.1,146,718,120,84,30,6,14.8,73,12.2,37,16.7,20.3,82.2,121.7,5,25,41.8,2356.5,215.5,22,32,53,52,21,180,646,188,150,65.7,19.1,15.2
20050101_38011_D02_S001,1205,39.2,622,583,93.7,1158,47,3.9,181,866,158,97,51,10,15,71.9,13.1,39.1,18.2,20.9,87.3,114.6,6.3,32.3,1119.8,107.6,4.2,26,31,84,55,27,223,1041,52,112,86.4,4.3,9.3
20050101_38011_D02_S002,1301,38.9,655,646,98.6,1261,40,3.1,208,917,176,110,56,10,16,70.5,13.5,41.9,19.2,22.7,84.6,118.2,5.7,31.8,1252.3,103.9,3.2,23,52,73,76,28,252,1135,83,83,87.2,6.4,6.4
20050101_38011_D02_S003,1763,41.6,880,883,100.3,1677,86,4.9,220,1222,321,195,88,38,12.5,69.3,18.2,44.3,26.3,18,145.9,68.5,11.8,27.4,1271.4,138.7,6.8,45,40,87,67,39,278,1525,88,150,86.5,5,8.5
20050101_38011_D02_S004,2157,38.8,1060,1097,103.5,2080,77,3.6,356,1504,297,190,84,23,16.5,69.7,13.8,43.4,19.7,23.7,83.4,119.9,7.7,28.3,803.4,268.5,9.6,43,67,160,110,48,428,1909,104,144,88.5,4.8,6.7
20050101_38012_D01_S001,1490,43.7,760,730,96.1,1451,39,2.6,173,976,341,169,141,31,11.6,65.5,22.9,52.7,34.9,17.7,197.1,50.7,9.1,41.3,2546.6,58.5,1.5,37,46,61,38,21,203,1334,54,102,89.5,3.6,6.8
20050101_38012_D01_S002,1181,45.5,604,577,95.5,1133,48,4.1,108,803,270,165,80,25,9.1,68,22.9,47.1,33.6,13.4,250,40,9.3,29.6,2044,57.8,2.3,20,17,52,31,19,139,1066,27,88,90.3,2.3,7.5
20050101_38013_D01_S001,1932,40.7,966,966,100,1624,308,15.9,278,1352,302,161,97,44,14.4,70,15.6,42.9,22.3,20.6,108.6,92.1,14.6,32.1,1974.1,97.9,15.6,46,47,125,77,46,341,1331,134,467,68.9,6.9,24.2
20050101_38013_D01_S002,1850,42.8,932,918,98.5,1524,326,17.6,271,1182,397,213,116,68,14.6,63.9,21.5,56.5,33.6,22.9,146.5,68.3,17.1,29.2,5935.1,31.2,5.5,39,67,111,72,38,327,1209,69,572,65.4,3.7,30.9
20050101_38013_D02_S001,1788,44.3,912,876,96.1,1559,229,12.8,217,1172,399,207,137,55,12.1,65.5,22.3,52.6,34,18.5,183.9,54.4,13.8,34.3,8519.7,21,2.7,32,48,93,57,30,260,1273,62,453,71.2,3.5,25.3
20050101_38014_D01_S001,1020,43.3,523,497,95,961,59,5.8,119,699,202,81,93,28,11.7,68.5,19.8,45.9,28.9,17,169.7,58.9,13.9,46,4288.5,23.8,1.4,30,21,45,32,18,146,871,44,105,85.4,4.3,10.3
20050101_38014_D01_S002,893,43.6,457,436,95.4,828,65,7.3,117,568,208,99,88,21,13.1,63.6,23.3,57.2,36.6,20.6,177.8,56.2,10.1,42.3,1318.2,67.7,4.9,23,15,51,32,23,144,759,35,99,85,3.9,11.1
20050101_38015_D01_S001,1990,42.9,992,998,100.6,1883,107,5.4,228,1377,385,201,148,36,11.5,69.2,19.3,44.5,28,16.6,168.9,59.2,9.4,38.4,181.5,1096.4,59,47,44,99,56,53,299,1740,72,178,87.4,3.6,8.9
20050101_38015_D01_S002,874,42.1,438,436,99.5,829,45,5.1,90,633,151,97,41,13,10.3,72.4,17.3,38.1,23.9,14.2,167.8,59.6,8.6,27.2,90.5,966.2,49.7,14,18,35,31,14,112,718,58,98,82.2,6.6,11.2
20050101_38015_D02_S001,1025,41.7,497,528,106.2,957,68,6.6,116,742,167,96,48,23,11.3,72.4,16.3,38.1,22.5,15.6,144,69.5,13.8,28.7,258.8,396,26.3,13,26,38,46,29,152,909,17,99,88.7,1.7,9.7
20050101_38015_D02_S002,1793,41.8,881,912,103.5,1633,160,8.9,242,1224,327,179,117,31,13.5,68.3,18.2,46.5,26.7,19.8,135.1,74,9.5,35.8,2379.1,75.4,6.7,30,50,94,85,45,304,1446,18,329,80.6,1,18.3
20050101_38016_D01_S001,758,49.1,409,349,85.3,699,59,7.8,71,455,232,107,83,42,9.4,60,30.6,66.6,51,15.6,326.8,30.6,18.1,35.8,5900.8,12.8,1,10,13,31,22,16,92,642,22,94,84.7,2.9,12.4
20050101_38016_D02_S001,1166,46.3,578,588,101.7,966,200,17.2,132,727,307,147,114,46,11.3,62.3,26.3,60.4,42.2,18.2,232.6,43,15,37.1,4355.2,26.8,4.6,18,24,57,50,26,175,893,44,229,76.6,3.8,19.6
20050101_38017_D01_S001,1346,37.9,673,673,100,1234,112,8.3,221,943,182,116,39,27,16.4,70.1,13.5,42.7,19.3,23.4,82.4,121.4,14.8,21.4,3242.2,41.5,3.5,25,46,96,76,38,281,1185,34,127,88,2.5,9.4
20050101_38017_D01_S002,1279,38.9,645,634,98.3,1186,93,7.3,183,920,176,106,51,19,14.3,71.9,13.8,39,19.1,19.9,96.2,104,10.8,29,842.5,151.8,11,27,42,69,61,34,233,1132,42,105,88.5,3.3,8.2
20050101_38017_D01_S003,3096,31.2,1608,1488,92.5,2327,769,24.8,649,2326,121,74,38,9,21,75.1,3.9,33.1,5.2,27.9,18.6,536.4,7.4,31.4,1080.9,286.4,71.1,112,147,249,181,70,759,1644,510,942,53.1,16.5,30.4
20050101_38017_D01_S004,1531,40.3,774,757,97.8,1297,234,15.3,233,1052,246,138,73,35,15.2,68.7,16.1,45.5,23.4,22.1,105.6,94.7,14.2,29.7,1751.7,87.4,13.4,24,52,97,78,34,285,1242,48,241,81.1,3.1,15.7
20050101_38017_D01_S005,832,41.5,419,413,98.6,785,47,5.6,123,534,175,105,53,17,14.8,64.2,21,55.8,32.8,23,142.3,70.3,9.7,30.3,2469.8,33.7,1.9,14,23,51,47,21,156,759,22,51,91.2,2.6,6.1
20050101_38017_D01_S006,1145,35.6,583,562,96.4,1063,82,7.2,179,853,113,68,38,7,15.6,74.5,9.9,34.2,13.2,21,63.1,158.4,6.2,33.6,976.7,117.2,8.4,28,40,69,58,36,231,900,144,101,78.6,12.6,8.8
20050101_38017_D01_S007,2523,34.4,1336,1187,88.8,1660,863,34.2,403,1946,174,99,59,16,16,77.1,6.9,29.7,8.9,20.7,43.2,231.6,9.2,33.9,385.6,654.4,223.8,60,69,188,125,51,493,953,635,935,37.8,25.2,37.1
20050101_38017_D01_S008,2547,33.8,1348,1199,88.9,1860,687,27,466,1898,183,126,45,12,18.3,74.5,7.2,34.2,9.6,24.6,39.3,254.6,6.6,24.6,296.2,859.9,231.9,78,92,190,151,64,575,1472,303,772,57.8,11.9,30.3
20050101_38017_D01_S009,2227,36.6,1134,1093,96.4,1979,248,11.1,355,1639,233,150,56,27,15.9,73.6,10.5,35.9,14.2,21.7,65.6,152.4,11.6,24,320.4,695.1,77.4,59,64,159,105,57,444,1720,213,294,77.2,9.6,13.2
20050101_38017_D01_S010,2929,34.7,1517,1412,93.1,1722,1207,41.2,418,2356,155,104,41,10,14.3,80.4,5.3,24.3,6.6,17.7,37.1,269.7,6.5,26.5,1757.3,166.7,68.7,81,94,171,98,63,507,1209,471,1249,41.3,16.1,42.6
20050101_38017_D01_S011,2183,33.3,1114,1069,96,1608,575,26.3,382,1693,108,57,38,13,17.5,77.6,4.9,28.9,6.4,22.6,28.3,353.7,12,35.2,965.4,226.1,59.6,67,91,127,116,51,452,1173,328,682,53.7,15,31.2
20050101_38017_D01_S012,1292,39.2,641,651,101.6,1238,54,4.2,196,889,207,130,58,19,15.2,68.8,16,45.3,23.3,22,105.6,94.7,9.2,28,158.5,815,34.1,21,42,88,56,31,238,1182,42,68,91.5,3.3,5.3
20050101_38017_D01_S013,2938,33.6,1558,1380,88.6,2093,845,28.8,481,2304,153,102,40,11,16.4,78.4,5.2,27.5,6.6,20.9,31.8,314.4,7.2,26.1,324.4,905.6,260.5,100,117,165,126,73,581,1588,415,935,54.1,14.1,31.8
20050101_38017_D01_S014,3708,33.4,1964,1744,88.8,2422,1286,34.7,598,2934,176,109,52,15,16.1,79.1,4.7,26.4,6,20.4,29.4,339.8,8.5,29.5,1588.3,233.5,81,109,140,249,136,62,696,1143,1148,1417,30.8,31,38.2
20050101_38017_D01_S015,2053,33.2,1092,961,88,1386,667,32.5,350,1597,106,67,35,4,17,77.8,5.2,28.6,6.6,21.9,30.3,330.2,3.8,33,39.5,5196.3,1688.2,57,83,127,109,54,430,1044,298,711,50.9,14.5,34.6
20050101_38017_D01_S016,1578,36,813,765,94.1,1358,220,13.9,273,1129,176,111,46,19,17.3,71.5,11.2,39.8,15.6,24.2,64.5,155.1,10.8,26.1,84.7,1863.5,259.8,37,58,113,89,42,339,1228,114,236,77.8,7.2,15
20050101_38018_D01_S001,1417,43.5,680,737,108.4,1381,36,2.5,161,972,284,155,96,33,11.4,68.6,20,45.8,29.2,16.6,176.4,56.7,11.6,33.8,1594.1,88.9,2.3,27,19,71,58,32,207,1322,9,86,93.3,0.6,6.1
20050101_38018_D01_S002,1768,39.2,900,868,96.4,1711,57,3.2,248,1267,253,160,70,23,14,71.7,14.3,39.5,20,19.6,102,98,9.1,27.7,462.5,382.3,12.3,44,43,92,91,50,320,1650,16,102,93.3,0.9,5.8
20050101_38018_D01_S003,2203,39.4,1060,1143,107.8,2144,59,2.7,318,1560,325,189,107,29,14.4,70.8,14.8,41.2,20.8,20.4,102.2,97.8,8.9,32.9,342.7,642.8,17.2,71,59,110,111,47,398,2028,27,148,92.1,1.2,6.7
20050101_38019_D01_S001,2152,38.2,1042,1110,106.5,2032,120,5.6,307,1551,294,171,95,28,14.3,72.1,13.7,38.7,19,19.8,95.8,104.4,9.5,32.3,522.1,412.2,23,49,64,132,88,53,386,1869,73,210,86.8,3.4,9.8
20050101_38019_D01_S002,2173,37.1,1081,1092,101,2002,171,7.9,411,1465,297,173,98,26,18.9,67.4,13.7,48.3,20.3,28.1,72.3,138.4,8.8,33,5975,36.4,2.9,72,83,161,121,68,505,1877,25,271,86.4,1.2,12.5
20050101_38019_D01_S003,1505,39.7,731,774,105.9,1356,149,9.9,240,1006,259,150,80,29,15.9,66.8,17.2,49.6,25.7,23.9,107.9,92.7,11.2,30.9,4333.8,34.7,3.4,48,49,96,59,39,291,1287,24,194,85.5,1.6,12.9
20050101_38019_D01_S004,1723,33.9,921,802,87.1,1342,381,22.1,336,1275,112,76,28,8,19.5,74,6.5,35.1,8.8,26.4,33.3,300,7.1,25,1779.2,96.8,21.4,59,75,123,101,55,413,1179,120,424,68.4,7,24.6
20050101_38019_D01_S005,2064,36.5,1050,1014,96.6,1704,360,17.4,334,1513,217,137,55,25,16.2,73.3,10.5,36.4,14.3,22.1,65,153.9,11.5,25.3,171.6,1202.6,209.7,59,62,145,94,51,411,1526,125,413,73.9,6.1,20
20050101_38019_D01_S007,1562,36.9,814,748,91.9,1256,306,19.6,277,1103,182,118,46,18,17.7,70.6,11.7,41.6,16.5,25.1,65.7,152.2,9.9,25.3,578.5,270,52.9,41,69,112,80,38,340,1127,61,374,72.2,3.9,23.9
20050101_38019_D01_S008,1800,37.5,926,874,94.4,1374,426,23.7,285,1331,184,117,53,14,15.8,73.9,10.2,35.2,13.8,21.4,64.6,154.9,7.6,28.8,1145,157.2,37.2,43,58,110,100,46,357,1195,123,482,66.4,6.8,26.8
20050101_38019_D01_S009,1621,35.9,828,793,95.8,1122,499,30.8,302,1151,168,111,45,12,18.6,71,10.4,40.8,14.6,26.2,55.6,179.8,7.1,26.8,13.8,11726.5,3609.8,54,70,117,75,35,351,854,176,591,52.7,10.9,36.5
20050101_38019_D01_S010,2639,35.3,1351,1288,95.3,1779,860,32.6,501,1935,203,145,48,10,19,73.3,7.7,36.4,10.5,25.9,40.5,246.8,4.9,23.6,43,6137.9,2000.2,99,102,190,143,49,583,1405,266,968,53.2,10.1,36.7
20050101_38019_D01_S011,1483,35,753,730,96.9,1336,147,9.9,279,1059,145,89,46,10,18.8,71.4,9.8,40,13.7,26.3,52,192.4,6.9,31.7,80.6,1840.6,182.4,46,56,119,82,41,344,1147,76,260,77.3,5.1,17.5
20050101_38020_D01_S001,1169,40.7,539,630,116.9,1106,63,5.4,157,814,198,107,65,26,13.4,69.6,16.9,43.6,24.3,19.3,126.1,79.3,13.1,32.8,14.7,7975.7,429.8,25,38,61,48,32,204,961,58,150,82.2,5,12.8
