GEOCODE_SECCIONES_2010,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20100101_35016_D03_S018,2489,41.2,1191,1298,109,2182,307,12.3,326,1797,366,204,118,44,13.1,72.2,14.7,38.5,20.4,18.1,112.3,89.1,12,32.2,10.7,23171.8,2858.1,54,65,136,93,50,398,1756,306,427,70.6,12.3,17.2
20100101_35016_D03_S019,2393,41.3,1128,1265,112.1,2213,180,7.5,335,1659,399,228,136,35,14,69.3,16.7,44.2,24.1,20.2,119.1,84,8.8,34.1,13.2,18139,1364.4,59,76,139,81,52,407,1852,256,285,77.4,10.7,11.9
20100101_35016_D03_S020,1626,42.7,799,827,103.5,1467,159,9.8,200,1129,297,155,103,39,12.3,69.4,18.3,44,26.3,17.7,148.5,67.3,13.1,34.7,27,6029.7,589.6,36,34,87,61,29,247,1278,123,225,78.6,7.6,13.8
20100101_35016_D03_S021,1359,43.5,691,668,96.7,1167,192,14.1,129,979,251,143,85,23,9.5,72,18.5,38.8,25.6,13.2,194.6,51.4,9.2,33.9,4.5,30479.7,4306.2,28,23,49,42,16,158,971,157,231,71.4,11.6,17
20100101_35016_D03_S022,1112,41.9,520,592,113.8,1031,81,7.3,146,811,155,85,54,16,13.1,72.9,13.9,37.1,19.1,18,106.2,94.2,10.3,34.8,2.3,48859.8,3559,34,24,53,43,19,173,782,207,123,70.3,18.6,11.1
20100101_35016_D03_S023,1663,39.6,775,888,114.6,1478,185,11.1,206,1297,160,106,42,12,12.4,78,9.6,28.2,12.3,15.9,77.7,128.8,7.5,26.2,3.5,47197.4,5250.5,28,43,87,66,32,256,1094,306,263,65.8,18.4,15.8
20100101_35016_D03_S024,2025,45.8,1025,1000,97.6,1716,309,15.3,200,1376,449,263,148,38,9.9,68,22.2,47.2,32.6,14.5,224.5,44.5,8.5,33,7.9,25694.4,3920.8,46,40,73,56,27,242,1395,253,377,68.9,12.5,18.6
20100101_35016_D03_S025,1347,44.2,671,676,100.7,1256,91,6.8,169,910,268,118,117,33,12.5,67.6,19.9,48,29.5,18.6,158.6,63.1,12.3,43.7,4.6,29496.8,1992.7,22,43,72,42,27,206,1159,65,123,86,4.8,9.1
20100101_35016_D03_S026,1621,41.2,764,857,112.2,1559,62,3.8,214,1156,251,151,81,19,13.2,71.3,15.5,40.2,21.7,18.5,117.3,85.3,7.6,32.3,3.4,47524.1,1817.7,44,44,94,40,35,257,1415,120,86,87.3,7.4,5.3
20100101_35016_D03_S027,989,44,497,492,99,957,32,3.2,113,668,208,85,103,20,11.4,67.5,21,48.1,31.1,16.9,184.1,54.3,9.6,49.5,4.7,20889.2,675.9,22,20,47,35,17,141,900,34,55,91,3.4,5.6
20100101_35016_D03_S028,2413,42.6,1252,1161,92.7,1873,540,22.4,269,1736,408,224,154,30,11.1,71.9,16.9,39,23.5,15.5,151.7,65.9,7.4,37.7,33.8,7145.1,1599,54,66,101,62,42,325,1403,321,689,58.1,13.3,28.6
20100101_35016_D03_S029,1209,43.6,587,622,106,995,214,17.7,122,868,219,106,85,28,10.1,71.8,18.1,39.3,25.2,14.1,179.5,55.7,12.8,38.8,3.7,32569.2,5764.9,26,25,45,36,20,152,867,96,246,71.7,7.9,20.3
20100101_35016_D03_S030,1152,43.8,564,588,104.3,1079,73,6.3,147,782,223,104,93,26,12.8,67.9,19.4,47.3,28.5,18.8,151.7,65.9,11.7,41.7,4.4,26014.5,1648.5,26,28,67,38,22,181,955,83,114,82.9,7.2,9.9
20100101_35016_D03_S031,1233,43.4,595,638,107.2,1179,54,4.4,158,832,243,122,99,22,12.8,67.5,19.7,48.2,29.2,19,153.8,65,9.1,40.7,5.2,23894,1046.5,24,23,74,46,16,183,1095,55,83,88.8,4.5,6.7
20100101_35016_D03_S032,1157,41.9,553,604,109.2,1142,15,1.3,184,743,230,119,94,17,15.9,64.2,19.9,55.7,31,24.8,125,80,7.4,40.9,4.5,25580.9,331.6,26,37,76,56,23,218,1067,60,30,92.2,5.2,2.6
20100101_35016_D03_S033,1395,42.9,710,685,96.5,1218,177,12.7,165,988,242,125,87,30,11.8,70.8,17.3,41.2,24.5,16.7,146.7,68.2,12.4,36,5,28093.8,3564.6,32,33,65,45,25,200,1093,90,212,78.4,6.5,15.2
20100101_35016_D03_S034,1405,42.9,671,734,109.4,1330,75,5.3,187,926,292,131,125,36,13.3,65.9,20.8,51.7,31.5,20.2,156.1,64,12.3,42.8,6.4,21890.2,1168.5,27,32,91,50,28,228,1246,55,104,88.7,3.9,7.4
20100101_35016_D03_S035,748,42.5,398,350,87.9,678,70,9.4,96,515,137,63,63,11,12.8,68.9,18.3,45.2,26.6,18.6,142.7,70.1,8,46,2.4,31247.4,2924.2,10,24,39,29,10,112,646,21,81,86.4,2.8,10.8
20100101_35016_D03_S036,965,41.4,468,497,106.2,925,40,4.1,145,651,169,84,73,12,15,67.5,17.5,48.2,26,22.3,116.6,85.8,7.1,43.2,3.5,27435,1137.2,22,22,66,40,27,177,868,44,53,89.9,4.6,5.5
20100101_35016_D03_S037,1170,42.7,593,577,97.3,985,185,15.8,139,829,202,102,76,24,11.9,70.9,17.3,41.1,24.4,16.8,145.3,68.8,11.9,37.6,5.3,22138.5,3500.5,23,29,63,34,16,165,879,76,215,75.1,6.5,18.4
20100101_35016_D03_S038,1183,44,606,577,95.2,1112,71,6,147,780,256,128,98,30,12.4,65.9,21.6,51.7,32.8,18.8,174.1,57.4,11.7,38.3,5.7,20760.2,1246,24,24,69,40,23,180,1051,39,93,88.8,3.3,7.9
20100101_35016_D03_S039,620,42.8,315,305,96.8,613,7,1.1,80,414,126,63,50,13,12.9,66.8,20.3,49.8,30.4,19.3,157.5,63.5,10.3,39.7,2.6,23539.2,265.8,15,14,36,18,11,94,588,17,15,94.8,2.7,2.4
20100101_35016_D03_S040,2042,40.6,1090,952,87.3,1870,172,8.4,291,1426,325,159,146,20,14.3,69.8,15.9,43.2,22.8,20.4,111.7,89.5,6.2,44.9,723.2,282.3,23.8,59,59,134,58,34,344,1627,187,228,79.7,9.2,11.2
20100101_35016_D03_S041,1152,40,568,584,102.8,1129,23,2,175,821,156,92,52,12,15.2,71.3,13.5,40.3,19,21.3,89.1,112.2,7.7,33.3,275.3,418.4,8.4,36,27,79,43,26,211,1084,36,32,94.1,3.1,2.8
20100101_35016_D04_S001,896,40.9,460,436,94.8,854,42,4.7,124,636,136,78,45,13,13.8,71,15.2,40.9,21.4,19.5,109.7,91.2,9.6,33.1,17.7,5065.4,237.4,25,20,56,32,24,157,777,52,67,86.7,5.8,7.5
20100101_35016_D04_S002,1390,43,635,755,118.9,1284,106,7.6,153,986,251,145,81,25,11,70.9,18.1,41,25.5,15.5,164.1,61,10,32.3,2.9,47338.5,3610,20,27,68,50,23,188,1074,155,161,77.3,11.2,11.6
20100101_35016_D04_S003,883,42,416,467,112.3,826,57,6.5,108,631,144,75,57,12,12.2,71.5,16.3,39.9,22.8,17.1,133.3,75,8.3,39.6,12,7381.3,476.5,25,23,44,25,15,132,632,152,99,71.6,17.2,11.2
20100101_35016_D04_S004,1057,41.8,539,518,96.1,970,87,8.2,153,732,172,91,62,19,14.5,69.3,16.3,44.4,23.5,20.9,112.4,89,11,36,7.9,13303.3,1095,26,28,61,53,8,176,857,99,101,81.1,9.4,9.6
20100101_35016_D04_S005,1044,47.6,482,562,116.6,985,59,5.7,100,684,260,82,128,50,9.6,65.5,24.9,52.6,38,14.6,260,38.5,19.2,49.2,7.6,13739.9,776.5,19,17,44,28,17,125,907,62,75,86.9,5.9,7.2
20100101_35016_D04_S006,1505,44.2,731,774,105.9,1417,88,5.8,181,1011,313,193,86,34,12,67.2,20.8,48.9,31,17.9,172.9,57.8,10.9,27.5,10.5,14341.4,838.6,30,37,75,53,20,215,1276,101,128,84.8,6.7,8.5
20100101_35016_D04_S007,867,42.1,448,419,93.5,864,3,0.3,132,562,173,74,82,17,15.2,64.8,20,54.3,30.8,23.5,131.1,76.3,9.8,47.4,17.3,5007.6,17.3,22,30,51,41,16,160,835,21,11,96.3,2.4,1.3
20100101_35016_D04_S008,1049,38.2,558,491,88,987,62,5.9,176,751,122,58,48,16,16.8,71.6,11.6,39.7,16.2,23.4,69.3,144.3,13.1,39.3,7.2,14482.5,856,16,29,86,57,24,212,891,77,81,84.9,7.3,7.7
20100101_35016_D04_S009,692,46.3,315,377,119.7,658,34,4.9,75,453,164,69,71,24,10.8,65.5,23.7,52.8,36.2,16.6,218.7,45.7,14.6,43.3,1,66449,3264.8,8,21,31,21,14,95,583,41,68,84.2,5.9,9.8
20100101_35016_D04_S010,667,46.9,307,360,117.3,621,46,6.9,70,427,170,66,71,33,10.5,64,25.5,56.2,39.8,16.4,242.9,41.2,19.4,41.8,1,65941.7,4547.7,12,13,29,19,9,82,558,48,61,83.7,7.2,9.1
20100101_35016_D04_S011,1199,47.3,570,629,110.4,1152,47,3.9,144,733,322,100,168,54,12,61.1,26.9,63.6,43.9,19.6,223.6,44.7,16.8,52.2,2.2,54604.2,2140.4,24,26,61,43,20,174,1079,48,72,90,4,6
20100101_35016_D04_S012,790,48.1,360,430,119.4,769,21,2.7,71,494,225,91,93,41,9,62.5,28.5,59.9,45.5,14.4,316.9,31.6,18.2,41.3,1.5,51936.1,1380.6,11,18,36,17,14,96,720,36,34,91.1,4.6,4.3
20100101_35016_D04_S013,1477,41.8,726,751,103.4,1247,230,15.6,199,1019,259,119,109,31,13.5,69,17.5,44.9,25.4,19.5,130.2,76.8,12,42.1,4.2,35500.5,5528.2,34,36,94,52,24,240,1134,68,275,76.8,4.6,18.6
20100101_35016_D04_S014,886,45.6,398,488,122.6,873,13,1.5,112,539,235,96,118,21,12.6,60.8,26.5,64.4,43.6,20.8,209.8,47.7,8.9,50.2,7.5,11859.8,174,19,19,59,28,16,141,827,28,31,93.3,3.2,3.5
20100101_35016_D04_S015,1829,40.1,871,958,110,1627,202,11,281,1268,280,165,91,24,15.4,69.3,15.3,44.2,22.1,22.2,99.6,100.4,8.6,32.5,5.6,32888,3632.2,39,54,125,80,47,345,1433,91,305,78.3,5,16.7
20100101_35016_D04_S016,763,40.8,369,394,106.8,742,21,2.8,116,522,125,53,60,12,15.2,68.4,16.4,46.2,23.9,22.2,107.8,92.8,9.6,48,3.1,24258.4,667.7,26,29,41,24,17,137,701,24,38,91.9,3.1,5
20100101_35016_D04_S017,668,41.7,323,345,106.8,665,3,0.4,92,461,115,53,39,23,13.8,69,17.2,44.9,24.9,20,125,80,20,33.9,1.2,53884,242,19,21,36,22,15,113,630,29,9,94.3,4.3,1.3
20100101_35016_D04_S018,653,43.5,323,330,102.2,611,42,6.4,85,419,149,77,57,15,13,64.2,22.8,55.8,35.6,20.3,175.3,57,10.1,38.3,1,68262.6,4390.5,19,16,31,21,11,98,575,26,52,88.1,4,8
20100101_35016_D04_S019,838,42.9,386,452,117.1,760,78,9.3,120,541,177,83,73,21,14.3,64.6,21.1,54.9,32.7,22.2,147.5,67.8,11.9,41.2,1.5,54774.8,5098.4,31,15,49,34,13,142,701,31,106,83.7,3.7,12.6
20100101_35016_D04_S020,1256,39.8,629,627,99.7,1146,110,8.8,184,870,202,115,73,14,14.6,69.3,16.1,44.4,23.2,21.1,109.8,91.1,6.9,36.1,2.1,59357.3,5198.5,38,35,81,46,28,228,1032,62,162,82.2,4.9,12.9
20100101_35016_D04_S021,1894,42.4,906,988,109.1,1720,174,9.2,270,1257,367,198,131,38,14.3,66.4,19.4,50.7,29.2,21.5,135.9,73.6,10.4,35.7,5.7,33031,3034.5,45,51,127,65,31,319,1577,65,252,83.3,3.4,13.3
20100101_35016_D04_S022,1018,43.3,471,547,116.1,1003,15,1.5,141,670,207,71,92,44,13.9,65.8,20.3,51.9,30.9,21,146.8,68.1,21.3,44.4,3.4,30074.7,443.1,18,41,57,35,13,164,970,23,25,95.3,2.3,2.5
20100101_35016_D04_S023,1063,43.2,508,555,109.3,1028,35,3.3,140,705,218,95,106,17,13.2,66.3,20.5,50.8,30.9,19.9,155.7,64.2,7.8,48.6,4.2,25495.9,839.5,25,24,55,47,20,171,955,57,51,89.8,5.4,4.8
20100101_35016_D04_S024,764,41.6,380,384,101.1,729,35,4.6,111,516,137,70,55,12,14.5,67.5,17.9,48.1,26.6,21.5,123.4,81,8.8,40.1,0.8,90041.2,4124.9,14,22,55,24,15,130,694,24,46,90.8,3.1,6
20100101_35016_D04_S025,1068,42.1,577,491,85.1,1051,17,1.6,158,699,211,129,74,8,14.8,65.4,19.8,52.8,30.2,22.6,133.5,74.9,3.8,35.1,2.9,36711.1,584.4,21,29,76,38,17,181,1001,37,30,93.7,3.5,2.8
20100101_35016_D04_S026,757,42.4,383,374,97.7,687,70,9.2,99,529,129,65,53,11,13.1,69.9,17,43.1,24.4,18.7,130.3,76.7,8.5,41.1,2.6,29164.7,2696.9,12,19,42,31,14,118,622,27,108,82.2,3.6,14.3
20100101_35016_D04_S027,996,42,495,501,101.2,925,71,7.1,151,651,194,118,64,12,15.2,65.4,19.5,53,29.8,23.2,128.5,77.8,6.2,33,2.8,35774.6,2550.2,28,29,58,47,18,180,838,50,108,84.1,5,10.8
20100101_35016_D04_S028,1193,41.1,598,595,99.5,1175,18,1.5,186,781,226,136,78,12,15.6,65.5,18.9,52.8,28.9,23.8,121.5,82.3,5.3,34.5,3.5,34041,513.6,29,30,91,50,23,223,1133,34,26,95,2.8,2.2
20100101_35016_D04_S029,1586,41,749,837,111.7,1547,39,2.5,230,1081,275,136,111,28,14.5,68.2,17.3,46.7,25.4,21.3,119.6,83.6,10.2,40.4,8.1,19565.5,481.1,43,37,97,64,33,274,1473,48,65,92.9,3,4.1
20100101_35016_D04_S030,1163,40.1,551,612,111.1,1060,103,8.9,156,827,180,102,65,13,13.4,71.1,15.5,40.6,21.8,18.9,115.4,86.7,7.2,36.1,6.3,18465.3,1635.4,35,29,59,46,33,202,933,83,147,80.2,7.1,12.6
20100101_35016_D04_S031,1414,40.3,664,750,113,1326,88,6.2,245,914,255,125,112,18,17.3,64.6,18,54.7,27.9,26.8,104.1,96.1,7.1,43.9,5.1,27585.4,1716.8,41,50,113,59,25,288,1200,69,145,84.9,4.9,10.3
20100101_35016_D04_S032,1413,41.7,675,738,109.3,1292,121,8.6,216,928,269,146,94,29,15.3,65.7,19,52.3,29,23.3,124.5,80.3,10.8,34.9,20.5,6887.2,589.8,45,45,96,43,21,250,1109,115,189,78.5,8.1,13.4
20100101_35016_D04_S033,1123,42.6,556,567,102,1106,17,1.5,147,767,209,118,79,12,13.1,68.3,18.6,46.4,27.2,19.2,142.2,70.3,5.7,37.8,7.4,15128.5,229,28,22,62,44,32,188,1055,31,37,93.9,2.8,3.3
20100101_35016_D04_S034,1883,41.7,910,973,106.9,1808,75,4,222,1326,335,193,111,31,11.8,70.4,17.8,42,25.3,16.7,150.9,66.3,9.3,33.1,17.2,10933.9,435.5,38,41,86,79,42,286,1673,86,124,88.8,4.6,6.6
20100101_35016_D04_S035,1938,37.3,947,991,104.6,1823,115,5.9,256,1549,133,84,40,9,13.2,79.9,6.9,25.1,8.6,16.5,52,192.5,6.8,30.1,7.3,26657.5,1581.8,57,54,78,85,51,325,1626,141,171,83.9,7.3,8.8
20100101_35016_D04_S036,1435,39.2,710,725,102.1,1365,70,4.9,189,1121,125,84,36,5,13.2,78.1,8.7,28,11.2,16.9,66.1,151.2,4,28.8,2.4,59583.1,2906.5,22,43,85,48,24,222,1226,104,105,85.4,7.2,7.3
20100101_35016_D04_S037,961,40.2,469,492,104.9,883,78,8.1,158,644,159,78,61,20,16.4,67,16.5,49.2,24.7,24.5,100.6,99.4,12.6,38.4,6,16099.8,1306.8,27,34,70,38,21,190,820,30,111,85.3,3.1,11.6
20100101_35016_D04_S038,910,42.5,451,459,101.8,867,43,4.7,114,629,167,87,66,14,12.5,69.1,18.4,44.7,26.6,18.1,146.5,68.3,8.4,39.5,8.7,10443.2,493.5,25,25,48,23,17,138,742,92,76,81.5,10.1,8.4
20100101_35016_D04_S039,1467,40.2,705,762,108.1,1280,187,12.7,190,1104,173,111,46,16,13,75.3,11.8,32.9,15.7,17.2,91.1,109.8,9.2,26.6,19.9,7359.5,938.1,25,42,82,57,26,232,910,322,235,62,21.9,16
20100101_35016_D04_S040,1316,43.8,641,675,105.3,1234,82,6.2,150,922,244,141,87,16,11.4,70.1,18.5,42.7,26.5,16.3,162.7,61.5,6.6,35.7,5.1,25595.6,1594.9,29,24,62,43,26,184,976,187,153,74.2,14.2,11.6
20100101_35016_D04_S041,1139,41.5,544,595,109.4,1026,113,9.9,129,859,151,99,42,10,11.3,75.4,13.3,32.6,17.6,15,117.1,85.4,6.6,27.8,1.8,63334.1,6283.4,15,28,51,49,26,169,790,182,167,69.4,16,14.7
20100101_35016_D04_S042,1536,42,731,805,110.1,1365,171,11.1,176,1117,243,153,70,20,11.5,72.7,15.8,37.5,21.8,15.8,138.1,72.4,8.2,28.8,3.2,47311,5267,30,35,74,52,31,222,996,244,296,64.8,15.9,19.3
20100101_35016_D04_S043,1622,46.4,849,773,91,1391,231,14.2,130,1164,328,155,108,65,8,71.8,20.2,39.3,28.2,11.2,252.3,39.6,19.8,32.9,18.9,8582.9,1222.4,21,32,57,34,13,157,1205,145,272,74.3,8.9,16.8
20100101_35016_D04_S044,1410,43,653,757,115.9,1312,98,7,153,998,259,154,74,31,10.9,70.8,18.4,41.3,26,15.3,169.3,59.1,12,28.6,5.9,23769.8,1652.1,37,35,61,35,17,185,1103,172,135,78.2,12.2,9.6
20100101_35016_D04_S045,1632,41,767,865,112.8,1429,203,12.4,222,1163,247,141,89,17,13.6,71.3,15.1,40.3,21.2,19.1,111.3,89.9,6.9,36,6.9,23545.7,2928.8,43,53,89,51,23,259,1162,184,286,71.2,11.3,17.5
20100101_35016_D04_S046,2035,40.6,1008,1027,101.9,1739,296,14.5,270,1505,260,143,90,27,13.3,74,12.8,35.2,17.3,17.9,96.3,103.8,10.4,34.6,3.2,62777.6,9131.3,33,46,115,94,38,326,1228,346,461,60.3,17,22.7
20100101_35016_D04_S047,1482,41.8,687,795,115.7,1279,203,13.7,193,1028,261,141,96,24,13,69.4,17.6,44.2,25.4,18.8,135.2,73.9,9.2,36.8,18.3,8091.6,1108.4,32,38,86,52,34,242,1033,141,308,69.7,9.5,20.8
20100101_35016_D04_S048,1023,47.1,479,544,113.6,969,54,5.3,109,657,257,84,131,42,10.7,64.2,25.1,55.7,39.1,16.6,235.8,42.4,16.3,51,5.2,19645.1,1037,16,18,47,40,12,133,908,33,82,88.8,3.2,8
20100101_35016_D04_S049,1338,45.8,613,725,118.3,1297,41,3.1,171,825,342,124,180,38,12.8,61.7,25.6,62.2,41.5,20.7,200,50,11.1,52.6,4.8,28028.6,858.9,34,31,72,47,28,212,1232,49,57,92.1,3.7,4.3
20100101_35016_D04_S050,1250,42.5,588,662,112.6,1160,90,7.2,171,847,232,97,105,30,13.7,67.8,18.6,47.6,27.4,20.2,135.7,73.7,12.9,45.3,4.1,30627.5,2205.2,22,30,73,51,25,201,1021,95,134,81.7,7.6,10.7
20100101_35016_D04_S051,1041,45.7,499,542,108.6,1017,24,2.3,111,691,239,85,118,36,10.7,66.4,23,50.7,34.6,16.1,215.3,46.4,15.1,49.4,2.3,45966.4,1059.7,21,18,43,36,15,133,961,38,42,92.3,3.7,4
20100101_35016_D04_S052,1287,45.3,629,658,104.6,1242,45,3.5,149,852,286,121,120,45,11.6,66.2,22.2,51.1,33.6,17.5,191.9,52.1,15.7,42,3.2,39973.9,1397.7,28,31,59,42,22,182,1176,46,65,91.4,3.6,5.1
20100101_35016_D04_S053,1185,45.2,557,628,112.7,1140,45,3.8,154,751,280,109,141,30,13,63.4,23.6,57.8,37.3,20.5,181.8,55,10.7,50.4,2.7,43644.8,1657.4,19,32,63,44,27,185,1075,41,69,90.7,3.5,5.8
20100101_35016_D04_S055,810,42.7,362,448,123.8,712,98,12.1,113,527,170,87,66,17,14,65.1,21,53.7,32.3,21.4,150.4,66.5,10,38.8,8.8,9165.2,1108.9,22,22,48,32,19,143,573,84,153,70.7,10.4,18.9
20100101_35016_D04_S056,2470,33.1,1191,1279,107.4,2322,148,6,608,1764,98,67,28,3,24.6,71.4,4,40,5.6,34.5,16.1,620.4,3.1,28.6,24.6,10055.3,602.5,118,159,233,133,79,722,1702,508,260,68.9,20.6,10.5
20100101_35016_D04_S057,990,39.9,505,485,96,929,61,6.2,140,729,121,72,42,7,14.1,73.6,12.2,35.8,16.6,19.2,86.4,115.7,5.8,34.7,1.6,60818.3,3747.4,32,23,67,31,17,170,815,84,91,82.3,8.5,9.2
20100101_35016_D04_S058,2235,34.5,1084,1151,106.2,2150,85,3.8,443,1689,103,69,29,5,19.8,75.6,4.6,32.3,6.1,26.2,23.3,430.1,4.9,28.2,23.4,9532.8,362.5,57,82,216,113,48,516,1881,200,154,84.2,8.9,6.9
20100101_35016_D04_S059,1430,42,684,746,109.1,1315,115,8,168,1031,231,158,60,13,11.7,72.1,16.2,38.7,22.4,16.3,137.5,72.7,5.6,26,9,15854.2,1275,39,40,55,47,23,204,1151,106,173,80.5,7.4,12.1
20100101_35016_D04_S060,2361,38.2,1141,1220,106.9,2167,194,8.2,330,1796,235,151,67,17,14,76.1,10,31.5,13.1,18.4,71.2,140.4,7.2,28.5,30.4,7763.8,637.9,60,60,133,104,52,409,1838,215,308,77.8,9.1,13
20100101_35016_D04_S061,2320,36.7,1182,1138,96.3,2093,227,9.8,403,1717,200,104,73,23,17.4,74,8.6,35.1,11.6,23.5,49.6,201.5,11.5,36.5,87.2,2659.9,260.3,101,73,149,96,59,478,1635,375,310,70.5,16.2,13.4
20100101_35016_D04_S062,2658,34.7,1339,1319,98.5,2453,205,7.7,479,2001,178,109,51,18,18,75.3,6.7,32.8,8.9,23.9,37.2,269.1,10.1,28.7,64.5,4118.6,317.6,124,112,155,114,60,565,1935,389,334,72.8,14.6,12.6
20100101_35016_D04_S063,2212,34.1,1095,1117,102,2098,114,5.2,472,1641,99,62,32,5,21.3,74.2,4.5,34.8,6,28.8,21,476.8,5.1,32.3,85.7,2580.8,133,65,94,231,111,57,558,1684,279,249,76.1,12.6,11.3
20100101_35016_D04_S064,1633,40.2,770,863,112.1,1534,99,6.1,212,1221,200,112,67,21,13,74.8,12.2,33.7,16.4,17.4,94.3,106,10.5,33.5,13.9,11737.7,711.6,41,38,95,51,36,261,1405,66,162,86,4,9.9
20100101_35016_D04_S065,1303,38.2,638,665,104.2,1135,168,12.9,189,991,123,79,32,12,14.5,76.1,9.4,31.5,12.4,19.1,65.1,153.7,9.8,26,2.2,59943.9,7728.8,41,35,75,45,27,223,975,95,233,74.8,7.3,17.9
20100101_35016_D04_S066,1348,37.8,638,710,111.3,1263,85,6.3,188,1057,103,71,22,10,13.9,78.4,7.6,27.5,9.7,17.8,54.8,182.5,9.7,21.4,1.9,69743.4,4397.8,32,40,72,60,43,247,1115,94,139,82.7,7,10.3
20100101_35016_D04_S067,1385,36.1,689,696,101,1374,11,0.8,206,1092,87,62,25,0,14.9,78.8,6.3,26.8,8,18.9,42.2,236.8,0,28.7,6.2,22243.3,176.7,48,44,75,51,27,245,1311,49,25,94.7,3.5,1.8
20100101_35016_D04_S068,1560,37.5,752,808,107.4,1383,177,11.3,207,1246,107,52,44,11,13.3,79.9,6.9,25.2,8.6,16.6,51.7,193.5,10.3,41.1,8.7,17856.9,2026.1,45,44,75,63,33,260,1146,170,244,73.5,10.9,15.6
20100101_35016_D04_S069,1072,35.2,542,530,97.8,1057,15,1.4,169,838,65,47,17,1,15.8,78.2,6.1,27.9,7.8,20.2,38.5,260,1.5,26.2,4.6,23462.5,328.3,37,31,69,42,23,202,998,39,35,93.1,3.6,3.3
20100101_35016_D04_S070,2065,35.7,1031,1034,100.3,1991,74,3.6,402,1511,152,96,45,11,19.5,73.2,7.4,36.7,10.1,26.6,37.8,264.5,7.2,29.6,24.8,8329.3,298.5,63,69,183,113,31,459,1790,140,135,86.7,6.8,6.5
20100101_35016_D04_S071,1286,39.3,617,669,108.4,1238,48,3.7,208,877,201,116,60,25,16.2,68.2,15.6,46.6,22.9,23.7,96.6,103.5,12.4,29.9,66.5,1935.2,72.2,35,42,88,50,24,239,1135,57,94,88.3,4.4,7.3
20100101_35016_D04_S072,2312,31.9,1112,1200,107.9,2122,190,8.2,567,1650,95,71,21,3,24.5,71.4,4.1,40.1,5.8,34.4,16.8,596.8,3.2,22.1,21.9,10546.4,866.7,157,160,191,81,25,614,1616,398,298,69.9,17.2,12.9
20100101_35016_D04_S073,2255,36,1104,1151,104.3,2059,196,8.7,425,1689,141,96,30,15,18.8,74.9,6.3,33.5,8.3,25.2,33.2,301.4,10.6,21.3,6.7,33802,2938,88,68,191,102,61,510,1431,483,341,63.5,21.4,15.1
20100101_35016_D04_S074,1252,32.7,630,622,98.7,1217,35,2.8,296,921,35,20,14,1,23.6,73.6,2.8,35.9,3.8,32.1,11.8,845.7,2.9,40,6.7,18561.9,518.9,38,52,144,74,37,345,1121,67,64,89.5,5.4,5.1
20100101_35016_D04_S075,1505,34,731,774,105.9,1381,124,8.2,342,1083,80,45,31,4,22.7,72,5.3,39,7.4,31.6,23.4,427.5,5,38.8,4.8,31095,2562,53,86,150,65,31,385,1009,275,221,67,18.3,14.7
20100101_35016_D04_S076,1726,33.9,839,887,105.7,1569,157,9.1,375,1251,100,67,29,4,21.7,72.5,5.8,38,8,30,26.7,375,4,29,14.6,11829.2,1076,91,88,137,80,34,430,1086,405,235,62.9,23.5,13.6
20100101_35016_D04_S077,1817,33,854,963,112.8,1744,73,4,337,1428,52,34,16,2,18.5,78.6,2.9,27.2,3.6,23.6,15.4,648.1,3.8,30.8,8.2,22235.3,893.3,73,40,143,111,55,422,1513,163,141,83.3,9,7.8
20100101_35016_D04_S078,1221,33.8,585,636,108.7,1147,74,6.1,259,921,41,26,12,3,21.2,75.4,3.4,32.6,4.5,28.1,15.8,631.7,7.3,29.3,3.6,33896.9,2054.4,37,65,122,54,20,298,961,125,135,78.7,10.2,11.1
20100101_35016_D04_S079,1123,36.2,563,560,99.5,1028,95,8.5,229,797,97,63,20,14,20.4,71,8.6,40.9,12.2,28.7,42.4,236.1,14.4,20.6,14.1,7980.4,675.1,47,58,89,43,27,264,722,255,146,64.3,22.7,13
20100101_35016_D05_S001,2037,41.6,1021,1016,99.5,1938,99,4.9,273,1411,353,176,133,44,13.4,69.3,17.3,44.4,25,19.3,129.3,77.3,12.5,37.7,12.3,16548.6,804.3,42,58,109,80,50,339,1845,61,131,90.6,3,6.4
